contest,candidate,votes,reporting_unit,county,ctv,municipality
UNITED STATES SENATOR,DEM TAMMY BALDWIN,209,TOWN OF KAUKAUNA W 1-3,OUTAGAMIE,T,KAUKAUNA
UNITED STATES SENATOR,REP ERIC HOVDE,641,TOWN OF KAUKAUNA W 1-3,OUTAGAMIE,T,KAUKAUNA
UNITED STATES SENATOR,IND PHIL ANDERSON,8,TOWN OF KAUKAUNA W 1-3,OUTAGAMIE,T,KAUKAUNA
UNITED STATES SENATOR,IND THOMAS LEAGER,7,TOWN OF KAUKAUNA W 1-3,OUTAGAMIE,T,KAUKAUNA
UNITED STATES SENATOR,WRITE-IN TOTALS,1,TOWN OF KAUKAUNA W 1-3,OUTAGAMIE,T,KAUKAUNA
REPRESENTATIVE IN CONGRESS DISTRICT 8,DEM KRISTIN LYERLY,220,TOWN OF KAUKAUNA W 1-3,OUTAGAMIE,T,KAUKAUNA
REPRESENTATIVE IN CONGRESS DISTRICT 8,REP TONY WIED,626,TOWN OF KAUKAUNA W 1-3,OUTAGAMIE,T,KAUKAUNA
REPRESENTATIVE IN CONGRESS DISTRICT 8,WRITE-IN TOTALS,1,TOWN OF KAUKAUNA W 1-3,OUTAGAMIE,T,KAUKAUNA
STATE SENATOR DISTRICT 2,DEM KELLY PETERSON,204,TOWN OF KAUKAUNA W 1-3,OUTAGAMIE,T,KAUKAUNA
STATE SENATOR DISTRICT 2,REP ERIC WIMBERGER,645,TOWN OF KAUKAUNA W 1-3,OUTAGAMIE,T,KAUKAUNA
STATE SENATOR DISTRICT 2,WRITE-IN TOTALS,1,TOWN OF KAUKAUNA W 1-3,OUTAGAMIE,T,KAUKAUNA
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 5,DEM GREG SAMPSON,178,TOWN OF KAUKAUNA W 1-3,OUTAGAMIE,T,KAUKAUNA
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 5,REP JOY GOEBEN,662,TOWN OF KAUKAUNA W 1-3,OUTAGAMIE,T,KAUKAUNA
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 5,WRITE-IN TOTALS,2,TOWN OF KAUKAUNA W 1-3,OUTAGAMIE,T,KAUKAUNA
DISTRICT ATTORNEY OUTAGAMIE COUNTY,REP MINDY TEMPELIS,703,TOWN OF KAUKAUNA W 1-3,OUTAGAMIE,T,KAUKAUNA
DISTRICT ATTORNEY OUTAGAMIE COUNTY,WRITE-IN TOTALS,6,TOWN OF KAUKAUNA W 1-3,OUTAGAMIE,T,KAUKAUNA
COUNTY CLERK OUTAGAMIE COUNTY,REP KELLY GERRITS,751,TOWN OF KAUKAUNA W 1-3,OUTAGAMIE,T,KAUKAUNA
COUNTY CLERK OUTAGAMIE COUNTY,WRITE-IN TOTALS,6,TOWN OF KAUKAUNA W 1-3,OUTAGAMIE,T,KAUKAUNA
COUNTY TREASURER OUTAGAMIE COUNTY,REP ROCHELLE OSKEY,749,TOWN OF KAUKAUNA W 1-3,OUTAGAMIE,T,KAUKAUNA
COUNTY TREASURER OUTAGAMIE COUNTY,WRITE-IN TOTALS,5,TOWN OF KAUKAUNA W 1-3,OUTAGAMIE,T,KAUKAUNA
REGISTER OF DEEDS OUTAGAMIE COUNTY,REP SARAH R. VAN CAMP,753,TOWN OF KAUKAUNA W 1-3,OUTAGAMIE,T,KAUKAUNA
REGISTER OF DEEDS OUTAGAMIE COUNTY,WRITE-IN TOTALS,5,TOWN OF KAUKAUNA W 1-3,OUTAGAMIE,T,KAUKAUNA
STATE REFERENDUM QUESTION,YES,704,TOWN OF KAUKAUNA W 1-3,OUTAGAMIE,T,KAUKAUNA
STATE REFERENDUM QUESTION,NO,125,TOWN OF KAUKAUNA W 1-3,OUTAGAMIE,T,KAUKAUNA
KAUKAUNA AREA SCHOOL DISTRICT REFERENDUM QUESTION,YES,158,TOWN OF KAUKAUNA W 1-3,OUTAGAMIE,T,KAUKAUNA
KAUKAUNA AREA SCHOOL DISTRICT REFERENDUM QUESTION,NO,137,TOWN OF KAUKAUNA W 1-3,OUTAGAMIE,T,KAUKAUNA
PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,131,TOWN OF LIBERTY W 1,OUTAGAMIE,T,LIBERTY
PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,392,TOWN OF LIBERTY W 1,OUTAGAMIE,T,LIBERTY
PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,2,TOWN OF LIBERTY W 1,OUTAGAMIE,T,LIBERTY
PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER,5,TOWN OF LIBERTY W 1,OUTAGAMIE,T,LIBERTY
PRESIDENT / VICE PRESIDENT,WGR JILL STEIN / RUDOLPH WARE,0,TOWN OF LIBERTY W 1,OUTAGAMIE,T,LIBERTY
PRESIDENT / VICE PRESIDENT,IND CLAUDIA DE LA CRUZ / KARINA GARCIA,0,TOWN OF LIBERTY W 1,OUTAGAMIE,T,LIBERTY
PRESIDENT / VICE PRESIDENT,IND CORNEL WEST / MELINA ABDULLAH,1,TOWN OF LIBERTY W 1,OUTAGAMIE,T,LIBERTY
PRESIDENT / VICE PRESIDENT,"IND ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",1,TOWN OF LIBERTY W 1,OUTAGAMIE,T,LIBERTY
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,TOWN OF LIBERTY W 1,OUTAGAMIE,T,LIBERTY
SPECIAL REPRESENTATIVE IN CONGRESS DISTRICT 8,DEM KRISTIN LYERLY,144,TOWN OF LIBERTY W 1,OUTAGAMIE,T,LIBERTY
SPECIAL REPRESENTATIVE IN CONGRESS DISTRICT 8,REP TONY WIED,381,TOWN OF LIBERTY W 1,OUTAGAMIE,T,LIBERTY
SPECIAL REPRESENTATIVE IN CONGRESS DISTRICT 8,WRITE-IN TOTALS,2,TOWN OF LIBERTY W 1,OUTAGAMIE,T,LIBERTY
UNITED STATES SENATOR,DEM TAMMY BALDWIN,139,TOWN OF LIBERTY W 1,OUTAGAMIE,T,LIBERTY
UNITED STATES SENATOR,REP ERIC HOVDE,383,TOWN OF LIBERTY W 1,OUTAGAMIE,T,LIBERTY
UNITED STATES SENATOR,IND PHIL ANDERSON,4,TOWN OF LIBERTY W 1,OUTAGAMIE,T,LIBERTY
UNITED STATES SENATOR,IND THOMAS LEAGER,3,TOWN OF LIBERTY W 1,OUTAGAMIE,T,LIBERTY
UNITED STATES SENATOR,WRITE-IN TOTALS,1,TOWN OF LIBERTY W 1,OUTAGAMIE,T,LIBERTY
REPRESENTATIVE IN CONGRESS DISTRICT 8,DEM KRISTIN LYERLY,141,TOWN OF LIBERTY W 1,OUTAGAMIE,T,LIBERTY
REPRESENTATIVE IN CONGRESS DISTRICT 8,REP TONY WIED,381,TOWN OF LIBERTY W 1,OUTAGAMIE,T,LIBERTY
REPRESENTATIVE IN CONGRESS DISTRICT 8,WRITE-IN TOTALS,2,TOWN OF LIBERTY W 1,OUTAGAMIE,T,LIBERTY
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 56,DEM EMILY TSEFFOS,133,TOWN OF LIBERTY W 1,OUTAGAMIE,T,LIBERTY
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 56,REP DAVE MURPHY,386,TOWN OF LIBERTY W 1,OUTAGAMIE,T,LIBERTY
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 56,WRITE-IN TOTALS,1,TOWN OF LIBERTY W 1,OUTAGAMIE,T,LIBERTY
DISTRICT ATTORNEY OUTAGAMIE COUNTY,REP MINDY TEMPELIS,460,TOWN OF LIBERTY W 1,OUTAGAMIE,T,LIBERTY
DISTRICT ATTORNEY OUTAGAMIE COUNTY,WRITE-IN TOTALS,5,TOWN OF LIBERTY W 1,OUTAGAMIE,T,LIBERTY
COUNTY CLERK OUTAGAMIE COUNTY,REP KELLY GERRITS,472,TOWN OF LIBERTY W 1,OUTAGAMIE,T,LIBERTY
COUNTY CLERK OUTAGAMIE COUNTY,WRITE-IN TOTALS,3,TOWN OF LIBERTY W 1,OUTAGAMIE,T,LIBERTY
COUNTY TREASURER OUTAGAMIE COUNTY,REP ROCHELLE OSKEY,468,TOWN OF LIBERTY W 1,OUTAGAMIE,T,LIBERTY
COUNTY TREASURER OUTAGAMIE COUNTY,WRITE-IN TOTALS,3,TOWN OF LIBERTY W 1,OUTAGAMIE,T,LIBERTY
REGISTER OF DEEDS OUTAGAMIE COUNTY,REP SARAH R. VAN CAMP,471,TOWN OF LIBERTY W 1,OUTAGAMIE,T,LIBERTY
REGISTER OF DEEDS OUTAGAMIE COUNTY,WRITE-IN TOTALS,3,TOWN OF LIBERTY W 1,OUTAGAMIE,T,LIBERTY
STATE REFERENDUM QUESTION,YES,433,TOWN OF LIBERTY W 1,OUTAGAMIE,T,LIBERTY
STATE REFERENDUM QUESTION,NO,82,TOWN OF LIBERTY W 1,OUTAGAMIE,T,LIBERTY
PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,139,TOWN OF MAINE W 1,OUTAGAMIE,T,MAINE
PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,377,TOWN OF MAINE W 1,OUTAGAMIE,T,MAINE
PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,TOWN OF MAINE W 1,OUTAGAMIE,T,MAINE
PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER,2,TOWN OF MAINE W 1,OUTAGAMIE,T,MAINE
PRESIDENT / VICE PRESIDENT,WGR JILL STEIN / RUDOLPH WARE,2,TOWN OF MAINE W 1,OUTAGAMIE,T,MAINE
PRESIDENT / VICE PRESIDENT,IND CLAUDIA DE LA CRUZ / KARINA GARCIA,0,TOWN OF MAINE W 1,OUTAGAMIE,T,MAINE
PRESIDENT / VICE PRESIDENT,IND CORNEL WEST / MELINA ABDULLAH,2,TOWN OF MAINE W 1,OUTAGAMIE,T,MAINE
PRESIDENT / VICE PRESIDENT,"IND ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",3,TOWN OF MAINE W 1,OUTAGAMIE,T,MAINE
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,TOWN OF MAINE W 1,OUTAGAMIE,T,MAINE
SPECIAL REPRESENTATIVE IN CONGRESS DISTRICT 8,DEM KRISTIN LYERLY,150,TOWN OF MAINE W 1,OUTAGAMIE,T,MAINE
SPECIAL REPRESENTATIVE IN CONGRESS DISTRICT 8,REP TONY WIED,369,TOWN OF MAINE W 1,OUTAGAMIE,T,MAINE
SPECIAL REPRESENTATIVE IN CONGRESS DISTRICT 8,WRITE-IN TOTALS,0,TOWN OF MAINE W 1,OUTAGAMIE,T,MAINE
UNITED STATES SENATOR,DEM TAMMY BALDWIN,149,TOWN OF MAINE W 1,OUTAGAMIE,T,MAINE
UNITED STATES SENATOR,REP ERIC HOVDE,354,TOWN OF MAINE W 1,OUTAGAMIE,T,MAINE
UNITED STATES SENATOR,IND PHIL ANDERSON,8,TOWN OF MAINE W 1,OUTAGAMIE,T,MAINE
UNITED STATES SENATOR,IND THOMAS LEAGER,12,TOWN OF MAINE W 1,OUTAGAMIE,T,MAINE
UNITED STATES SENATOR,WRITE-IN TOTALS,0,TOWN OF MAINE W 1,OUTAGAMIE,T,MAINE
REPRESENTATIVE IN CONGRESS DISTRICT 8,DEM KRISTIN LYERLY,153,TOWN OF MAINE W 1,OUTAGAMIE,T,MAINE
REPRESENTATIVE IN CONGRESS DISTRICT 8,REP TONY WIED,360,TOWN OF MAINE W 1,OUTAGAMIE,T,MAINE
REPRESENTATIVE IN CONGRESS DISTRICT 8,WRITE-IN TOTALS,0,TOWN OF MAINE W 1,OUTAGAMIE,T,MAINE
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 56,DEM EMILY TSEFFOS,143,TOWN OF MAINE W 1,OUTAGAMIE,T,MAINE
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 56,REP DAVE MURPHY,366,TOWN OF MAINE W 1,OUTAGAMIE,T,MAINE
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 56,WRITE-IN TOTALS,0,TOWN OF MAINE W 1,OUTAGAMIE,T,MAINE
DISTRICT ATTORNEY OUTAGAMIE COUNTY,REP MINDY TEMPELIS,429,TOWN OF MAINE W 1,OUTAGAMIE,T,MAINE
DISTRICT ATTORNEY OUTAGAMIE COUNTY,WRITE-IN TOTALS,2,TOWN OF MAINE W 1,OUTAGAMIE,T,MAINE
COUNTY CLERK OUTAGAMIE COUNTY,REP KELLY GERRITS,444,TOWN OF MAINE W 1,OUTAGAMIE,T,MAINE
COUNTY CLERK OUTAGAMIE COUNTY,WRITE-IN TOTALS,2,TOWN OF MAINE W 1,OUTAGAMIE,T,MAINE
COUNTY TREASURER OUTAGAMIE COUNTY,REP ROCHELLE OSKEY,446,TOWN OF MAINE W 1,OUTAGAMIE,T,MAINE
COUNTY TREASURER OUTAGAMIE COUNTY,WRITE-IN TOTALS,2,TOWN OF MAINE W 1,OUTAGAMIE,T,MAINE
REGISTER OF DEEDS OUTAGAMIE COUNTY,REP SARAH R. VAN CAMP,452,TOWN OF MAINE W 1,OUTAGAMIE,T,MAINE
REGISTER OF DEEDS OUTAGAMIE COUNTY,WRITE-IN TOTALS,0,TOWN OF MAINE W 1,OUTAGAMIE,T,MAINE
STATE REFERENDUM QUESTION,YES,431,TOWN OF MAINE W 1,OUTAGAMIE,T,MAINE
STATE REFERENDUM QUESTION,NO,82,TOWN OF MAINE W 1,OUTAGAMIE,T,MAINE
PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,80,TOWN OF MAPLE CREEK W 1,OUTAGAMIE,T,MAPLE CREEK
PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,262,TOWN OF MAPLE CREEK W 1,OUTAGAMIE,T,MAPLE CREEK
PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,TOWN OF MAPLE CREEK W 1,OUTAGAMIE,T,MAPLE CREEK
PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER,3,TOWN OF MAPLE CREEK W 1,OUTAGAMIE,T,MAPLE CREEK
PRESIDENT / VICE PRESIDENT,WGR JILL STEIN / RUDOLPH WARE,4,TOWN OF MAPLE CREEK W 1,OUTAGAMIE,T,MAPLE CREEK
PRESIDENT / VICE PRESIDENT,IND CLAUDIA DE LA CRUZ / KARINA GARCIA,0,TOWN OF MAPLE CREEK W 1,OUTAGAMIE,T,MAPLE CREEK
PRESIDENT / VICE PRESIDENT,IND CORNEL WEST / MELINA ABDULLAH,0,TOWN OF MAPLE CREEK W 1,OUTAGAMIE,T,MAPLE CREEK
PRESIDENT / VICE PRESIDENT,"IND ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",4,TOWN OF MAPLE CREEK W 1,OUTAGAMIE,T,MAPLE CREEK
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,TOWN OF MAPLE CREEK W 1,OUTAGAMIE,T,MAPLE CREEK
SPECIAL REPRESENTATIVE IN CONGRESS DISTRICT 8,DEM KRISTIN LYERLY,91,TOWN OF MAPLE CREEK W 1,OUTAGAMIE,T,MAPLE CREEK
SPECIAL REPRESENTATIVE IN CONGRESS DISTRICT 8,REP TONY WIED,255,TOWN OF MAPLE CREEK W 1,OUTAGAMIE,T,MAPLE CREEK
SPECIAL REPRESENTATIVE IN CONGRESS DISTRICT 8,WRITE-IN TOTALS,0,TOWN OF MAPLE CREEK W 1,OUTAGAMIE,T,MAPLE CREEK
UNITED STATES SENATOR,DEM TAMMY BALDWIN,80,TOWN OF MAPLE CREEK W 1,OUTAGAMIE,T,MAPLE CREEK
UNITED STATES SENATOR,REP ERIC HOVDE,250,TOWN OF MAPLE CREEK W 1,OUTAGAMIE,T,MAPLE CREEK
UNITED STATES SENATOR,IND PHIL ANDERSON,10,TOWN OF MAPLE CREEK W 1,OUTAGAMIE,T,MAPLE CREEK
UNITED STATES SENATOR,IND THOMAS LEAGER,7,TOWN OF MAPLE CREEK W 1,OUTAGAMIE,T,MAPLE CREEK
UNITED STATES SENATOR,WRITE-IN TOTALS,0,TOWN OF MAPLE CREEK W 1,OUTAGAMIE,T,MAPLE CREEK
REPRESENTATIVE IN CONGRESS DISTRICT 8,DEM KRISTIN LYERLY,94,TOWN OF MAPLE CREEK W 1,OUTAGAMIE,T,MAPLE CREEK
REPRESENTATIVE IN CONGRESS DISTRICT 8,REP TONY WIED,253,TOWN OF MAPLE CREEK W 1,OUTAGAMIE,T,MAPLE CREEK
REPRESENTATIVE IN CONGRESS DISTRICT 8,WRITE-IN TOTALS,0,TOWN OF MAPLE CREEK W 1,OUTAGAMIE,T,MAPLE CREEK
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 56,DEM EMILY TSEFFOS,78,TOWN OF MAPLE CREEK W 1,OUTAGAMIE,T,MAPLE CREEK
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 56,REP DAVE MURPHY,268,TOWN OF MAPLE CREEK W 1,OUTAGAMIE,T,MAPLE CREEK
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 56,WRITE-IN TOTALS,0,TOWN OF MAPLE CREEK W 1,OUTAGAMIE,T,MAPLE CREEK
DISTRICT ATTORNEY OUTAGAMIE COUNTY,REP MINDY TEMPELIS,302,TOWN OF MAPLE CREEK W 1,OUTAGAMIE,T,MAPLE CREEK
DISTRICT ATTORNEY OUTAGAMIE COUNTY,WRITE-IN TOTALS,2,TOWN OF MAPLE CREEK W 1,OUTAGAMIE,T,MAPLE CREEK
COUNTY CLERK OUTAGAMIE COUNTY,REP KELLY GERRITS,308,TOWN OF MAPLE CREEK W 1,OUTAGAMIE,T,MAPLE CREEK
COUNTY CLERK OUTAGAMIE COUNTY,WRITE-IN TOTALS,1,TOWN OF MAPLE CREEK W 1,OUTAGAMIE,T,MAPLE CREEK
COUNTY TREASURER OUTAGAMIE COUNTY,REP ROCHELLE OSKEY,306,TOWN OF MAPLE CREEK W 1,OUTAGAMIE,T,MAPLE CREEK
COUNTY TREASURER OUTAGAMIE COUNTY,WRITE-IN TOTALS,2,TOWN OF MAPLE CREEK W 1,OUTAGAMIE,T,MAPLE CREEK
REGISTER OF DEEDS OUTAGAMIE COUNTY,REP SARAH R. VAN CAMP,308,TOWN OF MAPLE CREEK W 1,OUTAGAMIE,T,MAPLE CREEK
REGISTER OF DEEDS OUTAGAMIE COUNTY,WRITE-IN TOTALS,1,TOWN OF MAPLE CREEK W 1,OUTAGAMIE,T,MAPLE CREEK
STATE REFERENDUM QUESTION,YES,305,TOWN OF MAPLE CREEK W 1,OUTAGAMIE,T,MAPLE CREEK
STATE REFERENDUM QUESTION,NO,33,TOWN OF MAPLE CREEK W 1,OUTAGAMIE,T,MAPLE CREEK
PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,1013,TOWN OF ONEIDA W 1-6,OUTAGAMIE,T,ONEIDA
PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,1254,TOWN OF ONEIDA W 1-6,OUTAGAMIE,T,ONEIDA
PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,4,TOWN OF ONEIDA W 1-6,OUTAGAMIE,T,ONEIDA
PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER,3,TOWN OF ONEIDA W 1-6,OUTAGAMIE,T,ONEIDA
PRESIDENT / VICE PRESIDENT,WGR JILL STEIN / RUDOLPH WARE,6,TOWN OF ONEIDA W 1-6,OUTAGAMIE,T,ONEIDA
PRESIDENT / VICE PRESIDENT,IND CLAUDIA DE LA CRUZ / KARINA GARCIA,0,TOWN OF ONEIDA W 1-6,OUTAGAMIE,T,ONEIDA
PRESIDENT / VICE PRESIDENT,IND CORNEL WEST / MELINA ABDULLAH,1,TOWN OF ONEIDA W 1-6,OUTAGAMIE,T,ONEIDA
PRESIDENT / VICE PRESIDENT,"IND ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",12,TOWN OF ONEIDA W 1-6,OUTAGAMIE,T,ONEIDA
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,5,TOWN OF ONEIDA W 1-6,OUTAGAMIE,T,ONEIDA
SPECIAL REPRESENTATIVE IN CONGRESS DISTRICT 8,DEM KRISTIN LYERLY,1020,TOWN OF ONEIDA W 1-6,OUTAGAMIE,T,ONEIDA
SPECIAL REPRESENTATIVE IN CONGRESS DISTRICT 8,REP TONY WIED,1220,TOWN OF ONEIDA W 1-6,OUTAGAMIE,T,ONEIDA
SPECIAL REPRESENTATIVE IN CONGRESS DISTRICT 8,WRITE-IN TOTALS,1,TOWN OF ONEIDA W 1-6,OUTAGAMIE,T,ONEIDA
UNITED STATES SENATOR,DEM TAMMY BALDWIN,1023,TOWN OF ONEIDA W 1-6,OUTAGAMIE,T,ONEIDA
UNITED STATES SENATOR,REP ERIC HOVDE,1184,TOWN OF ONEIDA W 1-6,OUTAGAMIE,T,ONEIDA
UNITED STATES SENATOR,IND PHIL ANDERSON,37,TOWN OF ONEIDA W 1-6,OUTAGAMIE,T,ONEIDA
UNITED STATES SENATOR,IND THOMAS LEAGER,22,TOWN OF ONEIDA W 1-6,OUTAGAMIE,T,ONEIDA
UNITED STATES SENATOR,WRITE-IN TOTALS,1,TOWN OF ONEIDA W 1-6,OUTAGAMIE,T,ONEIDA
REPRESENTATIVE IN CONGRESS DISTRICT 8,DEM KRISTIN LYERLY,1022,TOWN OF ONEIDA W 1-6,OUTAGAMIE,T,ONEIDA
REPRESENTATIVE IN CONGRESS DISTRICT 8,REP TONY WIED,1213,TOWN OF ONEIDA W 1-6,OUTAGAMIE,T,ONEIDA
REPRESENTATIVE IN CONGRESS DISTRICT 8,WRITE-IN TOTALS,1,TOWN OF ONEIDA W 1-6,OUTAGAMIE,T,ONEIDA
STATE SENATOR DISTRICT 2,DEM KELLY PETERSON,998,TOWN OF ONEIDA W 1-6,OUTAGAMIE,T,ONEIDA
STATE SENATOR DISTRICT 2,REP ERIC WIMBERGER,1217,TOWN OF ONEIDA W 1-6,OUTAGAMIE,T,ONEIDA
STATE SENATOR DISTRICT 2,WRITE-IN TOTALS,0,TOWN OF ONEIDA W 1-6,OUTAGAMIE,T,ONEIDA
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 5,DEM GREG SAMPSON,943,TOWN OF ONEIDA W 1-6,OUTAGAMIE,T,ONEIDA
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 5,REP JOY GOEBEN,1248,TOWN OF ONEIDA W 1-6,OUTAGAMIE,T,ONEIDA
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 5,WRITE-IN TOTALS,1,TOWN OF ONEIDA W 1-6,OUTAGAMIE,T,ONEIDA
DISTRICT ATTORNEY OUTAGAMIE COUNTY,REP MINDY TEMPELIS,1483,TOWN OF ONEIDA W 1-6,OUTAGAMIE,T,ONEIDA
DISTRICT ATTORNEY OUTAGAMIE COUNTY,WRITE-IN TOTALS,38,TOWN OF ONEIDA W 1-6,OUTAGAMIE,T,ONEIDA
COUNTY CLERK OUTAGAMIE COUNTY,REP KELLY GERRITS,1657,TOWN OF ONEIDA W 1-6,OUTAGAMIE,T,ONEIDA
COUNTY CLERK OUTAGAMIE COUNTY,WRITE-IN TOTALS,35,TOWN OF ONEIDA W 1-6,OUTAGAMIE,T,ONEIDA
COUNTY TREASURER OUTAGAMIE COUNTY,REP ROCHELLE OSKEY,1614,TOWN OF ONEIDA W 1-6,OUTAGAMIE,T,ONEIDA
COUNTY TREASURER OUTAGAMIE COUNTY,WRITE-IN TOTALS,32,TOWN OF ONEIDA W 1-6,OUTAGAMIE,T,ONEIDA
REGISTER OF DEEDS OUTAGAMIE COUNTY,REP SARAH R. VAN CAMP,1623,TOWN OF ONEIDA W 1-6,OUTAGAMIE,T,ONEIDA
REGISTER OF DEEDS OUTAGAMIE COUNTY,WRITE-IN TOTALS,33,TOWN OF ONEIDA W 1-6,OUTAGAMIE,T,ONEIDA
STATE REFERENDUM QUESTION,YES,1644,TOWN OF ONEIDA W 1-6,OUTAGAMIE,T,ONEIDA
STATE REFERENDUM QUESTION,NO,381,TOWN OF ONEIDA W 1-6,OUTAGAMIE,T,ONEIDA
PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,231,TOWN OF OSBORN W 1 & 2,OUTAGAMIE,T,OSBORN
PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,605,TOWN OF OSBORN W 1 & 2,OUTAGAMIE,T,OSBORN
PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,1,TOWN OF OSBORN W 1 & 2,OUTAGAMIE,T,OSBORN
PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER,3,TOWN OF OSBORN W 1 & 2,OUTAGAMIE,T,OSBORN
PRESIDENT / VICE PRESIDENT,WGR JILL STEIN / RUDOLPH WARE,0,TOWN OF OSBORN W 1 & 2,OUTAGAMIE,T,OSBORN
PRESIDENT / VICE PRESIDENT,IND CLAUDIA DE LA CRUZ / KARINA GARCIA,0,TOWN OF OSBORN W 1 & 2,OUTAGAMIE,T,OSBORN
PRESIDENT / VICE PRESIDENT,IND CORNEL WEST / MELINA ABDULLAH,1,TOWN OF OSBORN W 1 & 2,OUTAGAMIE,T,OSBORN
PRESIDENT / VICE PRESIDENT,"IND ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",3,TOWN OF OSBORN W 1 & 2,OUTAGAMIE,T,OSBORN
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,TOWN OF OSBORN W 1 & 2,OUTAGAMIE,T,OSBORN
SPECIAL REPRESENTATIVE IN CONGRESS DISTRICT 8,DEM KRISTIN LYERLY,252,TOWN OF OSBORN W 1 & 2,OUTAGAMIE,T,OSBORN
SPECIAL REPRESENTATIVE IN CONGRESS DISTRICT 8,REP TONY WIED,583,TOWN OF OSBORN W 1 & 2,OUTAGAMIE,T,OSBORN
SPECIAL REPRESENTATIVE IN CONGRESS DISTRICT 8,WRITE-IN TOTALS,0,TOWN OF OSBORN W 1 & 2,OUTAGAMIE,T,OSBORN
UNITED STATES SENATOR,DEM TAMMY BALDWIN,242,TOWN OF OSBORN W 1 & 2,OUTAGAMIE,T,OSBORN
UNITED STATES SENATOR,REP ERIC HOVDE,579,TOWN OF OSBORN W 1 & 2,OUTAGAMIE,T,OSBORN
UNITED STATES SENATOR,IND PHIL ANDERSON,11,TOWN OF OSBORN W 1 & 2,OUTAGAMIE,T,OSBORN
UNITED STATES SENATOR,IND THOMAS LEAGER,9,TOWN OF OSBORN W 1 & 2,OUTAGAMIE,T,OSBORN
UNITED STATES SENATOR,WRITE-IN TOTALS,0,TOWN OF OSBORN W 1 & 2,OUTAGAMIE,T,OSBORN
REPRESENTATIVE IN CONGRESS DISTRICT 8,DEM KRISTIN LYERLY,253,TOWN OF OSBORN W 1 & 2,OUTAGAMIE,T,OSBORN
REPRESENTATIVE IN CONGRESS DISTRICT 8,REP TONY WIED,580,TOWN OF OSBORN W 1 & 2,OUTAGAMIE,T,OSBORN
REPRESENTATIVE IN CONGRESS DISTRICT 8,WRITE-IN TOTALS,0,TOWN OF OSBORN W 1 & 2,OUTAGAMIE,T,OSBORN
STATE SENATOR DISTRICT 2,DEM KELLY PETERSON,233,TOWN OF OSBORN W 1 & 2,OUTAGAMIE,T,OSBORN
