contest,candidate,votes,reporting_unit,county,ctv,municipality
STATE SENATOR DISTRICT 2,ERIC WIMBERGER (REP),808,BELLE PLAINE T WDS 1-4,SHAWANO,T,BELLE PLAINE
STATE SENATOR DISTRICT 2,SCATTERING,0,BELLE PLAINE T WDS 1-4,SHAWANO,T,BELLE PLAINE
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 6,SHIRLEY HINZE (DEM),305,BELLE PLAINE T WDS 1-4,SHAWANO,T,BELLE PLAINE
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 6,ELIJAH BEHNKE (REP),816,BELLE PLAINE T WDS 1-4,SHAWANO,T,BELLE PLAINE
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 6,SCATTERING,0,BELLE PLAINE T WDS 1-4,SHAWANO,T,BELLE PLAINE
DISTRICT ATTORNEY,GREG PARKER (REP),965,BELLE PLAINE T WDS 1-4,SHAWANO,T,BELLE PLAINE
DISTRICT ATTORNEY,SCATTERING,18,BELLE PLAINE T WDS 1-4,SHAWANO,T,BELLE PLAINE
COUNTY CLERK,KARA SKARLUPKA (REP),996,BELLE PLAINE T WDS 1-4,SHAWANO,T,BELLE PLAINE
COUNTY CLERK,SCATTERING,7,BELLE PLAINE T WDS 1-4,SHAWANO,T,BELLE PLAINE
COUNTY TREASURER,DEBRA K. WALLACE (REP),1001,BELLE PLAINE T WDS 1-4,SHAWANO,T,BELLE PLAINE
COUNTY TREASURER,SCATTERING,9,BELLE PLAINE T WDS 1-4,SHAWANO,T,BELLE PLAINE
REGISTER OF DEEDS,AMY DILLENBURG (REP),1003,BELLE PLAINE T WDS 1-4,SHAWANO,T,BELLE PLAINE
REGISTER OF DEEDS,SCATTERING,8,BELLE PLAINE T WDS 1-4,SHAWANO,T,BELLE PLAINE
REGISTER OF DEEDS,YES,894,BELLE PLAINE T WDS 1-4,SHAWANO,T,BELLE PLAINE
REGISTER OF DEEDS,NO,189,BELLE PLAINE T WDS 1-4,SHAWANO,T,BELLE PLAINE
REGISTER OF DEEDS,YES,410,BELLE PLAINE T WDS 1-4,SHAWANO,T,BELLE PLAINE
REGISTER OF DEEDS,NO,327,BELLE PLAINE T WDS 1-4,SHAWANO,T,BELLE PLAINE
PRESIDENT OF THE UNITED STATES,HARRIS/WALZ (DEM),133,BIRNAMWOOD T WD 1,SHAWANO,T,BIRNAMWOOD
PRESIDENT OF THE UNITED STATES,TRUMP/VANCE (REP),288,BIRNAMWOOD T WD 1,SHAWANO,T,BIRNAMWOOD
PRESIDENT OF THE UNITED STATES,TERRY/BRODEN (CON),1,BIRNAMWOOD T WD 1,SHAWANO,T,BIRNAMWOOD
PRESIDENT OF THE UNITED STATES,OLIVER/TER MAAT (LIB),0,BIRNAMWOOD T WD 1,SHAWANO,T,BIRNAMWOOD
PRESIDENT OF THE UNITED STATES,STEIN/WARE (WGR),2,BIRNAMWOOD T WD 1,SHAWANO,T,BIRNAMWOOD
PRESIDENT OF THE UNITED STATES,DE LA CRUZ/GARCIA (PARTY FOR SOCIALISM & LIBERATION),1,BIRNAMWOOD T WD 1,SHAWANO,T,BIRNAMWOOD
PRESIDENT OF THE UNITED STATES,WEST/ABDULLAH (JUSTICE FOR ALL),0,BIRNAMWOOD T WD 1,SHAWANO,T,BIRNAMWOOD
PRESIDENT OF THE UNITED STATES,"KENNEDY, JR./SHANAHAN (WE THE PEOPLE)",1,BIRNAMWOOD T WD 1,SHAWANO,T,BIRNAMWOOD
PRESIDENT OF THE UNITED STATES,PETER SONSKI/LAUREN ONAK (IND) - REGISTERED WRITE IN,0,BIRNAMWOOD T WD 1,SHAWANO,T,BIRNAMWOOD
PRESIDENT OF THE UNITED STATES,CHERUNDA LYNN FOX (IND) - REGISTERED WRITE IN,0,BIRNAMWOOD T WD 1,SHAWANO,T,BIRNAMWOOD
PRESIDENT OF THE UNITED STATES,BRIAN KIENITZ (IND) - REGISTERED WRITE IN,0,BIRNAMWOOD T WD 1,SHAWANO,T,BIRNAMWOOD
PRESIDENT OF THE UNITED STATES,DOUG JENKINS/KIMBERLY LALONDE - REGISTERED WRITE IN,0,BIRNAMWOOD T WD 1,SHAWANO,T,BIRNAMWOOD
PRESIDENT OF THE UNITED STATES,NA,0,BIRNAMWOOD T WD 1,SHAWANO,T,BIRNAMWOOD
PRESIDENT OF THE UNITED STATES,"ANDRÉ RAMONE MCNEIL, SR. - REGISTERED WRITE IN",0,BIRNAMWOOD T WD 1,SHAWANO,T,BIRNAMWOOD
PRESIDENT OF THE UNITED STATES,SCATTERING,0,BIRNAMWOOD T WD 1,SHAWANO,T,BIRNAMWOOD
"REPRESENTATIVE IN CONGRESS 8TH DISTRICT TERM JAN. 3, 2025 TO JAN. 3, 2027",KRISTIN LYERLY (DEM),141,BIRNAMWOOD T WD 1,SHAWANO,T,BIRNAMWOOD
"REPRESENTATIVE IN CONGRESS 8TH DISTRICT TERM JAN. 3, 2025 TO JAN. 3, 2027",TONY WIED (REP),276,BIRNAMWOOD T WD 1,SHAWANO,T,BIRNAMWOOD
"REPRESENTATIVE IN CONGRESS 8TH DISTRICT TERM JAN. 3, 2025 TO JAN. 3, 2027",SCATTERING,0,BIRNAMWOOD T WD 1,SHAWANO,T,BIRNAMWOOD
UNITED STATES SENATOR,TAMMY BALDWIN (DEM),146,BIRNAMWOOD T WD 1,SHAWANO,T,BIRNAMWOOD
UNITED STATES SENATOR,ERIC HOVDE (REP),269,BIRNAMWOOD T WD 1,SHAWANO,T,BIRNAMWOOD
UNITED STATES SENATOR,PHIL ANDERSON (DISRUPT THE CORRUPTION),4,BIRNAMWOOD T WD 1,SHAWANO,T,BIRNAMWOOD
UNITED STATES SENATOR,THOMAS LEAGER (AMERICA FIRST),2,BIRNAMWOOD T WD 1,SHAWANO,T,BIRNAMWOOD
UNITED STATES SENATOR,JOHN SCHIESS (IND) - REGISTERED WRITE IN,0,BIRNAMWOOD T WD 1,SHAWANO,T,BIRNAMWOOD
UNITED STATES SENATOR,SCATTERING,0,BIRNAMWOOD T WD 1,SHAWANO,T,BIRNAMWOOD
"REPRESENTATIVE IN CONGRESS 8TH DISTRICT TERM JAN. 3, 2025 TO JAN. 3, 2027",KRISTIN LYERLY (DEM),129,BIRNAMWOOD T WD 1,SHAWANO,T,BIRNAMWOOD
"REPRESENTATIVE IN CONGRESS 8TH DISTRICT TERM JAN. 3, 2025 TO JAN. 3, 2027",TONY WIED (REP),268,BIRNAMWOOD T WD 1,SHAWANO,T,BIRNAMWOOD
"REPRESENTATIVE IN CONGRESS 8TH DISTRICT TERM JAN. 3, 2025 TO JAN. 3, 2027",SCATTERING,0,BIRNAMWOOD T WD 1,SHAWANO,T,BIRNAMWOOD
DISTRICT 87,WILLIAM SWITALLA (DEM),148,BIRNAMWOOD T WD 1,SHAWANO,T,BIRNAMWOOD
DISTRICT 87,BRENT JACOBSON (REP),270,BIRNAMWOOD T WD 1,SHAWANO,T,BIRNAMWOOD
DISTRICT 87,SCATTERING,0,BIRNAMWOOD T WD 1,SHAWANO,T,BIRNAMWOOD
DISTRICT ATTORNEY,GREG PARKER (REP),345,BIRNAMWOOD T WD 1,SHAWANO,T,BIRNAMWOOD
DISTRICT ATTORNEY,SCATTERING,5,BIRNAMWOOD T WD 1,SHAWANO,T,BIRNAMWOOD
COUNTY CLERK,KARA SKARLUPKA (REP),360,BIRNAMWOOD T WD 1,SHAWANO,T,BIRNAMWOOD
COUNTY CLERK,SCATTERING,1,BIRNAMWOOD T WD 1,SHAWANO,T,BIRNAMWOOD
COUNTY TREASURER,DEBRA K. WALLACE (REP),360,BIRNAMWOOD T WD 1,SHAWANO,T,BIRNAMWOOD
COUNTY TREASURER,SCATTERING,1,BIRNAMWOOD T WD 1,SHAWANO,T,BIRNAMWOOD
REGISTER OF DEEDS,AMY DILLENBURG (REP),358,BIRNAMWOOD T WD 1,SHAWANO,T,BIRNAMWOOD
REGISTER OF DEEDS,SCATTERING,1,BIRNAMWOOD T WD 1,SHAWANO,T,BIRNAMWOOD
REGISTER OF DEEDS,YES,346,BIRNAMWOOD T WD 1,SHAWANO,T,BIRNAMWOOD
REGISTER OF DEEDS,NO,63,BIRNAMWOOD T WD 1,SHAWANO,T,BIRNAMWOOD
PRESIDENT OF THE UNITED STATES,HARRIS/WALZ (DEM),56,GERMANIA T WD 1,SHAWANO,T,GERMANIA
PRESIDENT OF THE UNITED STATES,TRUMP/VANCE (REP),143,GERMANIA T WD 1,SHAWANO,T,GERMANIA
PRESIDENT OF THE UNITED STATES,TERRY/BRODEN (CON),0,GERMANIA T WD 1,SHAWANO,T,GERMANIA
PRESIDENT OF THE UNITED STATES,OLIVER/TER MAAT (LIB),0,GERMANIA T WD 1,SHAWANO,T,GERMANIA
PRESIDENT OF THE UNITED STATES,STEIN/WARE (WGR),1,GERMANIA T WD 1,SHAWANO,T,GERMANIA
PRESIDENT OF THE UNITED STATES,DE LA CRUZ/GARCIA (PARTY FOR SOCIALISM & LIBERATION),0,GERMANIA T WD 1,SHAWANO,T,GERMANIA
PRESIDENT OF THE UNITED STATES,WEST/ABDULLAH (JUSTICE FOR ALL),0,GERMANIA T WD 1,SHAWANO,T,GERMANIA
PRESIDENT OF THE UNITED STATES,"KENNEDY, JR./SHANAHAN (WE THE PEOPLE)",2,GERMANIA T WD 1,SHAWANO,T,GERMANIA
PRESIDENT OF THE UNITED STATES,PETER SONSKI/LAUREN ONAK (IND) - REGISTERED WRITE IN,0,GERMANIA T WD 1,SHAWANO,T,GERMANIA
PRESIDENT OF THE UNITED STATES,CHERUNDA LYNN FOX (IND) - REGISTERED WRITE IN,0,GERMANIA T WD 1,SHAWANO,T,GERMANIA
PRESIDENT OF THE UNITED STATES,BRIAN KIENITZ (IND) - REGISTERED WRITE IN,0,GERMANIA T WD 1,SHAWANO,T,GERMANIA
PRESIDENT OF THE UNITED STATES,DOUG JENKINS/KIMBERLY LALONDE - REGISTERED WRITE IN,0,GERMANIA T WD 1,SHAWANO,T,GERMANIA
PRESIDENT OF THE UNITED STATES,NA,0,GERMANIA T WD 1,SHAWANO,T,GERMANIA
PRESIDENT OF THE UNITED STATES,"ANDRÉ RAMONE MCNEIL, SR. - REGISTERED WRITE IN",0,GERMANIA T WD 1,SHAWANO,T,GERMANIA
PRESIDENT OF THE UNITED STATES,SCATTERING,1,GERMANIA T WD 1,SHAWANO,T,GERMANIA
"REPRESENTATIVE IN CONGRESS 8TH DISTRICT TERM JAN. 3, 2025 TO JAN. 3, 2027",KRISTIN LYERLY (DEM),63,GERMANIA T WD 1,SHAWANO,T,GERMANIA
"REPRESENTATIVE IN CONGRESS 8TH DISTRICT TERM JAN. 3, 2025 TO JAN. 3, 2027",TONY WIED (REP),134,GERMANIA T WD 1,SHAWANO,T,GERMANIA
"REPRESENTATIVE IN CONGRESS 8TH DISTRICT TERM JAN. 3, 2025 TO JAN. 3, 2027",SCATTERING,0,GERMANIA T WD 1,SHAWANO,T,GERMANIA
UNITED STATES SENATOR,TAMMY BALDWIN (DEM),61,GERMANIA T WD 1,SHAWANO,T,GERMANIA
UNITED STATES SENATOR,ERIC HOVDE (REP),136,GERMANIA T WD 1,SHAWANO,T,GERMANIA
UNITED STATES SENATOR,PHIL ANDERSON (DISRUPT THE CORRUPTION),2,GERMANIA T WD 1,SHAWANO,T,GERMANIA
UNITED STATES SENATOR,THOMAS LEAGER (AMERICA FIRST),5,GERMANIA T WD 1,SHAWANO,T,GERMANIA
UNITED STATES SENATOR,JOHN SCHIESS (IND) - REGISTERED WRITE IN,0,GERMANIA T WD 1,SHAWANO,T,GERMANIA
UNITED STATES SENATOR,SCATTERING,0,GERMANIA T WD 1,SHAWANO,T,GERMANIA
"REPRESENTATIVE IN CONGRESS 8TH DISTRICT TERM JAN. 3, 2025 TO JAN. 3, 2027",KRISTIN LYERLY (DEM),63,GERMANIA T WD 1,SHAWANO,T,GERMANIA
"REPRESENTATIVE IN CONGRESS 8TH DISTRICT TERM JAN. 3, 2025 TO JAN. 3, 2027",TONY WIED (REP),135,GERMANIA T WD 1,SHAWANO,T,GERMANIA
"REPRESENTATIVE IN CONGRESS 8TH DISTRICT TERM JAN. 3, 2025 TO JAN. 3, 2027",SCATTERING,0,GERMANIA T WD 1,SHAWANO,T,GERMANIA
DISTRICT 87,WILLIAM SWITALLA (DEM),61,GERMANIA T WD 1,SHAWANO,T,GERMANIA
DISTRICT 87,BRENT JACOBSON (REP),136,GERMANIA T WD 1,SHAWANO,T,GERMANIA
DISTRICT 87,SCATTERING,0,GERMANIA T WD 1,SHAWANO,T,GERMANIA
DISTRICT ATTORNEY,GREG PARKER (REP),172,GERMANIA T WD 1,SHAWANO,T,GERMANIA
DISTRICT ATTORNEY,SCATTERING,5,GERMANIA T WD 1,SHAWANO,T,GERMANIA
COUNTY CLERK,KARA SKARLUPKA (REP),181,GERMANIA T WD 1,SHAWANO,T,GERMANIA
COUNTY CLERK,SCATTERING,0,GERMANIA T WD 1,SHAWANO,T,GERMANIA
COUNTY TREASURER,DEBRA K. WALLACE (REP),180,GERMANIA T WD 1,SHAWANO,T,GERMANIA
COUNTY TREASURER,SCATTERING,0,GERMANIA T WD 1,SHAWANO,T,GERMANIA
REGISTER OF DEEDS,AMY DILLENBURG (REP),182,GERMANIA T WD 1,SHAWANO,T,GERMANIA
REGISTER OF DEEDS,SCATTERING,0,GERMANIA T WD 1,SHAWANO,T,GERMANIA
REGISTER OF DEEDS,YES,170,GERMANIA T WD 1,SHAWANO,T,GERMANIA
REGISTER OF DEEDS,NO,26,GERMANIA T WD 1,SHAWANO,T,GERMANIA
PRESIDENT OF THE UNITED STATES,HARRIS/WALZ (DEM),104,GRANT T WD 1,SHAWANO,T,GRANT
PRESIDENT OF THE UNITED STATES,TRUMP/VANCE (REP),446,GRANT T WD 1,SHAWANO,T,GRANT
PRESIDENT OF THE UNITED STATES,TERRY/BRODEN (CON),3,GRANT T WD 1,SHAWANO,T,GRANT
PRESIDENT OF THE UNITED STATES,OLIVER/TER MAAT (LIB),1,GRANT T WD 1,SHAWANO,T,GRANT
PRESIDENT OF THE UNITED STATES,STEIN/WARE (WGR),1,GRANT T WD 1,SHAWANO,T,GRANT
PRESIDENT OF THE UNITED STATES,DE LA CRUZ/GARCIA (PARTY FOR SOCIALISM & LIBERATION),0,GRANT T WD 1,SHAWANO,T,GRANT
PRESIDENT OF THE UNITED STATES,WEST/ABDULLAH (JUSTICE FOR ALL),0,GRANT T WD 1,SHAWANO,T,GRANT
PRESIDENT OF THE UNITED STATES,"KENNEDY, JR./SHANAHAN (WE THE PEOPLE)",4,GRANT T WD 1,SHAWANO,T,GRANT
PRESIDENT OF THE UNITED STATES,PETER SONSKI/LAUREN ONAK (IND) - REGISTERED WRITE IN,0,GRANT T WD 1,SHAWANO,T,GRANT
PRESIDENT OF THE UNITED STATES,CHERUNDA LYNN FOX (IND) - REGISTERED WRITE IN,0,GRANT T WD 1,SHAWANO,T,GRANT
PRESIDENT OF THE UNITED STATES,BRIAN KIENITZ (IND) - REGISTERED WRITE IN,0,GRANT T WD 1,SHAWANO,T,GRANT
PRESIDENT OF THE UNITED STATES,DOUG JENKINS/KIMBERLY LALONDE - REGISTERED WRITE IN,0,GRANT T WD 1,SHAWANO,T,GRANT
PRESIDENT OF THE UNITED STATES,NA,0,GRANT T WD 1,SHAWANO,T,GRANT
PRESIDENT OF THE UNITED STATES,"ANDRÉ RAMONE MCNEIL, SR. - REGISTERED WRITE IN",0,GRANT T WD 1,SHAWANO,T,GRANT
PRESIDENT OF THE UNITED STATES,SCATTERING,1,GRANT T WD 1,SHAWANO,T,GRANT
"REPRESENTATIVE IN CONGRESS 8TH DISTRICT TERM JAN. 3, 2025 TO JAN. 3, 2027",KRISTIN LYERLY (DEM),10,GRANT T WD 1,SHAWANO,T,GRANT
"REPRESENTATIVE IN CONGRESS 8TH DISTRICT TERM JAN. 3, 2025 TO JAN. 3, 2027",TONY WIED (REP),441,GRANT T WD 1,SHAWANO,T,GRANT
"REPRESENTATIVE IN CONGRESS 8TH DISTRICT TERM JAN. 3, 2025 TO JAN. 3, 2027",SCATTERING,1,GRANT T WD 1,SHAWANO,T,GRANT
UNITED STATES SENATOR,TAMMY BALDWIN (DEM),108,GRANT T WD 1,SHAWANO,T,GRANT
UNITED STATES SENATOR,ERIC HOVDE (REP),422,GRANT T WD 1,SHAWANO,T,GRANT
UNITED STATES SENATOR,PHIL ANDERSON (DISRUPT THE CORRUPTION),7,GRANT T WD 1,SHAWANO,T,GRANT
UNITED STATES SENATOR,THOMAS LEAGER (AMERICA FIRST),6,GRANT T WD 1,SHAWANO,T,GRANT
UNITED STATES SENATOR,JOHN SCHIESS (IND) - REGISTERED WRITE IN,0,GRANT T WD 1,SHAWANO,T,GRANT
UNITED STATES SENATOR,SCATTERING,1,GRANT T WD 1,SHAWANO,T,GRANT
"REPRESENTATIVE IN CONGRESS 8TH DISTRICT TERM JAN. 3, 2025 TO JAN. 3, 2027",KRISTIN LYERLY (DEM),105,GRANT T WD 1,SHAWANO,T,GRANT
"REPRESENTATIVE IN CONGRESS 8TH DISTRICT TERM JAN. 3, 2025 TO JAN. 3, 2027",TONY WIED (REP),440,GRANT T WD 1,SHAWANO,T,GRANT
"REPRESENTATIVE IN CONGRESS 8TH DISTRICT TERM JAN. 3, 2025 TO JAN. 3, 2027",SCATTERING,1,GRANT T WD 1,SHAWANO,T,GRANT
DISTRICT 87,WILLIAM SWITALLA (DEM),103,GRANT T WD 1,SHAWANO,T,GRANT
DISTRICT 87,BRENT JACOBSON (REP),441,GRANT T WD 1,SHAWANO,T,GRANT
DISTRICT 87,SCATTERING,0,GRANT T WD 1,SHAWANO,T,GRANT
DISTRICT ATTORNEY,GREG PARKER (REP),491,GRANT T WD 1,SHAWANO,T,GRANT
DISTRICT ATTORNEY,SCATTERING,3,GRANT T WD 1,SHAWANO,T,GRANT
COUNTY CLERK,KARA SKARLUPKA (REP),501,GRANT T WD 1,SHAWANO,T,GRANT
COUNTY CLERK,SCATTERING,1,GRANT T WD 1,SHAWANO,T,GRANT
COUNTY TREASURER,DEBRA K. WALLACE (REP),501,GRANT T WD 1,SHAWANO,T,GRANT
COUNTY TREASURER,SCATTERING,1,GRANT T WD 1,SHAWANO,T,GRANT
REGISTER OF DEEDS,AMY DILLENBURG (REP),502,GRANT T WD 1,SHAWANO,T,GRANT
REGISTER OF DEEDS,SCATTERING,2,GRANT T WD 1,SHAWANO,T,GRANT
REGISTER OF DEEDS,YES,491,GRANT T WD 1,SHAWANO,T,GRANT
REGISTER OF DEEDS,NO,52,GRANT T WD 1,SHAWANO,T,GRANT
REGISTER OF DEEDS,YES,234,GRANT T WD 1,SHAWANO,T,GRANT
REGISTER OF DEEDS,NO,176,GRANT T WD 1,SHAWANO,T,GRANT
REGISTER OF DEEDS,YES,185,GRANT T WD 1,SHAWANO,T,GRANT
REGISTER OF DEEDS,NO,222,GRANT T WD 1,SHAWANO,T,GRANT
PRESIDENT OF THE UNITED STATES,HARRIS/WALZ (DEM),128,GREEN VALLEY T WDS 1 & 2,SHAWANO,T,GREEN VALLEY
PRESIDENT OF THE UNITED STATES,TRUMP/VANCE (REP),489,GREEN VALLEY T WDS 1 & 2,SHAWANO,T,GREEN VALLEY
PRESIDENT OF THE UNITED STATES,TERRY/BRODEN (CON),3,GREEN VALLEY T WDS 1 & 2,SHAWANO,T,GREEN VALLEY
PRESIDENT OF THE UNITED STATES,OLIVER/TER MAAT (LIB),4,GREEN VALLEY T WDS 1 & 2,SHAWANO,T,GREEN VALLEY
PRESIDENT OF THE UNITED STATES,STEIN/WARE (WGR),1,GREEN VALLEY T WDS 1 & 2,SHAWANO,T,GREEN VALLEY
PRESIDENT OF THE UNITED STATES,DE LA CRUZ/GARCIA (PARTY FOR SOCIALISM & LIBERATION),0,GREEN VALLEY T WDS 1 & 2,SHAWANO,T,GREEN VALLEY
PRESIDENT OF THE UNITED STATES,WEST/ABDULLAH (JUSTICE FOR ALL),0,GREEN VALLEY T WDS 1 & 2,SHAWANO,T,GREEN VALLEY
PRESIDENT OF THE UNITED STATES,"KENNEDY, JR./SHANAHAN (WE THE PEOPLE)",3,GREEN VALLEY T WDS 1 & 2,SHAWANO,T,GREEN VALLEY
PRESIDENT OF THE UNITED STATES,PETER SONSKI/LAUREN ONAK (IND) - REGISTERED WRITE IN,0,GREEN VALLEY T WDS 1 & 2,SHAWANO,T,GREEN VALLEY
PRESIDENT OF THE UNITED STATES,CHERUNDA LYNN FOX (IND) - REGISTERED WRITE IN,0,GREEN VALLEY T WDS 1 & 2,SHAWANO,T,GREEN VALLEY
PRESIDENT OF THE UNITED STATES,BRIAN KIENITZ (IND) - REGISTERED WRITE IN,0,GREEN VALLEY T WDS 1 & 2,SHAWANO,T,GREEN VALLEY
PRESIDENT OF THE UNITED STATES,DOUG JENKINS/KIMBERLY LALONDE - REGISTERED WRITE IN,0,GREEN VALLEY T WDS 1 & 2,SHAWANO,T,GREEN VALLEY
PRESIDENT OF THE UNITED STATES,NA,0,GREEN VALLEY T WDS 1 & 2,SHAWANO,T,GREEN VALLEY
PRESIDENT OF THE UNITED STATES,"ANDRÉ RAMONE MCNEIL, SR. - REGISTERED WRITE IN",0,GREEN VALLEY T WDS 1 & 2,SHAWANO,T,GREEN VALLEY
PRESIDENT OF THE UNITED STATES,SCATTERING,0,GREEN VALLEY T WDS 1 & 2,SHAWANO,T,GREEN VALLEY
"REPRESENTATIVE IN CONGRESS 8TH DISTRICT TERM JAN. 3, 2025 TO JAN. 3, 2027",KRISTIN LYERLY (DEM),140,GREEN VALLEY T WDS 1 & 2,SHAWANO,T,GREEN VALLEY
"REPRESENTATIVE IN CONGRESS 8TH DISTRICT TERM JAN. 3, 2025 TO JAN. 3, 2027",TONY WIED (REP),477,GREEN VALLEY T WDS 1 & 2,SHAWANO,T,GREEN VALLEY
"REPRESENTATIVE IN CONGRESS 8TH DISTRICT TERM JAN. 3, 2025 TO JAN. 3, 2027",SCATTERING,0,GREEN VALLEY T WDS 1 & 2,SHAWANO,T,GREEN VALLEY
UNITED STATES SENATOR,TAMMY BALDWIN (DEM),149,GREEN VALLEY T WDS 1 & 2,SHAWANO,T,GREEN VALLEY
UNITED STATES SENATOR,ERIC HOVDE (REP),457,GREEN VALLEY T WDS 1 & 2,SHAWANO,T,GREEN VALLEY
UNITED STATES SENATOR,PHIL ANDERSON (DISRUPT THE CORRUPTION),12,GREEN VALLEY T WDS 1 & 2,SHAWANO,T,GREEN VALLEY
UNITED STATES SENATOR,THOMAS LEAGER (AMERICA FIRST),4,GREEN VALLEY T WDS 1 & 2,SHAWANO,T,GREEN VALLEY
UNITED STATES SENATOR,JOHN SCHIESS (IND) - REGISTERED WRITE IN,0,GREEN VALLEY T WDS 1 & 2,SHAWANO,T,GREEN VALLEY
UNITED STATES SENATOR,SCATTERING,0,GREEN VALLEY T WDS 1 & 2,SHAWANO,T,GREEN VALLEY
"REPRESENTATIVE IN CONGRESS 8TH DISTRICT TERM JAN. 3, 2025 TO JAN. 3, 2027",KRISTIN LYERLY (DEM),141,GREEN VALLEY T WDS 1 & 2,SHAWANO,T,GREEN VALLEY
"REPRESENTATIVE IN CONGRESS 8TH DISTRICT TERM JAN. 3, 2025 TO JAN. 3, 2027",TONY WIED (REP),472,GREEN VALLEY T WDS 1 & 2,SHAWANO,T,GREEN VALLEY
"REPRESENTATIVE IN CONGRESS 8TH DISTRICT TERM JAN. 3, 2025 TO JAN. 3, 2027",SCATTERING,0,GREEN VALLEY T WDS 1 & 2,SHAWANO,T,GREEN VALLEY
STATE SENATOR DISTRICT 2,KELLY PETERSON (DEM),135,GREEN VALLEY T WDS 1 & 2,SHAWANO,T,GREEN VALLEY
STATE SENATOR DISTRICT 2,ERIC WIMBERGER (REP),477,GREEN VALLEY T WDS 1 & 2,SHAWANO,T,GREEN VALLEY
STATE SENATOR DISTRICT 2,SCATTERING,0,GREEN VALLEY T WDS 1 & 2,SHAWANO,T,GREEN VALLEY
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 6,SHIRLEY HINZE (DEM),124,GREEN VALLEY T WDS 1 & 2,SHAWANO,T,GREEN VALLEY
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 6,ELIJAH BEHNKE (REP),87,GREEN VALLEY T WDS 1 & 2,SHAWANO,T,GREEN VALLEY
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 6,SCATTERING,1,GREEN VALLEY T WDS 1 & 2,SHAWANO,T,GREEN VALLEY
DISTRICT ATTORNEY,GREG PARKER (REP),531,GREEN VALLEY T WDS 1 & 2,SHAWANO,T,GREEN VALLEY
DISTRICT ATTORNEY,SCATTERING,12,GREEN VALLEY T WDS 1 & 2,SHAWANO,T,GREEN VALLEY
COUNTY CLERK,KARA SKARLUPKA (REP),555,GREEN VALLEY T WDS 1 & 2,SHAWANO,T,GREEN VALLEY
COUNTY CLERK,SCATTERING,6,GREEN VALLEY T WDS 1 & 2,SHAWANO,T,GREEN VALLEY
COUNTY TREASURER,DEBRA K. WALLACE (REP),555,GREEN VALLEY T WDS 1 & 2,SHAWANO,T,GREEN VALLEY
COUNTY TREASURER,SCATTERING,7,GREEN VALLEY T WDS 1 & 2,SHAWANO,T,GREEN VALLEY
REGISTER OF DEEDS,AMY DILLENBURG (REP),551,GREEN VALLEY T WDS 1 & 2,SHAWANO,T,GREEN VALLEY
REGISTER OF DEEDS,SCATTERING,6,GREEN VALLEY T WDS 1 & 2,SHAWANO,T,GREEN VALLEY
REGISTER OF DEEDS,YES,521,GREEN VALLEY T WDS 1 & 2,SHAWANO,T,GREEN VALLEY
REGISTER OF DEEDS,NO,88,GREEN VALLEY T WDS 1 & 2,SHAWANO,T,GREEN VALLEY
REGISTER OF DEEDS,YES,75,GREEN VALLEY T WDS 1 & 2,SHAWANO,T,GREEN VALLEY
REGISTER OF DEEDS,NO,64,GREEN VALLEY T WDS 1 & 2,SHAWANO,T,GREEN VALLEY
REGISTER OF DEEDS,YES,67,GREEN VALLEY T WDS 1 & 2,SHAWANO,T,GREEN VALLEY
REGISTER OF DEEDS,NO,69,GREEN VALLEY T WDS 1 & 2,SHAWANO,T,GREEN VALLEY
PRESIDENT OF THE UNITED STATES,HARRIS/WALZ (DEM),88,HARTLAND T WDS 1 & 2,SHAWANO,T,HARTLAND
PRESIDENT OF THE UNITED STATES,TRUMP/VANCE (REP),353,HARTLAND T WDS 1 & 2,SHAWANO,T,HARTLAND
PRESIDENT OF THE UNITED STATES,TERRY/BRODEN (CON),0,HARTLAND T WDS 1 & 2,SHAWANO,T,HARTLAND
PRESIDENT OF THE UNITED STATES,OLIVER/TER MAAT (LIB),0,HARTLAND T WDS 1 & 2,SHAWANO,T,HARTLAND
PRESIDENT OF THE UNITED STATES,STEIN/WARE (WGR),0,HARTLAND T WDS 1 & 2,SHAWANO,T,HARTLAND
PRESIDENT OF THE UNITED STATES,DE LA CRUZ/GARCIA (PARTY FOR SOCIALISM & LIBERATION),0,HARTLAND T WDS 1 & 2,SHAWANO,T,HARTLAND
PRESIDENT OF THE UNITED STATES,WEST/ABDULLAH (JUSTICE FOR ALL),0,HARTLAND T WDS 1 & 2,SHAWANO,T,HARTLAND
PRESIDENT OF THE UNITED STATES,"KENNEDY, JR./SHANAHAN (WE THE PEOPLE)",2,HARTLAND T WDS 1 & 2,SHAWANO,T,HARTLAND
PRESIDENT OF THE UNITED STATES,PETER SONSKI/LAUREN ONAK (IND) - REGISTERED WRITE IN,0,HARTLAND T WDS 1 & 2,SHAWANO,T,HARTLAND
PRESIDENT OF THE UNITED STATES,CHERUNDA LYNN FOX (IND) - REGISTERED WRITE IN,0,HARTLAND T WDS 1 & 2,SHAWANO,T,HARTLAND
