contest,candidate,votes,reporting_unit,county,ctv,municipality
STATE SENATOR DISTRICT 12,REP MARY FELZKOWSKI,1309,TOWN OF MERRILL WD 1-5,LINCOLN,T,MERRILL
STATE SENATOR DISTRICT 12,WRITE-IN TOTALS,1,TOWN OF MERRILL WD 1-5,LINCOLN,T,MERRILL
REPRESENTATIVE TO THE ASSEMBLY DIST 35,DEM ELIZABETH MCCRANK,557,TOWN OF MERRILL WD 1-5,LINCOLN,T,MERRILL
REPRESENTATIVE TO THE ASSEMBLY DIST 35,REP CALVIN CALLAHAN,1239,TOWN OF MERRILL WD 1-5,LINCOLN,T,MERRILL
REPRESENTATIVE TO THE ASSEMBLY DIST 35,WRITE-IN TOTALS,1,TOWN OF MERRILL WD 1-5,LINCOLN,T,MERRILL
LINCOLN COUNTY DISTRICT ATTORNEY,DEM KRISTOPHER ELLIS,1174,TOWN OF MERRILL WD 1-5,LINCOLN,T,MERRILL
LINCOLN COUNTY DISTRICT ATTORNEY,WRITE-IN TOTALS,65,TOWN OF MERRILL WD 1-5,LINCOLN,T,MERRILL
COUNTY CLERK,REP CHRIS MARLOWE,1526,TOWN OF MERRILL WD 1-5,LINCOLN,T,MERRILL
COUNTY CLERK,WRITE-IN TOTALS,31,TOWN OF MERRILL WD 1-5,LINCOLN,T,MERRILL
COUNTY TREASURER,REP ROBBIN GIGL,1491,TOWN OF MERRILL WD 1-5,LINCOLN,T,MERRILL
COUNTY TREASURER,WRITE-IN TOTALS,18,TOWN OF MERRILL WD 1-5,LINCOLN,T,MERRILL
REGISTER OF DEEDS,REP SARAH KOSS,1535,TOWN OF MERRILL WD 1-5,LINCOLN,T,MERRILL
REGISTER OF DEEDS,WRITE-IN TOTALS,17,TOWN OF MERRILL WD 1-5,LINCOLN,T,MERRILL
ELIGIBILITY TO VOTE.,YES,1457,TOWN OF MERRILL WD 1-5,LINCOLN,T,MERRILL
ELIGIBILITY TO VOTE.,NO,288,TOWN OF MERRILL WD 1-5,LINCOLN,T,MERRILL
PRESIDENT / VICE PRESIDENT,DEM HARRIS / WALZ,382,TOWN OF PINE RIVER WD 1-4,LINCOLN,T,PINE RIVER
PRESIDENT / VICE PRESIDENT,REP TRUMP / VANCE,799,TOWN OF PINE RIVER WD 1-4,LINCOLN,T,PINE RIVER
PRESIDENT / VICE PRESIDENT,CON TERRY / BRODEN,4,TOWN OF PINE RIVER WD 1-4,LINCOLN,T,PINE RIVER
PRESIDENT / VICE PRESIDENT,LIB OLIVER / TER MAAT,1,TOWN OF PINE RIVER WD 1-4,LINCOLN,T,PINE RIVER
PRESIDENT / VICE PRESIDENT,WGP STEIN / WARE,2,TOWN OF PINE RIVER WD 1-4,LINCOLN,T,PINE RIVER
PRESIDENT / VICE PRESIDENT,IND DE LA CRUZ / GARCIA,1,TOWN OF PINE RIVER WD 1-4,LINCOLN,T,PINE RIVER
PRESIDENT / VICE PRESIDENT,IND WEST / ABDULLAH,0,TOWN OF PINE RIVER WD 1-4,LINCOLN,T,PINE RIVER
PRESIDENT / VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",9,TOWN OF PINE RIVER WD 1-4,LINCOLN,T,PINE RIVER
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,3,TOWN OF PINE RIVER WD 1-4,LINCOLN,T,PINE RIVER
UNITED STATES SENATOR,DEM TAMMY BALDWIN,389,TOWN OF PINE RIVER WD 1-4,LINCOLN,T,PINE RIVER
UNITED STATES SENATOR,REP ERIC HOVDE,788,TOWN OF PINE RIVER WD 1-4,LINCOLN,T,PINE RIVER
UNITED STATES SENATOR,IND PHIL ANDERSON,12,TOWN OF PINE RIVER WD 1-4,LINCOLN,T,PINE RIVER
UNITED STATES SENATOR,IND THOMAS LEAGER,10,TOWN OF PINE RIVER WD 1-4,LINCOLN,T,PINE RIVER
UNITED STATES SENATOR,WRITE-IN TOTALS,0,TOWN OF PINE RIVER WD 1-4,LINCOLN,T,PINE RIVER
REPRESENTATIVE IN CONGRESS DIST 7,DEM KYLE KILBOURN,346,TOWN OF PINE RIVER WD 1-4,LINCOLN,T,PINE RIVER
REPRESENTATIVE IN CONGRESS DIST 7,REP TOM TIFFANY,836,TOWN OF PINE RIVER WD 1-4,LINCOLN,T,PINE RIVER
REPRESENTATIVE IN CONGRESS DIST 7,WRITE-IN TOTALS,1,TOWN OF PINE RIVER WD 1-4,LINCOLN,T,PINE RIVER
STATE SENATOR DISTRICT 12,DEM ANDI RICH,314,TOWN OF PINE RIVER WD 1-4,LINCOLN,T,PINE RIVER
STATE SENATOR DISTRICT 12,REP MARY FELZKOWSKI,861,TOWN OF PINE RIVER WD 1-4,LINCOLN,T,PINE RIVER
STATE SENATOR DISTRICT 12,WRITE-IN TOTALS,0,TOWN OF PINE RIVER WD 1-4,LINCOLN,T,PINE RIVER
REPRESENTATIVE TO THE ASSEMBLY DIST 35,DEM ELIZABETH MCCRANK,359,TOWN OF PINE RIVER WD 1-4,LINCOLN,T,PINE RIVER
REPRESENTATIVE TO THE ASSEMBLY DIST 35,REP CALVIN CALLAHAN,809,TOWN OF PINE RIVER WD 1-4,LINCOLN,T,PINE RIVER
REPRESENTATIVE TO THE ASSEMBLY DIST 35,WRITE-IN TOTALS,0,TOWN OF PINE RIVER WD 1-4,LINCOLN,T,PINE RIVER
LINCOLN COUNTY DISTRICT ATTORNEY,DEM KRISTOPHER ELLIS,708,TOWN OF PINE RIVER WD 1-4,LINCOLN,T,PINE RIVER
LINCOLN COUNTY DISTRICT ATTORNEY,WRITE-IN TOTALS,30,TOWN OF PINE RIVER WD 1-4,LINCOLN,T,PINE RIVER
COUNTY CLERK,REP CHRIS MARLOWE,1012,TOWN OF PINE RIVER WD 1-4,LINCOLN,T,PINE RIVER
COUNTY CLERK,WRITE-IN TOTALS,7,TOWN OF PINE RIVER WD 1-4,LINCOLN,T,PINE RIVER
COUNTY TREASURER,REP ROBBIN GIGL,990,TOWN OF PINE RIVER WD 1-4,LINCOLN,T,PINE RIVER
COUNTY TREASURER,WRITE-IN TOTALS,4,TOWN OF PINE RIVER WD 1-4,LINCOLN,T,PINE RIVER
REGISTER OF DEEDS,REP SARAH KOSS,1015,TOWN OF PINE RIVER WD 1-4,LINCOLN,T,PINE RIVER
REGISTER OF DEEDS,WRITE-IN TOTALS,5,TOWN OF PINE RIVER WD 1-4,LINCOLN,T,PINE RIVER
ELIGIBILITY TO VOTE.,YES,919,TOWN OF PINE RIVER WD 1-4,LINCOLN,T,PINE RIVER
ELIGIBILITY TO VOTE.,NO,190,TOWN OF PINE RIVER WD 1-4,LINCOLN,T,PINE RIVER
PRESIDENT / VICE PRESIDENT,DEM HARRIS / WALZ,144,TOWN OF ROCK FALLS WD 1-2,LINCOLN,T,ROCK FALLS
PRESIDENT / VICE PRESIDENT,REP TRUMP / VANCE,313,TOWN OF ROCK FALLS WD 1-2,LINCOLN,T,ROCK FALLS
PRESIDENT / VICE PRESIDENT,CON TERRY / BRODEN,0,TOWN OF ROCK FALLS WD 1-2,LINCOLN,T,ROCK FALLS
PRESIDENT / VICE PRESIDENT,LIB OLIVER / TER MAAT,0,TOWN OF ROCK FALLS WD 1-2,LINCOLN,T,ROCK FALLS
PRESIDENT / VICE PRESIDENT,WGP STEIN / WARE,3,TOWN OF ROCK FALLS WD 1-2,LINCOLN,T,ROCK FALLS
PRESIDENT / VICE PRESIDENT,IND DE LA CRUZ / GARCIA,0,TOWN OF ROCK FALLS WD 1-2,LINCOLN,T,ROCK FALLS
PRESIDENT / VICE PRESIDENT,IND WEST / ABDULLAH,0,TOWN OF ROCK FALLS WD 1-2,LINCOLN,T,ROCK FALLS
PRESIDENT / VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",4,TOWN OF ROCK FALLS WD 1-2,LINCOLN,T,ROCK FALLS
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,2,TOWN OF ROCK FALLS WD 1-2,LINCOLN,T,ROCK FALLS
UNITED STATES SENATOR,DEM TAMMY BALDWIN,151,TOWN OF ROCK FALLS WD 1-2,LINCOLN,T,ROCK FALLS
UNITED STATES SENATOR,REP ERIC HOVDE,308,TOWN OF ROCK FALLS WD 1-2,LINCOLN,T,ROCK FALLS
UNITED STATES SENATOR,IND PHIL ANDERSON,3,TOWN OF ROCK FALLS WD 1-2,LINCOLN,T,ROCK FALLS
UNITED STATES SENATOR,IND THOMAS LEAGER,5,TOWN OF ROCK FALLS WD 1-2,LINCOLN,T,ROCK FALLS
UNITED STATES SENATOR,WRITE-IN TOTALS,0,TOWN OF ROCK FALLS WD 1-2,LINCOLN,T,ROCK FALLS
REPRESENTATIVE IN CONGRESS DIST 7,DEM KYLE KILBOURN,130,TOWN OF ROCK FALLS WD 1-2,LINCOLN,T,ROCK FALLS
REPRESENTATIVE IN CONGRESS DIST 7,REP TOM TIFFANY,332,TOWN OF ROCK FALLS WD 1-2,LINCOLN,T,ROCK FALLS
REPRESENTATIVE IN CONGRESS DIST 7,WRITE-IN TOTALS,0,TOWN OF ROCK FALLS WD 1-2,LINCOLN,T,ROCK FALLS
STATE SENATOR DISTRICT 12,DEM ANDI RICH,113,TOWN OF ROCK FALLS WD 1-2,LINCOLN,T,ROCK FALLS
STATE SENATOR DISTRICT 12,REP MARY FELZKOWSKI,345,TOWN OF ROCK FALLS WD 1-2,LINCOLN,T,ROCK FALLS
STATE SENATOR DISTRICT 12,WRITE-IN TOTALS,1,TOWN OF ROCK FALLS WD 1-2,LINCOLN,T,ROCK FALLS
REPRESENTATIVE TO THE ASSEMBLY DIST 35,DEM ELIZABETH MCCRANK,130,TOWN OF ROCK FALLS WD 1-2,LINCOLN,T,ROCK FALLS
REPRESENTATIVE TO THE ASSEMBLY DIST 35,REP CALVIN CALLAHAN,326,TOWN OF ROCK FALLS WD 1-2,LINCOLN,T,ROCK FALLS
REPRESENTATIVE TO THE ASSEMBLY DIST 35,WRITE-IN TOTALS,0,TOWN OF ROCK FALLS WD 1-2,LINCOLN,T,ROCK FALLS
LINCOLN COUNTY DISTRICT ATTORNEY,DEM KRISTOPHER ELLIS,276,TOWN OF ROCK FALLS WD 1-2,LINCOLN,T,ROCK FALLS
LINCOLN COUNTY DISTRICT ATTORNEY,WRITE-IN TOTALS,17,TOWN OF ROCK FALLS WD 1-2,LINCOLN,T,ROCK FALLS
COUNTY CLERK,REP CHRIS MARLOWE,379,TOWN OF ROCK FALLS WD 1-2,LINCOLN,T,ROCK FALLS
COUNTY CLERK,WRITE-IN TOTALS,2,TOWN OF ROCK FALLS WD 1-2,LINCOLN,T,ROCK FALLS
COUNTY TREASURER,REP ROBBIN GIGL,381,TOWN OF ROCK FALLS WD 1-2,LINCOLN,T,ROCK FALLS
COUNTY TREASURER,WRITE-IN TOTALS,2,TOWN OF ROCK FALLS WD 1-2,LINCOLN,T,ROCK FALLS
REGISTER OF DEEDS,REP SARAH KOSS,386,TOWN OF ROCK FALLS WD 1-2,LINCOLN,T,ROCK FALLS
REGISTER OF DEEDS,WRITE-IN TOTALS,2,TOWN OF ROCK FALLS WD 1-2,LINCOLN,T,ROCK FALLS
ELIGIBILITY TO VOTE.,YES,385,TOWN OF ROCK FALLS WD 1-2,LINCOLN,T,ROCK FALLS
ELIGIBILITY TO VOTE.,NO,58,TOWN OF ROCK FALLS WD 1-2,LINCOLN,T,ROCK FALLS
PRESIDENT / VICE PRESIDENT,DEM HARRIS / WALZ,126,TOWN OF RUSSELL,LINCOLN,T,RUSSELL
PRESIDENT / VICE PRESIDENT,REP TRUMP / VANCE,226,TOWN OF RUSSELL,LINCOLN,T,RUSSELL
PRESIDENT / VICE PRESIDENT,CON TERRY / BRODEN,1,TOWN OF RUSSELL,LINCOLN,T,RUSSELL
PRESIDENT / VICE PRESIDENT,LIB OLIVER / TER MAAT,0,TOWN OF RUSSELL,LINCOLN,T,RUSSELL
PRESIDENT / VICE PRESIDENT,WGP STEIN / WARE,0,TOWN OF RUSSELL,LINCOLN,T,RUSSELL
PRESIDENT / VICE PRESIDENT,IND DE LA CRUZ / GARCIA,0,TOWN OF RUSSELL,LINCOLN,T,RUSSELL
PRESIDENT / VICE PRESIDENT,IND WEST / ABDULLAH,0,TOWN OF RUSSELL,LINCOLN,T,RUSSELL
PRESIDENT / VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",2,TOWN OF RUSSELL,LINCOLN,T,RUSSELL
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,TOWN OF RUSSELL,LINCOLN,T,RUSSELL
UNITED STATES SENATOR,DEM TAMMY BALDWIN,133,TOWN OF RUSSELL,LINCOLN,T,RUSSELL
UNITED STATES SENATOR,REP ERIC HOVDE,199,TOWN OF RUSSELL,LINCOLN,T,RUSSELL
UNITED STATES SENATOR,IND PHIL ANDERSON,9,TOWN OF RUSSELL,LINCOLN,T,RUSSELL
UNITED STATES SENATOR,IND THOMAS LEAGER,9,TOWN OF RUSSELL,LINCOLN,T,RUSSELL
UNITED STATES SENATOR,WRITE-IN TOTALS,0,TOWN OF RUSSELL,LINCOLN,T,RUSSELL
REPRESENTATIVE IN CONGRESS DIST 7,DEM KYLE KILBOURN,111,TOWN OF RUSSELL,LINCOLN,T,RUSSELL
REPRESENTATIVE IN CONGRESS DIST 7,REP TOM TIFFANY,237,TOWN OF RUSSELL,LINCOLN,T,RUSSELL
REPRESENTATIVE IN CONGRESS DIST 7,WRITE-IN TOTALS,0,TOWN OF RUSSELL,LINCOLN,T,RUSSELL
STATE SENATOR DISTRICT 12,DEM ANDI RICH,109,TOWN OF RUSSELL,LINCOLN,T,RUSSELL
STATE SENATOR DISTRICT 12,REP MARY FELZKOWSKI,233,TOWN OF RUSSELL,LINCOLN,T,RUSSELL
STATE SENATOR DISTRICT 12,WRITE-IN TOTALS,0,TOWN OF RUSSELL,LINCOLN,T,RUSSELL
REPRESENTATIVE TO THE ASSEMBLY DIST 35,DEM ELIZABETH MCCRANK,119,TOWN OF RUSSELL,LINCOLN,T,RUSSELL
REPRESENTATIVE TO THE ASSEMBLY DIST 35,REP CALVIN CALLAHAN,225,TOWN OF RUSSELL,LINCOLN,T,RUSSELL
REPRESENTATIVE TO THE ASSEMBLY DIST 35,WRITE-IN TOTALS,1,TOWN OF RUSSELL,LINCOLN,T,RUSSELL
LINCOLN COUNTY DISTRICT ATTORNEY,DEM KRISTOPHER ELLIS,227,TOWN OF RUSSELL,LINCOLN,T,RUSSELL
LINCOLN COUNTY DISTRICT ATTORNEY,WRITE-IN TOTALS,10,TOWN OF RUSSELL,LINCOLN,T,RUSSELL
COUNTY CLERK,REP CHRIS MARLOWE,288,TOWN OF RUSSELL,LINCOLN,T,RUSSELL
COUNTY CLERK,WRITE-IN TOTALS,6,TOWN OF RUSSELL,LINCOLN,T,RUSSELL
COUNTY TREASURER,REP ROBBIN GIGL,292,TOWN OF RUSSELL,LINCOLN,T,RUSSELL
COUNTY TREASURER,WRITE-IN TOTALS,4,TOWN OF RUSSELL,LINCOLN,T,RUSSELL
REGISTER OF DEEDS,REP SARAH KOSS,295,TOWN OF RUSSELL,LINCOLN,T,RUSSELL
REGISTER OF DEEDS,WRITE-IN TOTALS,5,TOWN OF RUSSELL,LINCOLN,T,RUSSELL
ELIGIBILITY TO VOTE.,YES,265,TOWN OF RUSSELL,LINCOLN,T,RUSSELL
ELIGIBILITY TO VOTE.,NO,59,TOWN OF RUSSELL,LINCOLN,T,RUSSELL
PRESIDENT / VICE PRESIDENT,DEM HARRIS / WALZ,146,TOWN OF SCHLEY WD 1-2,LINCOLN,T,SCHLEY
PRESIDENT / VICE PRESIDENT,REP TRUMP / VANCE,400,TOWN OF SCHLEY WD 1-2,LINCOLN,T,SCHLEY
PRESIDENT / VICE PRESIDENT,CON TERRY / BRODEN,0,TOWN OF SCHLEY WD 1-2,LINCOLN,T,SCHLEY
PRESIDENT / VICE PRESIDENT,LIB OLIVER / TER MAAT,3,TOWN OF SCHLEY WD 1-2,LINCOLN,T,SCHLEY
PRESIDENT / VICE PRESIDENT,WGP STEIN / WARE,1,TOWN OF SCHLEY WD 1-2,LINCOLN,T,SCHLEY
PRESIDENT / VICE PRESIDENT,IND DE LA CRUZ / GARCIA,0,TOWN OF SCHLEY WD 1-2,LINCOLN,T,SCHLEY
PRESIDENT / VICE PRESIDENT,IND WEST / ABDULLAH,0,TOWN OF SCHLEY WD 1-2,LINCOLN,T,SCHLEY
PRESIDENT / VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",3,TOWN OF SCHLEY WD 1-2,LINCOLN,T,SCHLEY
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,TOWN OF SCHLEY WD 1-2,LINCOLN,T,SCHLEY
UNITED STATES SENATOR,DEM TAMMY BALDWIN,154,TOWN OF SCHLEY WD 1-2,LINCOLN,T,SCHLEY
UNITED STATES SENATOR,REP ERIC HOVDE,385,TOWN OF SCHLEY WD 1-2,LINCOLN,T,SCHLEY
UNITED STATES SENATOR,IND PHIL ANDERSON,9,TOWN OF SCHLEY WD 1-2,LINCOLN,T,SCHLEY
UNITED STATES SENATOR,IND THOMAS LEAGER,3,TOWN OF SCHLEY WD 1-2,LINCOLN,T,SCHLEY
UNITED STATES SENATOR,WRITE-IN TOTALS,0,TOWN OF SCHLEY WD 1-2,LINCOLN,T,SCHLEY
REPRESENTATIVE IN CONGRESS DIST 7,DEM KYLE KILBOURN,131,TOWN OF SCHLEY WD 1-2,LINCOLN,T,SCHLEY
REPRESENTATIVE IN CONGRESS DIST 7,REP TOM TIFFANY,411,TOWN OF SCHLEY WD 1-2,LINCOLN,T,SCHLEY
REPRESENTATIVE IN CONGRESS DIST 7,WRITE-IN TOTALS,0,TOWN OF SCHLEY WD 1-2,LINCOLN,T,SCHLEY
STATE SENATOR DISTRICT 12,DEM ANDI RICH,114,TOWN OF SCHLEY WD 1-2,LINCOLN,T,SCHLEY
STATE SENATOR DISTRICT 12,REP MARY FELZKOWSKI,423,TOWN OF SCHLEY WD 1-2,LINCOLN,T,SCHLEY
STATE SENATOR DISTRICT 12,WRITE-IN TOTALS,0,TOWN OF SCHLEY WD 1-2,LINCOLN,T,SCHLEY
REPRESENTATIVE TO THE ASSEMBLY DIST 35,DEM ELIZABETH MCCRANK,132,TOWN OF SCHLEY WD 1-2,LINCOLN,T,SCHLEY
REPRESENTATIVE TO THE ASSEMBLY DIST 35,REP CALVIN CALLAHAN,399,TOWN OF SCHLEY WD 1-2,LINCOLN,T,SCHLEY
REPRESENTATIVE TO THE ASSEMBLY DIST 35,WRITE-IN TOTALS,0,TOWN OF SCHLEY WD 1-2,LINCOLN,T,SCHLEY
LINCOLN COUNTY DISTRICT ATTORNEY,DEM KRISTOPHER ELLIS,316,TOWN OF SCHLEY WD 1-2,LINCOLN,T,SCHLEY
LINCOLN COUNTY DISTRICT ATTORNEY,WRITE-IN TOTALS,21,TOWN OF SCHLEY WD 1-2,LINCOLN,T,SCHLEY
COUNTY CLERK,REP CHRIS MARLOWE,467,TOWN OF SCHLEY WD 1-2,LINCOLN,T,SCHLEY
COUNTY CLERK,WRITE-IN TOTALS,8,TOWN OF SCHLEY WD 1-2,LINCOLN,T,SCHLEY
COUNTY TREASURER,REP ROBBIN GIGL,462,TOWN OF SCHLEY WD 1-2,LINCOLN,T,SCHLEY
COUNTY TREASURER,WRITE-IN TOTALS,3,TOWN OF SCHLEY WD 1-2,LINCOLN,T,SCHLEY
REGISTER OF DEEDS,REP SARAH KOSS,473,TOWN OF SCHLEY WD 1-2,LINCOLN,T,SCHLEY
REGISTER OF DEEDS,WRITE-IN TOTALS,4,TOWN OF SCHLEY WD 1-2,LINCOLN,T,SCHLEY
ELIGIBILITY TO VOTE.,YES,444,TOWN OF SCHLEY WD 1-2,LINCOLN,T,SCHLEY
ELIGIBILITY TO VOTE.,NO,70,TOWN OF SCHLEY WD 1-2,LINCOLN,T,SCHLEY
PRESIDENT / VICE PRESIDENT,DEM HARRIS / WALZ,274,TOWN OF SCOTT WD 1-2,LINCOLN,T,SCOTT
PRESIDENT / VICE PRESIDENT,REP TRUMP / VANCE,600,TOWN OF SCOTT WD 1-2,LINCOLN,T,SCOTT
PRESIDENT / VICE PRESIDENT,CON TERRY / BRODEN,2,TOWN OF SCOTT WD 1-2,LINCOLN,T,SCOTT
PRESIDENT / VICE PRESIDENT,LIB OLIVER / TER MAAT,2,TOWN OF SCOTT WD 1-2,LINCOLN,T,SCOTT
PRESIDENT / VICE PRESIDENT,WGP STEIN / WARE,4,TOWN OF SCOTT WD 1-2,LINCOLN,T,SCOTT
PRESIDENT / VICE PRESIDENT,IND DE LA CRUZ / GARCIA,1,TOWN OF SCOTT WD 1-2,LINCOLN,T,SCOTT
PRESIDENT / VICE PRESIDENT,IND WEST / ABDULLAH,0,TOWN OF SCOTT WD 1-2,LINCOLN,T,SCOTT
PRESIDENT / VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",3,TOWN OF SCOTT WD 1-2,LINCOLN,T,SCOTT
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,TOWN OF SCOTT WD 1-2,LINCOLN,T,SCOTT
UNITED STATES SENATOR,DEM TAMMY BALDWIN,286,TOWN OF SCOTT WD 1-2,LINCOLN,T,SCOTT
UNITED STATES SENATOR,REP ERIC HOVDE,584,TOWN OF SCOTT WD 1-2,LINCOLN,T,SCOTT
UNITED STATES SENATOR,IND PHIL ANDERSON,6,TOWN OF SCOTT WD 1-2,LINCOLN,T,SCOTT
UNITED STATES SENATOR,IND THOMAS LEAGER,8,TOWN OF SCOTT WD 1-2,LINCOLN,T,SCOTT
UNITED STATES SENATOR,WRITE-IN TOTALS,1,TOWN OF SCOTT WD 1-2,LINCOLN,T,SCOTT
REPRESENTATIVE IN CONGRESS DIST 7,DEM KYLE KILBOURN,239,TOWN OF SCOTT WD 1-2,LINCOLN,T,SCOTT
REPRESENTATIVE IN CONGRESS DIST 7,REP TOM TIFFANY,630,TOWN OF SCOTT WD 1-2,LINCOLN,T,SCOTT
REPRESENTATIVE IN CONGRESS DIST 7,WRITE-IN TOTALS,0,TOWN OF SCOTT WD 1-2,LINCOLN,T,SCOTT
STATE SENATOR DISTRICT 12,DEM ANDI RICH,223,TOWN OF SCOTT WD 1-2,LINCOLN,T,SCOTT
STATE SENATOR DISTRICT 12,REP MARY FELZKOWSKI,637,TOWN OF SCOTT WD 1-2,LINCOLN,T,SCOTT
STATE SENATOR DISTRICT 12,WRITE-IN TOTALS,0,TOWN OF SCOTT WD 1-2,LINCOLN,T,SCOTT
REPRESENTATIVE TO THE ASSEMBLY DIST 35,DEM ELIZABETH MCCRANK,242,TOWN OF SCOTT WD 1-2,LINCOLN,T,SCOTT
REPRESENTATIVE TO THE ASSEMBLY DIST 35,REP CALVIN CALLAHAN,613,TOWN OF SCOTT WD 1-2,LINCOLN,T,SCOTT
REPRESENTATIVE TO THE ASSEMBLY DIST 35,WRITE-IN TOTALS,1,TOWN OF SCOTT WD 1-2,LINCOLN,T,SCOTT
LINCOLN COUNTY DISTRICT ATTORNEY,DEM KRISTOPHER ELLIS,550,TOWN OF SCOTT WD 1-2,LINCOLN,T,SCOTT
LINCOLN COUNTY DISTRICT ATTORNEY,WRITE-IN TOTALS,25,TOWN OF SCOTT WD 1-2,LINCOLN,T,SCOTT
COUNTY CLERK,REP CHRIS MARLOWE,736,TOWN OF SCOTT WD 1-2,LINCOLN,T,SCOTT
COUNTY CLERK,WRITE-IN TOTALS,10,TOWN OF SCOTT WD 1-2,LINCOLN,T,SCOTT
COUNTY TREASURER,REP ROBBIN GIGL,732,TOWN OF SCOTT WD 1-2,LINCOLN,T,SCOTT
COUNTY TREASURER,WRITE-IN TOTALS,6,TOWN OF SCOTT WD 1-2,LINCOLN,T,SCOTT
REGISTER OF DEEDS,REP SARAH KOSS,747,TOWN OF SCOTT WD 1-2,LINCOLN,T,SCOTT
REGISTER OF DEEDS,WRITE-IN TOTALS,4,TOWN OF SCOTT WD 1-2,LINCOLN,T,SCOTT
ELIGIBILITY TO VOTE.,YES,687,TOWN OF SCOTT WD 1-2,LINCOLN,T,SCOTT
ELIGIBILITY TO VOTE.,NO,139,TOWN OF SCOTT WD 1-2,LINCOLN,T,SCOTT
PRESIDENT / VICE PRESIDENT,DEM HARRIS / WALZ,107,TOWN OF SKANAWAN,LINCOLN,T,SKANAWAN
PRESIDENT / VICE PRESIDENT,REP TRUMP / VANCE,170,TOWN OF SKANAWAN,LINCOLN,T,SKANAWAN
PRESIDENT / VICE PRESIDENT,CON TERRY / BRODEN,1,TOWN OF SKANAWAN,LINCOLN,T,SKANAWAN
PRESIDENT / VICE PRESIDENT,LIB OLIVER / TER MAAT,1,TOWN OF SKANAWAN,LINCOLN,T,SKANAWAN
PRESIDENT / VICE PRESIDENT,WGP STEIN / WARE,3,TOWN OF SKANAWAN,LINCOLN,T,SKANAWAN
PRESIDENT / VICE PRESIDENT,IND DE LA CRUZ / GARCIA,0,TOWN OF SKANAWAN,LINCOLN,T,SKANAWAN
PRESIDENT / VICE PRESIDENT,IND WEST / ABDULLAH,0,TOWN OF SKANAWAN,LINCOLN,T,SKANAWAN
PRESIDENT / VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",2,TOWN OF SKANAWAN,LINCOLN,T,SKANAWAN
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,TOWN OF SKANAWAN,LINCOLN,T,SKANAWAN
UNITED STATES SENATOR,DEM TAMMY BALDWIN,120,TOWN OF SKANAWAN,LINCOLN,T,SKANAWAN
UNITED STATES SENATOR,REP ERIC HOVDE,157,TOWN OF SKANAWAN,LINCOLN,T,SKANAWAN
UNITED STATES SENATOR,IND PHIL ANDERSON,1,TOWN OF SKANAWAN,LINCOLN,T,SKANAWAN
UNITED STATES SENATOR,IND THOMAS LEAGER,2,TOWN OF SKANAWAN,LINCOLN,T,SKANAWAN
UNITED STATES SENATOR,WRITE-IN TOTALS,0,TOWN OF SKANAWAN,LINCOLN,T,SKANAWAN
REPRESENTATIVE IN CONGRESS DIST 7,DEM KYLE KILBOURN,100,TOWN OF SKANAWAN,LINCOLN,T,SKANAWAN
REPRESENTATIVE IN CONGRESS DIST 7,REP TOM TIFFANY,177,TOWN OF SKANAWAN,LINCOLN,T,SKANAWAN
REPRESENTATIVE IN CONGRESS DIST 7,WRITE-IN TOTALS,0,TOWN OF SKANAWAN,LINCOLN,T,SKANAWAN
STATE SENATOR DISTRICT 12,DEM ANDI RICH,85,TOWN OF SKANAWAN,LINCOLN,T,SKANAWAN
STATE SENATOR DISTRICT 12,REP MARY FELZKOWSKI,190,TOWN OF SKANAWAN,LINCOLN,T,SKANAWAN
STATE SENATOR DISTRICT 12,WRITE-IN TOTALS,0,TOWN OF SKANAWAN,LINCOLN,T,SKANAWAN
REPRESENTATIVE TO THE ASSEMBLY DIST 35,DEM ELIZABETH MCCRANK,100,TOWN OF SKANAWAN,LINCOLN,T,SKANAWAN
REPRESENTATIVE TO THE ASSEMBLY DIST 35,REP CALVIN CALLAHAN,175,TOWN OF SKANAWAN,LINCOLN,T,SKANAWAN
REPRESENTATIVE TO THE ASSEMBLY DIST 35,WRITE-IN TOTALS,0,TOWN OF SKANAWAN,LINCOLN,T,SKANAWAN
LINCOLN COUNTY DISTRICT ATTORNEY,DEM KRISTOPHER ELLIS,209,TOWN OF SKANAWAN,LINCOLN,T,SKANAWAN
LINCOLN COUNTY DISTRICT ATTORNEY,WRITE-IN TOTALS,8,TOWN OF SKANAWAN,LINCOLN,T,SKANAWAN
COUNTY CLERK,REP CHRIS MARLOWE,231,TOWN OF SKANAWAN,LINCOLN,T,SKANAWAN
