contest,candidate,votes,reporting_unit,county,ctv,municipality
PRESIDENT / VICE PRESIDENT,IND CORNEL WEST / MELINA ABDULLAH,0,TOWN OF FORT WINNEBAGO,COLUMBIA,T,FORT WINNEBAGO
PRESIDENT / VICE PRESIDENT,"IND ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",0,TOWN OF FORT WINNEBAGO,COLUMBIA,T,FORT WINNEBAGO
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,TOWN OF FORT WINNEBAGO,COLUMBIA,T,FORT WINNEBAGO
UNITED STATES SENATOR,DEM TAMMY BALDWIN,0,TOWN OF FORT WINNEBAGO,COLUMBIA,T,FORT WINNEBAGO
UNITED STATES SENATOR,REP ERIC HOVDE,0,TOWN OF FORT WINNEBAGO,COLUMBIA,T,FORT WINNEBAGO
UNITED STATES SENATOR,IND PHIL ANDERSON,0,TOWN OF FORT WINNEBAGO,COLUMBIA,T,FORT WINNEBAGO
UNITED STATES SENATOR,IND THOMAS LEAGER,0,TOWN OF FORT WINNEBAGO,COLUMBIA,T,FORT WINNEBAGO
UNITED STATES SENATOR,WRITE-IN TOTALS,0,TOWN OF FORT WINNEBAGO,COLUMBIA,T,FORT WINNEBAGO
REPRESENTATIVE IN CONGRESS DISTRICT 6,DEM JOHN ZARBANO,0,TOWN OF FORT WINNEBAGO,COLUMBIA,T,FORT WINNEBAGO
REPRESENTATIVE IN CONGRESS DISTRICT 6,REP GLENN GROTHMAN,0,TOWN OF FORT WINNEBAGO,COLUMBIA,T,FORT WINNEBAGO
REPRESENTATIVE IN CONGRESS DISTRICT 6,WRITE-IN TOTALS,0,TOWN OF FORT WINNEBAGO,COLUMBIA,T,FORT WINNEBAGO
STATE SENATOR DISTRICT 14,DEM SARAH KEYESKI,0,TOWN OF FORT WINNEBAGO,COLUMBIA,T,FORT WINNEBAGO
STATE SENATOR DISTRICT 14,REP JOAN A. BALLWEG,0,TOWN OF FORT WINNEBAGO,COLUMBIA,T,FORT WINNEBAGO
STATE SENATOR DISTRICT 14,WRITE-IN TOTALS,0,TOWN OF FORT WINNEBAGO,COLUMBIA,T,FORT WINNEBAGO
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 40,DEM KAREN DESANTO,0,TOWN OF FORT WINNEBAGO,COLUMBIA,T,FORT WINNEBAGO
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 40,REP JERRY HELMER,0,TOWN OF FORT WINNEBAGO,COLUMBIA,T,FORT WINNEBAGO
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 40,WRITE-IN TOTALS,0,TOWN OF FORT WINNEBAGO,COLUMBIA,T,FORT WINNEBAGO
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 40,PRECINCT ZERO REPORT - 10/04/2024 04:20PM PAGE 11 OF,75,TOWN OF FORT WINNEBAGO,COLUMBIA,T,FORT WINNEBAGO
DISTRICT ATTORNEY COLUMBIA,DEM BRENDA L. YASKAL,0,TOWN OF FORT WINNEBAGO,COLUMBIA,T,FORT WINNEBAGO
DISTRICT ATTORNEY COLUMBIA,WRITE-IN TOTALS,0,TOWN OF FORT WINNEBAGO,COLUMBIA,T,FORT WINNEBAGO
COUNTY CLERK COLUMBIA,REP SUE MOLL,0,TOWN OF FORT WINNEBAGO,COLUMBIA,T,FORT WINNEBAGO
COUNTY CLERK COLUMBIA,WRITE-IN TOTALS,0,TOWN OF FORT WINNEBAGO,COLUMBIA,T,FORT WINNEBAGO
COUNTY TREASURER COLUMBIA,REP STACY L. OPALEWSKI,0,TOWN OF FORT WINNEBAGO,COLUMBIA,T,FORT WINNEBAGO
COUNTY TREASURER COLUMBIA,WRITE-IN TOTALS,0,TOWN OF FORT WINNEBAGO,COLUMBIA,T,FORT WINNEBAGO
REGISTER OF DEEDS COLUMBIA,REP CHRISTINE M. CLARK,0,TOWN OF FORT WINNEBAGO,COLUMBIA,T,FORT WINNEBAGO
REGISTER OF DEEDS COLUMBIA,WRITE-IN TOTALS,0,TOWN OF FORT WINNEBAGO,COLUMBIA,T,FORT WINNEBAGO
STATE REFERENDUM QUESTION 1,YES,0,TOWN OF FORT WINNEBAGO,COLUMBIA,T,FORT WINNEBAGO
STATE REFERENDUM QUESTION 1,NO,0,TOWN OF FORT WINNEBAGO,COLUMBIA,T,FORT WINNEBAGO
PORTAGE SD REF QUESTION PORTAGE COMMUNITY SCHOOL DISTRICT,YES,0,TOWN OF FORT WINNEBAGO,COLUMBIA,T,FORT WINNEBAGO
PORTAGE SD REF QUESTION PORTAGE COMMUNITY SCHOOL DISTRICT,NO,0,TOWN OF FORT WINNEBAGO,COLUMBIA,T,FORT WINNEBAGO
PORTAGE SD REF QUESTION PORTAGE COMMUNITY SCHOOL DISTRICT,PRECINCT ZERO REPORT - 10/04/2024 04:20PM PAGE 12 OF,75,TOWN OF FORT WINNEBAGO,COLUMBIA,T,FORT WINNEBAGO
PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,0,TOWN OF FOUNTAIN PRAIRIE,COLUMBIA,T,FOUNTAIN PRAIRIE
PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,0,TOWN OF FOUNTAIN PRAIRIE,COLUMBIA,T,FOUNTAIN PRAIRIE
PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,TOWN OF FOUNTAIN PRAIRIE,COLUMBIA,T,FOUNTAIN PRAIRIE
PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,TOWN OF FOUNTAIN PRAIRIE,COLUMBIA,T,FOUNTAIN PRAIRIE
PRESIDENT / VICE PRESIDENT,WGR JILL STEIN / RUDOLPH WARE,0,TOWN OF FOUNTAIN PRAIRIE,COLUMBIA,T,FOUNTAIN PRAIRIE
PRESIDENT / VICE PRESIDENT,IND CLAUDIA DE LA CRUZ / KARINA GARCIA,0,TOWN OF FOUNTAIN PRAIRIE,COLUMBIA,T,FOUNTAIN PRAIRIE
PRESIDENT / VICE PRESIDENT,IND CORNEL WEST / MELINA ABDULLAH,0,TOWN OF FOUNTAIN PRAIRIE,COLUMBIA,T,FOUNTAIN PRAIRIE
PRESIDENT / VICE PRESIDENT,"IND ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",0,TOWN OF FOUNTAIN PRAIRIE,COLUMBIA,T,FOUNTAIN PRAIRIE
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,TOWN OF FOUNTAIN PRAIRIE,COLUMBIA,T,FOUNTAIN PRAIRIE
UNITED STATES SENATOR,DEM TAMMY BALDWIN,0,TOWN OF FOUNTAIN PRAIRIE,COLUMBIA,T,FOUNTAIN PRAIRIE
UNITED STATES SENATOR,REP ERIC HOVDE,0,TOWN OF FOUNTAIN PRAIRIE,COLUMBIA,T,FOUNTAIN PRAIRIE
UNITED STATES SENATOR,IND PHIL ANDERSON,0,TOWN OF FOUNTAIN PRAIRIE,COLUMBIA,T,FOUNTAIN PRAIRIE
UNITED STATES SENATOR,IND THOMAS LEAGER,0,TOWN OF FOUNTAIN PRAIRIE,COLUMBIA,T,FOUNTAIN PRAIRIE
UNITED STATES SENATOR,WRITE-IN TOTALS,0,TOWN OF FOUNTAIN PRAIRIE,COLUMBIA,T,FOUNTAIN PRAIRIE
REPRESENTATIVE IN CONGRESS DISTRICT 6,DEM JOHN ZARBANO,0,TOWN OF FOUNTAIN PRAIRIE,COLUMBIA,T,FOUNTAIN PRAIRIE
REPRESENTATIVE IN CONGRESS DISTRICT 6,REP GLENN GROTHMAN,0,TOWN OF FOUNTAIN PRAIRIE,COLUMBIA,T,FOUNTAIN PRAIRIE
REPRESENTATIVE IN CONGRESS DISTRICT 6,WRITE-IN TOTALS,0,TOWN OF FOUNTAIN PRAIRIE,COLUMBIA,T,FOUNTAIN PRAIRIE
STATE SENATOR DISTRICT 14,DEM SARAH KEYESKI,0,TOWN OF FOUNTAIN PRAIRIE,COLUMBIA,T,FOUNTAIN PRAIRIE
STATE SENATOR DISTRICT 14,REP JOAN A. BALLWEG,0,TOWN OF FOUNTAIN PRAIRIE,COLUMBIA,T,FOUNTAIN PRAIRIE
STATE SENATOR DISTRICT 14,WRITE-IN TOTALS,0,TOWN OF FOUNTAIN PRAIRIE,COLUMBIA,T,FOUNTAIN PRAIRIE
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 42,DEM MAUREEN MCCARVILLE,0,TOWN OF FOUNTAIN PRAIRIE,COLUMBIA,T,FOUNTAIN PRAIRIE
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 42,REP REBECCA WITHERSPOON,0,TOWN OF FOUNTAIN PRAIRIE,COLUMBIA,T,FOUNTAIN PRAIRIE
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 42,WRITE-IN TOTALS,0,TOWN OF FOUNTAIN PRAIRIE,COLUMBIA,T,FOUNTAIN PRAIRIE
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 42,PRECINCT ZERO REPORT - 10/04/2024 04:20PM PAGE 13 OF,75,TOWN OF FOUNTAIN PRAIRIE,COLUMBIA,T,FOUNTAIN PRAIRIE
DISTRICT ATTORNEY COLUMBIA,DEM BRENDA L. YASKAL,0,TOWN OF FOUNTAIN PRAIRIE,COLUMBIA,T,FOUNTAIN PRAIRIE
DISTRICT ATTORNEY COLUMBIA,WRITE-IN TOTALS,0,TOWN OF FOUNTAIN PRAIRIE,COLUMBIA,T,FOUNTAIN PRAIRIE
COUNTY CLERK COLUMBIA,REP SUE MOLL,0,TOWN OF FOUNTAIN PRAIRIE,COLUMBIA,T,FOUNTAIN PRAIRIE
COUNTY CLERK COLUMBIA,WRITE-IN TOTALS,0,TOWN OF FOUNTAIN PRAIRIE,COLUMBIA,T,FOUNTAIN PRAIRIE
COUNTY TREASURER COLUMBIA,REP STACY L. OPALEWSKI,0,TOWN OF FOUNTAIN PRAIRIE,COLUMBIA,T,FOUNTAIN PRAIRIE
COUNTY TREASURER COLUMBIA,WRITE-IN TOTALS,0,TOWN OF FOUNTAIN PRAIRIE,COLUMBIA,T,FOUNTAIN PRAIRIE
REGISTER OF DEEDS COLUMBIA,REP CHRISTINE M. CLARK,0,TOWN OF FOUNTAIN PRAIRIE,COLUMBIA,T,FOUNTAIN PRAIRIE
REGISTER OF DEEDS COLUMBIA,WRITE-IN TOTALS,0,TOWN OF FOUNTAIN PRAIRIE,COLUMBIA,T,FOUNTAIN PRAIRIE
STATE REFERENDUM QUESTION 1,YES,0,TOWN OF FOUNTAIN PRAIRIE,COLUMBIA,T,FOUNTAIN PRAIRIE
STATE REFERENDUM QUESTION 1,NO,0,TOWN OF FOUNTAIN PRAIRIE,COLUMBIA,T,FOUNTAIN PRAIRIE
FALL RIVER SD REF QUESTION 1 FALL RIVER SCHOOL DISTRICT,YES,0,TOWN OF FOUNTAIN PRAIRIE,COLUMBIA,T,FOUNTAIN PRAIRIE
FALL RIVER SD REF QUESTION 1 FALL RIVER SCHOOL DISTRICT,NO,0,TOWN OF FOUNTAIN PRAIRIE,COLUMBIA,T,FOUNTAIN PRAIRIE
FALL RIVER SD REF QUESTION 2 FALL RIVER SCHOOL DISTRICT,YES,0,TOWN OF FOUNTAIN PRAIRIE,COLUMBIA,T,FOUNTAIN PRAIRIE
FALL RIVER SD REF QUESTION 2 FALL RIVER SCHOOL DISTRICT,NO,0,TOWN OF FOUNTAIN PRAIRIE,COLUMBIA,T,FOUNTAIN PRAIRIE
RIO SD REF QUESTION RIO COMMUNITY SCHOOL DISTRICT,YES,0,TOWN OF FOUNTAIN PRAIRIE,COLUMBIA,T,FOUNTAIN PRAIRIE
RIO SD REF QUESTION RIO COMMUNITY SCHOOL DISTRICT,NO,0,TOWN OF FOUNTAIN PRAIRIE,COLUMBIA,T,FOUNTAIN PRAIRIE
RIO SD REF QUESTION RIO COMMUNITY SCHOOL DISTRICT,PRECINCT ZERO REPORT - 10/04/2024 04:20PM PAGE 14 OF,75,TOWN OF FOUNTAIN PRAIRIE,COLUMBIA,T,FOUNTAIN PRAIRIE
PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,0,TOWN OF HAMPDEN,COLUMBIA,T,HAMPDEN
PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,0,TOWN OF HAMPDEN,COLUMBIA,T,HAMPDEN
PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,TOWN OF HAMPDEN,COLUMBIA,T,HAMPDEN
PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,TOWN OF HAMPDEN,COLUMBIA,T,HAMPDEN
PRESIDENT / VICE PRESIDENT,WGR JILL STEIN / RUDOLPH WARE,0,TOWN OF HAMPDEN,COLUMBIA,T,HAMPDEN
PRESIDENT / VICE PRESIDENT,IND CLAUDIA DE LA CRUZ / KARINA GARCIA,0,TOWN OF HAMPDEN,COLUMBIA,T,HAMPDEN
PRESIDENT / VICE PRESIDENT,IND CORNEL WEST / MELINA ABDULLAH,0,TOWN OF HAMPDEN,COLUMBIA,T,HAMPDEN
PRESIDENT / VICE PRESIDENT,"IND ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",0,TOWN OF HAMPDEN,COLUMBIA,T,HAMPDEN
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,TOWN OF HAMPDEN,COLUMBIA,T,HAMPDEN
UNITED STATES SENATOR,DEM TAMMY BALDWIN,0,TOWN OF HAMPDEN,COLUMBIA,T,HAMPDEN
UNITED STATES SENATOR,REP ERIC HOVDE,0,TOWN OF HAMPDEN,COLUMBIA,T,HAMPDEN
UNITED STATES SENATOR,IND PHIL ANDERSON,0,TOWN OF HAMPDEN,COLUMBIA,T,HAMPDEN
UNITED STATES SENATOR,IND THOMAS LEAGER,0,TOWN OF HAMPDEN,COLUMBIA,T,HAMPDEN
UNITED STATES SENATOR,WRITE-IN TOTALS,0,TOWN OF HAMPDEN,COLUMBIA,T,HAMPDEN
REPRESENTATIVE IN CONGRESS DISTRICT 6,DEM JOHN ZARBANO,0,TOWN OF HAMPDEN,COLUMBIA,T,HAMPDEN
REPRESENTATIVE IN CONGRESS DISTRICT 6,REP GLENN GROTHMAN,0,TOWN OF HAMPDEN,COLUMBIA,T,HAMPDEN
REPRESENTATIVE IN CONGRESS DISTRICT 6,WRITE-IN TOTALS,0,TOWN OF HAMPDEN,COLUMBIA,T,HAMPDEN
STATE SENATOR DISTRICT 14,DEM SARAH KEYESKI,0,TOWN OF HAMPDEN,COLUMBIA,T,HAMPDEN
STATE SENATOR DISTRICT 14,REP JOAN A. BALLWEG,0,TOWN OF HAMPDEN,COLUMBIA,T,HAMPDEN
STATE SENATOR DISTRICT 14,WRITE-IN TOTALS,0,TOWN OF HAMPDEN,COLUMBIA,T,HAMPDEN
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 42,DEM MAUREEN MCCARVILLE,0,TOWN OF HAMPDEN,COLUMBIA,T,HAMPDEN
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 42,REP REBECCA WITHERSPOON,0,TOWN OF HAMPDEN,COLUMBIA,T,HAMPDEN
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 42,WRITE-IN TOTALS,0,TOWN OF HAMPDEN,COLUMBIA,T,HAMPDEN
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 42,PRECINCT ZERO REPORT - 10/04/2024 04:20PM PAGE 15 OF,75,TOWN OF HAMPDEN,COLUMBIA,T,HAMPDEN
DISTRICT ATTORNEY COLUMBIA,DEM BRENDA L. YASKAL,0,TOWN OF HAMPDEN,COLUMBIA,T,HAMPDEN
DISTRICT ATTORNEY COLUMBIA,WRITE-IN TOTALS,0,TOWN OF HAMPDEN,COLUMBIA,T,HAMPDEN
COUNTY CLERK COLUMBIA,REP SUE MOLL,0,TOWN OF HAMPDEN,COLUMBIA,T,HAMPDEN
COUNTY CLERK COLUMBIA,WRITE-IN TOTALS,0,TOWN OF HAMPDEN,COLUMBIA,T,HAMPDEN
COUNTY TREASURER COLUMBIA,REP STACY L. OPALEWSKI,0,TOWN OF HAMPDEN,COLUMBIA,T,HAMPDEN
COUNTY TREASURER COLUMBIA,WRITE-IN TOTALS,0,TOWN OF HAMPDEN,COLUMBIA,T,HAMPDEN
REGISTER OF DEEDS COLUMBIA,REP CHRISTINE M. CLARK,0,TOWN OF HAMPDEN,COLUMBIA,T,HAMPDEN
REGISTER OF DEEDS COLUMBIA,WRITE-IN TOTALS,0,TOWN OF HAMPDEN,COLUMBIA,T,HAMPDEN
STATE REFERENDUM QUESTION 1,YES,0,TOWN OF HAMPDEN,COLUMBIA,T,HAMPDEN
STATE REFERENDUM QUESTION 1,NO,0,TOWN OF HAMPDEN,COLUMBIA,T,HAMPDEN
FALL RIVER SD REF QUESTION 1 FALL RIVER SCHOOL DISTRICT,YES,0,TOWN OF HAMPDEN,COLUMBIA,T,HAMPDEN
FALL RIVER SD REF QUESTION 1 FALL RIVER SCHOOL DISTRICT,NO,0,TOWN OF HAMPDEN,COLUMBIA,T,HAMPDEN
FALL RIVER SD REF QUESTION 2 FALL RIVER SCHOOL DISTRICT,YES,0,TOWN OF HAMPDEN,COLUMBIA,T,HAMPDEN
FALL RIVER SD REF QUESTION 2 FALL RIVER SCHOOL DISTRICT,NO,0,TOWN OF HAMPDEN,COLUMBIA,T,HAMPDEN
RIO SD REF QUESTION RIO COMMUNITY SCHOOL DISTRICT,YES,0,TOWN OF HAMPDEN,COLUMBIA,T,HAMPDEN
RIO SD REF QUESTION RIO COMMUNITY SCHOOL DISTRICT,NO,0,TOWN OF HAMPDEN,COLUMBIA,T,HAMPDEN
RIO SD REF QUESTION RIO COMMUNITY SCHOOL DISTRICT,PRECINCT ZERO REPORT - 10/04/2024 04:20PM PAGE 16 OF,75,TOWN OF HAMPDEN,COLUMBIA,T,HAMPDEN
SUN PRAIRIE SD REF QUESTION SUN PRAIRIE AREA SCHOOL DISTRICT,YES,0,TOWN OF HAMPDEN,COLUMBIA,T,HAMPDEN
SUN PRAIRIE SD REF QUESTION SUN PRAIRIE AREA SCHOOL DISTRICT,NO,0,TOWN OF HAMPDEN,COLUMBIA,T,HAMPDEN
SUN PRAIRIE SD REF QUESTION SUN PRAIRIE AREA SCHOOL DISTRICT,PRECINCT ZERO REPORT - 10/04/2024 04:20PM PAGE 17 OF,75,TOWN OF HAMPDEN,COLUMBIA,T,HAMPDEN
PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,0,TOWN OF LEEDS,COLUMBIA,T,LEEDS
PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,0,TOWN OF LEEDS,COLUMBIA,T,LEEDS
PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,TOWN OF LEEDS,COLUMBIA,T,LEEDS
PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,TOWN OF LEEDS,COLUMBIA,T,LEEDS
PRESIDENT / VICE PRESIDENT,WGR JILL STEIN / RUDOLPH WARE,0,TOWN OF LEEDS,COLUMBIA,T,LEEDS
PRESIDENT / VICE PRESIDENT,IND CLAUDIA DE LA CRUZ / KARINA GARCIA,0,TOWN OF LEEDS,COLUMBIA,T,LEEDS
PRESIDENT / VICE PRESIDENT,IND CORNEL WEST / MELINA ABDULLAH,0,TOWN OF LEEDS,COLUMBIA,T,LEEDS
PRESIDENT / VICE PRESIDENT,"IND ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",0,TOWN OF LEEDS,COLUMBIA,T,LEEDS
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,TOWN OF LEEDS,COLUMBIA,T,LEEDS
UNITED STATES SENATOR,DEM TAMMY BALDWIN,0,TOWN OF LEEDS,COLUMBIA,T,LEEDS
UNITED STATES SENATOR,REP ERIC HOVDE,0,TOWN OF LEEDS,COLUMBIA,T,LEEDS
UNITED STATES SENATOR,IND PHIL ANDERSON,0,TOWN OF LEEDS,COLUMBIA,T,LEEDS
UNITED STATES SENATOR,IND THOMAS LEAGER,0,TOWN OF LEEDS,COLUMBIA,T,LEEDS
UNITED STATES SENATOR,WRITE-IN TOTALS,0,TOWN OF LEEDS,COLUMBIA,T,LEEDS
REPRESENTATIVE IN CONGRESS DISTRICT 6,DEM JOHN ZARBANO,0,TOWN OF LEEDS,COLUMBIA,T,LEEDS
REPRESENTATIVE IN CONGRESS DISTRICT 6,REP GLENN GROTHMAN,0,TOWN OF LEEDS,COLUMBIA,T,LEEDS
REPRESENTATIVE IN CONGRESS DISTRICT 6,WRITE-IN TOTALS,0,TOWN OF LEEDS,COLUMBIA,T,LEEDS
STATE SENATOR DISTRICT 14,DEM SARAH KEYESKI,0,TOWN OF LEEDS,COLUMBIA,T,LEEDS
STATE SENATOR DISTRICT 14,REP JOAN A. BALLWEG,0,TOWN OF LEEDS,COLUMBIA,T,LEEDS
STATE SENATOR DISTRICT 14,WRITE-IN TOTALS,0,TOWN OF LEEDS,COLUMBIA,T,LEEDS
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 42,DEM MAUREEN MCCARVILLE,0,TOWN OF LEEDS,COLUMBIA,T,LEEDS
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 42,REP REBECCA WITHERSPOON,0,TOWN OF LEEDS,COLUMBIA,T,LEEDS
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 42,WRITE-IN TOTALS,0,TOWN OF LEEDS,COLUMBIA,T,LEEDS
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 42,PRECINCT ZERO REPORT - 10/04/2024 04:20PM PAGE 18 OF,75,TOWN OF LEEDS,COLUMBIA,T,LEEDS
DISTRICT ATTORNEY COLUMBIA,DEM BRENDA L. YASKAL,0,TOWN OF LEEDS,COLUMBIA,T,LEEDS
DISTRICT ATTORNEY COLUMBIA,WRITE-IN TOTALS,0,TOWN OF LEEDS,COLUMBIA,T,LEEDS
COUNTY CLERK COLUMBIA,REP SUE MOLL,0,TOWN OF LEEDS,COLUMBIA,T,LEEDS
COUNTY CLERK COLUMBIA,WRITE-IN TOTALS,0,TOWN OF LEEDS,COLUMBIA,T,LEEDS
COUNTY TREASURER COLUMBIA,REP STACY L. OPALEWSKI,0,TOWN OF LEEDS,COLUMBIA,T,LEEDS
COUNTY TREASURER COLUMBIA,WRITE-IN TOTALS,0,TOWN OF LEEDS,COLUMBIA,T,LEEDS
REGISTER OF DEEDS COLUMBIA,REP CHRISTINE M. CLARK,0,TOWN OF LEEDS,COLUMBIA,T,LEEDS
REGISTER OF DEEDS COLUMBIA,WRITE-IN TOTALS,0,TOWN OF LEEDS,COLUMBIA,T,LEEDS
STATE REFERENDUM QUESTION 1,YES,0,TOWN OF LEEDS,COLUMBIA,T,LEEDS
STATE REFERENDUM QUESTION 1,NO,0,TOWN OF LEEDS,COLUMBIA,T,LEEDS
DEFOREST SD REF QUESTION DEFOREST AREA SCHOOL DISTRICT,YES,0,TOWN OF LEEDS,COLUMBIA,T,LEEDS
DEFOREST SD REF QUESTION DEFOREST AREA SCHOOL DISTRICT,NO,0,TOWN OF LEEDS,COLUMBIA,T,LEEDS
RIO SD REF QUESTION RIO COMMUNITY SCHOOL DISTRICT,YES,0,TOWN OF LEEDS,COLUMBIA,T,LEEDS
RIO SD REF QUESTION RIO COMMUNITY SCHOOL DISTRICT,NO,0,TOWN OF LEEDS,COLUMBIA,T,LEEDS
RIO SD REF QUESTION RIO COMMUNITY SCHOOL DISTRICT,PRECINCT ZERO REPORT - 10/04/2024 04:20PM PAGE 19 OF,75,TOWN OF LEEDS,COLUMBIA,T,LEEDS
PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,0,TOWN OF LEWISTON,COLUMBIA,T,LEWISTON
PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,0,TOWN OF LEWISTON,COLUMBIA,T,LEWISTON
PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,TOWN OF LEWISTON,COLUMBIA,T,LEWISTON
PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,TOWN OF LEWISTON,COLUMBIA,T,LEWISTON
PRESIDENT / VICE PRESIDENT,WGR JILL STEIN / RUDOLPH WARE,0,TOWN OF LEWISTON,COLUMBIA,T,LEWISTON
PRESIDENT / VICE PRESIDENT,IND CLAUDIA DE LA CRUZ / KARINA GARCIA,0,TOWN OF LEWISTON,COLUMBIA,T,LEWISTON
PRESIDENT / VICE PRESIDENT,IND CORNEL WEST / MELINA ABDULLAH,0,TOWN OF LEWISTON,COLUMBIA,T,LEWISTON
PRESIDENT / VICE PRESIDENT,"IND ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",0,TOWN OF LEWISTON,COLUMBIA,T,LEWISTON
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,TOWN OF LEWISTON,COLUMBIA,T,LEWISTON
UNITED STATES SENATOR,DEM TAMMY BALDWIN,0,TOWN OF LEWISTON,COLUMBIA,T,LEWISTON
UNITED STATES SENATOR,REP ERIC HOVDE,0,TOWN OF LEWISTON,COLUMBIA,T,LEWISTON
UNITED STATES SENATOR,IND PHIL ANDERSON,0,TOWN OF LEWISTON,COLUMBIA,T,LEWISTON
UNITED STATES SENATOR,IND THOMAS LEAGER,0,TOWN OF LEWISTON,COLUMBIA,T,LEWISTON
UNITED STATES SENATOR,WRITE-IN TOTALS,0,TOWN OF LEWISTON,COLUMBIA,T,LEWISTON
REPRESENTATIVE IN CONGRESS DISTRICT 6,DEM JOHN ZARBANO,0,TOWN OF LEWISTON,COLUMBIA,T,LEWISTON
REPRESENTATIVE IN CONGRESS DISTRICT 6,REP GLENN GROTHMAN,0,TOWN OF LEWISTON,COLUMBIA,T,LEWISTON
REPRESENTATIVE IN CONGRESS DISTRICT 6,WRITE-IN TOTALS,0,TOWN OF LEWISTON,COLUMBIA,T,LEWISTON
STATE SENATOR DISTRICT 14,DEM SARAH KEYESKI,0,TOWN OF LEWISTON,COLUMBIA,T,LEWISTON
STATE SENATOR DISTRICT 14,REP JOAN A. BALLWEG,0,TOWN OF LEWISTON,COLUMBIA,T,LEWISTON
STATE SENATOR DISTRICT 14,WRITE-IN TOTALS,0,TOWN OF LEWISTON,COLUMBIA,T,LEWISTON
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 40,DEM KAREN DESANTO,0,TOWN OF LEWISTON,COLUMBIA,T,LEWISTON
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 40,REP JERRY HELMER,0,TOWN OF LEWISTON,COLUMBIA,T,LEWISTON
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 40,WRITE-IN TOTALS,0,TOWN OF LEWISTON,COLUMBIA,T,LEWISTON
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 40,PRECINCT ZERO REPORT - 10/04/2024 04:20PM PAGE 20 OF,75,TOWN OF LEWISTON,COLUMBIA,T,LEWISTON
DISTRICT ATTORNEY COLUMBIA,DEM BRENDA L. YASKAL,0,TOWN OF LEWISTON,COLUMBIA,T,LEWISTON
DISTRICT ATTORNEY COLUMBIA,WRITE-IN TOTALS,0,TOWN OF LEWISTON,COLUMBIA,T,LEWISTON
COUNTY CLERK COLUMBIA,REP SUE MOLL,0,TOWN OF LEWISTON,COLUMBIA,T,LEWISTON
COUNTY CLERK COLUMBIA,WRITE-IN TOTALS,0,TOWN OF LEWISTON,COLUMBIA,T,LEWISTON
