contest,candidate,votes,reporting_unit,county,ctv,municipality
PRESIDENT / VICE PRESIDENT,WGN STEIN / WARE,1,TOWN OF HIGHLAND,DOUGLAS,T,HIGHLAND
PRESIDENT / VICE PRESIDENT,IND DE LA CRUZ / GARCIA,0,TOWN OF HIGHLAND,DOUGLAS,T,HIGHLAND
PRESIDENT / VICE PRESIDENT,IND WEST / ABDULLAH,0,TOWN OF HIGHLAND,DOUGLAS,T,HIGHLAND
PRESIDENT / VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",2,TOWN OF HIGHLAND,DOUGLAS,T,HIGHLAND
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,TOWN OF HIGHLAND,DOUGLAS,T,HIGHLAND
UNITED STATES SENATOR,DEM TAMMY BALDWIN,124,TOWN OF HIGHLAND,DOUGLAS,T,HIGHLAND
UNITED STATES SENATOR,REP ERIC HOVDE,121,TOWN OF HIGHLAND,DOUGLAS,T,HIGHLAND
UNITED STATES SENATOR,IND PHIL ANDERSON,6,TOWN OF HIGHLAND,DOUGLAS,T,HIGHLAND
UNITED STATES SENATOR,IND THOMAS LEAGER,1,TOWN OF HIGHLAND,DOUGLAS,T,HIGHLAND
UNITED STATES SENATOR,WRITE-IN TOTALS,0,TOWN OF HIGHLAND,DOUGLAS,T,HIGHLAND
"REP IN CONGRESS, DIST 7",DEM KYLE KILBOURN,120,TOWN OF HIGHLAND,DOUGLAS,T,HIGHLAND
"REP IN CONGRESS, DIST 7",REP TOM TIFFANY,124,TOWN OF HIGHLAND,DOUGLAS,T,HIGHLAND
"REP IN CONGRESS, DIST 7",WRITE-IN TOTALS,0,TOWN OF HIGHLAND,DOUGLAS,T,HIGHLAND
"REP TO THE ASSEMBLY, DIST 74",DEM JEANNE RAND BRUCE,115,TOWN OF HIGHLAND,DOUGLAS,T,HIGHLAND
"REP TO THE ASSEMBLY, DIST 74",REP CHANZ J. GREEN,128,TOWN OF HIGHLAND,DOUGLAS,T,HIGHLAND
"REP TO THE ASSEMBLY, DIST 74",WRITE-IN TOTALS,0,TOWN OF HIGHLAND,DOUGLAS,T,HIGHLAND
DISTRICT ATTORNEY,DEM MARK FRUEHAUF,167,TOWN OF HIGHLAND,DOUGLAS,T,HIGHLAND
DISTRICT ATTORNEY,WRITE-IN TOTALS,6,TOWN OF HIGHLAND,DOUGLAS,T,HIGHLAND
COUNTY CLERK,DEM KACI JO LUNDGREN,180,TOWN OF HIGHLAND,DOUGLAS,T,HIGHLAND
COUNTY CLERK,WRITE-IN TOTALS,3,TOWN OF HIGHLAND,DOUGLAS,T,HIGHLAND
TREASURER,DEM AMY TYSON,174,TOWN OF HIGHLAND,DOUGLAS,T,HIGHLAND
TREASURER,WRITE-IN TOTALS,3,TOWN OF HIGHLAND,DOUGLAS,T,HIGHLAND
REGISTER OF DEEDS,DEM DARCIE J. BURBUL,176,TOWN OF HIGHLAND,DOUGLAS,T,HIGHLAND
REGISTER OF DEEDS,WRITE-IN TOTALS,3,TOWN OF HIGHLAND,DOUGLAS,T,HIGHLAND
STATE REFERENDUM,YES,179,TOWN OF HIGHLAND,DOUGLAS,T,HIGHLAND
STATE REFERENDUM,NO,61,TOWN OF HIGHLAND,DOUGLAS,T,HIGHLAND
PRESIDENT / VICE PRESIDENT,DEM HARRIS / WALZ,198,TOWN OF LAKESIDE,DOUGLAS,T,LAKESIDE
PRESIDENT / VICE PRESIDENT,REP TRUMP / VANCE,250,TOWN OF LAKESIDE,DOUGLAS,T,LAKESIDE
PRESIDENT / VICE PRESIDENT,CON TERRY / BRODEN,1,TOWN OF LAKESIDE,DOUGLAS,T,LAKESIDE
PRESIDENT / VICE PRESIDENT,LIB OLIVER / TER MAAT,1,TOWN OF LAKESIDE,DOUGLAS,T,LAKESIDE
PRESIDENT / VICE PRESIDENT,WGN STEIN / WARE,2,TOWN OF LAKESIDE,DOUGLAS,T,LAKESIDE
PRESIDENT / VICE PRESIDENT,IND DE LA CRUZ / GARCIA,0,TOWN OF LAKESIDE,DOUGLAS,T,LAKESIDE
PRESIDENT / VICE PRESIDENT,IND WEST / ABDULLAH,0,TOWN OF LAKESIDE,DOUGLAS,T,LAKESIDE
PRESIDENT / VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",5,TOWN OF LAKESIDE,DOUGLAS,T,LAKESIDE
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,4,TOWN OF LAKESIDE,DOUGLAS,T,LAKESIDE
UNITED STATES SENATOR,DEM TAMMY BALDWIN,205,TOWN OF LAKESIDE,DOUGLAS,T,LAKESIDE
UNITED STATES SENATOR,REP ERIC HOVDE,239,TOWN OF LAKESIDE,DOUGLAS,T,LAKESIDE
UNITED STATES SENATOR,IND PHIL ANDERSON,8,TOWN OF LAKESIDE,DOUGLAS,T,LAKESIDE
UNITED STATES SENATOR,IND THOMAS LEAGER,2,TOWN OF LAKESIDE,DOUGLAS,T,LAKESIDE
UNITED STATES SENATOR,WRITE-IN TOTALS,0,TOWN OF LAKESIDE,DOUGLAS,T,LAKESIDE
"REP IN CONGRESS, DIST 7",DEM KYLE KILBOURN,196,TOWN OF LAKESIDE,DOUGLAS,T,LAKESIDE
"REP IN CONGRESS, DIST 7",REP TOM TIFFANY,245,TOWN OF LAKESIDE,DOUGLAS,T,LAKESIDE
"REP IN CONGRESS, DIST 7",WRITE-IN TOTALS,1,TOWN OF LAKESIDE,DOUGLAS,T,LAKESIDE
"REP TO THE ASSEMBLY, DIST 73",DEM ANGELA STROUD,208,TOWN OF LAKESIDE,DOUGLAS,T,LAKESIDE
"REP TO THE ASSEMBLY, DIST 73",REP FRANK KOSTKA,231,TOWN OF LAKESIDE,DOUGLAS,T,LAKESIDE
"REP TO THE ASSEMBLY, DIST 73",WRITE-IN TOTALS,1,TOWN OF LAKESIDE,DOUGLAS,T,LAKESIDE
DISTRICT ATTORNEY,DEM MARK FRUEHAUF,293,TOWN OF LAKESIDE,DOUGLAS,T,LAKESIDE
DISTRICT ATTORNEY,WRITE-IN TOTALS,11,TOWN OF LAKESIDE,DOUGLAS,T,LAKESIDE
COUNTY CLERK,DEM KACI JO LUNDGREN,318,TOWN OF LAKESIDE,DOUGLAS,T,LAKESIDE
COUNTY CLERK,WRITE-IN TOTALS,12,TOWN OF LAKESIDE,DOUGLAS,T,LAKESIDE
TREASURER,DEM AMY TYSON,312,TOWN OF LAKESIDE,DOUGLAS,T,LAKESIDE
TREASURER,WRITE-IN TOTALS,13,TOWN OF LAKESIDE,DOUGLAS,T,LAKESIDE
REGISTER OF DEEDS,DEM DARCIE J. BURBUL,313,TOWN OF LAKESIDE,DOUGLAS,T,LAKESIDE
REGISTER OF DEEDS,WRITE-IN TOTALS,13,TOWN OF LAKESIDE,DOUGLAS,T,LAKESIDE
STATE REFERENDUM,YES,306,TOWN OF LAKESIDE,DOUGLAS,T,LAKESIDE
STATE REFERENDUM,NO,118,TOWN OF LAKESIDE,DOUGLAS,T,LAKESIDE
PRESIDENT / VICE PRESIDENT,DEM HARRIS / WALZ,213,TOWN OF MAPLE,DOUGLAS,T,MAPLE
PRESIDENT / VICE PRESIDENT,REP TRUMP / VANCE,240,TOWN OF MAPLE,DOUGLAS,T,MAPLE
PRESIDENT / VICE PRESIDENT,CON TERRY / BRODEN,0,TOWN OF MAPLE,DOUGLAS,T,MAPLE
PRESIDENT / VICE PRESIDENT,LIB OLIVER / TER MAAT,1,TOWN OF MAPLE,DOUGLAS,T,MAPLE
PRESIDENT / VICE PRESIDENT,WGN STEIN / WARE,4,TOWN OF MAPLE,DOUGLAS,T,MAPLE
PRESIDENT / VICE PRESIDENT,IND DE LA CRUZ / GARCIA,0,TOWN OF MAPLE,DOUGLAS,T,MAPLE
PRESIDENT / VICE PRESIDENT,IND WEST / ABDULLAH,0,TOWN OF MAPLE,DOUGLAS,T,MAPLE
PRESIDENT / VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",3,TOWN OF MAPLE,DOUGLAS,T,MAPLE
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,3,TOWN OF MAPLE,DOUGLAS,T,MAPLE
UNITED STATES SENATOR,DEM TAMMY BALDWIN,216,TOWN OF MAPLE,DOUGLAS,T,MAPLE
UNITED STATES SENATOR,REP ERIC HOVDE,231,TOWN OF MAPLE,DOUGLAS,T,MAPLE
UNITED STATES SENATOR,IND PHIL ANDERSON,5,TOWN OF MAPLE,DOUGLAS,T,MAPLE
UNITED STATES SENATOR,IND THOMAS LEAGER,2,TOWN OF MAPLE,DOUGLAS,T,MAPLE
UNITED STATES SENATOR,WRITE-IN TOTALS,1,TOWN OF MAPLE,DOUGLAS,T,MAPLE
"REP IN CONGRESS, DIST 7",DEM KYLE KILBOURN,196,TOWN OF MAPLE,DOUGLAS,T,MAPLE
"REP IN CONGRESS, DIST 7",REP TOM TIFFANY,255,TOWN OF MAPLE,DOUGLAS,T,MAPLE
"REP IN CONGRESS, DIST 7",WRITE-IN TOTALS,0,TOWN OF MAPLE,DOUGLAS,T,MAPLE
"REP TO THE ASSEMBLY, DIST 73",DEM ANGELA STROUD,212,TOWN OF MAPLE,DOUGLAS,T,MAPLE
"REP TO THE ASSEMBLY, DIST 73",REP FRANK KOSTKA,233,TOWN OF MAPLE,DOUGLAS,T,MAPLE
"REP TO THE ASSEMBLY, DIST 73",WRITE-IN TOTALS,0,TOWN OF MAPLE,DOUGLAS,T,MAPLE
DISTRICT ATTORNEY,DEM MARK FRUEHAUF,317,TOWN OF MAPLE,DOUGLAS,T,MAPLE
DISTRICT ATTORNEY,WRITE-IN TOTALS,11,TOWN OF MAPLE,DOUGLAS,T,MAPLE
COUNTY CLERK,DEM KACI JO LUNDGREN,337,TOWN OF MAPLE,DOUGLAS,T,MAPLE
COUNTY CLERK,WRITE-IN TOTALS,12,TOWN OF MAPLE,DOUGLAS,T,MAPLE
TREASURER,DEM AMY TYSON,332,TOWN OF MAPLE,DOUGLAS,T,MAPLE
TREASURER,WRITE-IN TOTALS,10,TOWN OF MAPLE,DOUGLAS,T,MAPLE
REGISTER OF DEEDS,DEM DARCIE J. BURBUL,327,TOWN OF MAPLE,DOUGLAS,T,MAPLE
REGISTER OF DEEDS,WRITE-IN TOTALS,10,TOWN OF MAPLE,DOUGLAS,T,MAPLE
STATE REFERENDUM,YES,328,TOWN OF MAPLE,DOUGLAS,T,MAPLE
STATE REFERENDUM,NO,110,TOWN OF MAPLE,DOUGLAS,T,MAPLE
PRESIDENT / VICE PRESIDENT,DEM HARRIS / WALZ,372,"TOWN OF OAKLAND, WARDS 1 & 2",DOUGLAS,T,OAKLAND
PRESIDENT / VICE PRESIDENT,REP TRUMP / VANCE,403,"TOWN OF OAKLAND, WARDS 1 & 2",DOUGLAS,T,OAKLAND
PRESIDENT / VICE PRESIDENT,CON TERRY / BRODEN,2,"TOWN OF OAKLAND, WARDS 1 & 2",DOUGLAS,T,OAKLAND
PRESIDENT / VICE PRESIDENT,LIB OLIVER / TER MAAT,4,"TOWN OF OAKLAND, WARDS 1 & 2",DOUGLAS,T,OAKLAND
PRESIDENT / VICE PRESIDENT,WGN STEIN / WARE,3,"TOWN OF OAKLAND, WARDS 1 & 2",DOUGLAS,T,OAKLAND
PRESIDENT / VICE PRESIDENT,IND DE LA CRUZ / GARCIA,0,"TOWN OF OAKLAND, WARDS 1 & 2",DOUGLAS,T,OAKLAND
PRESIDENT / VICE PRESIDENT,IND WEST / ABDULLAH,1,"TOWN OF OAKLAND, WARDS 1 & 2",DOUGLAS,T,OAKLAND
PRESIDENT / VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",2,"TOWN OF OAKLAND, WARDS 1 & 2",DOUGLAS,T,OAKLAND
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,"TOWN OF OAKLAND, WARDS 1 & 2",DOUGLAS,T,OAKLAND
UNITED STATES SENATOR,DEM TAMMY BALDWIN,376,"TOWN OF OAKLAND, WARDS 1 & 2",DOUGLAS,T,OAKLAND
UNITED STATES SENATOR,REP ERIC HOVDE,375,"TOWN OF OAKLAND, WARDS 1 & 2",DOUGLAS,T,OAKLAND
UNITED STATES SENATOR,IND PHIL ANDERSON,16,"TOWN OF OAKLAND, WARDS 1 & 2",DOUGLAS,T,OAKLAND
UNITED STATES SENATOR,IND THOMAS LEAGER,9,"TOWN OF OAKLAND, WARDS 1 & 2",DOUGLAS,T,OAKLAND
UNITED STATES SENATOR,WRITE-IN TOTALS,0,"TOWN OF OAKLAND, WARDS 1 & 2",DOUGLAS,T,OAKLAND
"REP IN CONGRESS, DIST 7",DEM KYLE KILBOURN,363,"TOWN OF OAKLAND, WARDS 1 & 2",DOUGLAS,T,OAKLAND
"REP IN CONGRESS, DIST 7",REP TOM TIFFANY,399,"TOWN OF OAKLAND, WARDS 1 & 2",DOUGLAS,T,OAKLAND
"REP IN CONGRESS, DIST 7",WRITE-IN TOTALS,0,"TOWN OF OAKLAND, WARDS 1 & 2",DOUGLAS,T,OAKLAND
"REP TO THE ASSEMBLY, DIST 74",DEM JEANNE RAND BRUCE,359,"TOWN OF OAKLAND, WARDS 1 & 2",DOUGLAS,T,OAKLAND
"REP TO THE ASSEMBLY, DIST 74",REP CHANZ J. GREEN,384,"TOWN OF OAKLAND, WARDS 1 & 2",DOUGLAS,T,OAKLAND
"REP TO THE ASSEMBLY, DIST 74",WRITE-IN TOTALS,0,"TOWN OF OAKLAND, WARDS 1 & 2",DOUGLAS,T,OAKLAND
DISTRICT ATTORNEY,DEM MARK FRUEHAUF,546,"TOWN OF OAKLAND, WARDS 1 & 2",DOUGLAS,T,OAKLAND
DISTRICT ATTORNEY,WRITE-IN TOTALS,21,"TOWN OF OAKLAND, WARDS 1 & 2",DOUGLAS,T,OAKLAND
COUNTY CLERK,DEM KACI JO LUNDGREN,571,"TOWN OF OAKLAND, WARDS 1 & 2",DOUGLAS,T,OAKLAND
COUNTY CLERK,WRITE-IN TOTALS,20,"TOWN OF OAKLAND, WARDS 1 & 2",DOUGLAS,T,OAKLAND
TREASURER,DEM AMY TYSON,569,"TOWN OF OAKLAND, WARDS 1 & 2",DOUGLAS,T,OAKLAND
TREASURER,WRITE-IN TOTALS,19,"TOWN OF OAKLAND, WARDS 1 & 2",DOUGLAS,T,OAKLAND
REGISTER OF DEEDS,DEM DARCIE J. BURBUL,568,"TOWN OF OAKLAND, WARDS 1 & 2",DOUGLAS,T,OAKLAND
REGISTER OF DEEDS,WRITE-IN TOTALS,18,"TOWN OF OAKLAND, WARDS 1 & 2",DOUGLAS,T,OAKLAND
STATE REFERENDUM,YES,536,"TOWN OF OAKLAND, WARDS 1 & 2",DOUGLAS,T,OAKLAND
STATE REFERENDUM,NO,195,"TOWN OF OAKLAND, WARDS 1 & 2",DOUGLAS,T,OAKLAND
SUPERIOR SD REFERENDUM,YES,332,"TOWN OF OAKLAND, WARDS 1 & 2",DOUGLAS,T,OAKLAND
SUPERIOR SD REFERENDUM,NO,406,"TOWN OF OAKLAND, WARDS 1 & 2",DOUGLAS,T,OAKLAND
PRESIDENT / VICE PRESIDENT,DEM HARRIS / WALZ,358,"TOWN OF PARKLAND, WARDS 1 & 2",DOUGLAS,T,PARKLAND
PRESIDENT / VICE PRESIDENT,REP TRUMP / VANCE,385,"TOWN OF PARKLAND, WARDS 1 & 2",DOUGLAS,T,PARKLAND
PRESIDENT / VICE PRESIDENT,CON TERRY / BRODEN,2,"TOWN OF PARKLAND, WARDS 1 & 2",DOUGLAS,T,PARKLAND
PRESIDENT / VICE PRESIDENT,LIB OLIVER / TER MAAT,1,"TOWN OF PARKLAND, WARDS 1 & 2",DOUGLAS,T,PARKLAND
PRESIDENT / VICE PRESIDENT,WGN STEIN / WARE,0,"TOWN OF PARKLAND, WARDS 1 & 2",DOUGLAS,T,PARKLAND
PRESIDENT / VICE PRESIDENT,IND DE LA CRUZ / GARCIA,0,"TOWN OF PARKLAND, WARDS 1 & 2",DOUGLAS,T,PARKLAND
PRESIDENT / VICE PRESIDENT,IND WEST / ABDULLAH,1,"TOWN OF PARKLAND, WARDS 1 & 2",DOUGLAS,T,PARKLAND
PRESIDENT / VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",2,"TOWN OF PARKLAND, WARDS 1 & 2",DOUGLAS,T,PARKLAND
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,2,"TOWN OF PARKLAND, WARDS 1 & 2",DOUGLAS,T,PARKLAND
UNITED STATES SENATOR,DEM TAMMY BALDWIN,358,"TOWN OF PARKLAND, WARDS 1 & 2",DOUGLAS,T,PARKLAND
UNITED STATES SENATOR,REP ERIC HOVDE,362,"TOWN OF PARKLAND, WARDS 1 & 2",DOUGLAS,T,PARKLAND
UNITED STATES SENATOR,IND PHIL ANDERSON,10,"TOWN OF PARKLAND, WARDS 1 & 2",DOUGLAS,T,PARKLAND
UNITED STATES SENATOR,IND THOMAS LEAGER,7,"TOWN OF PARKLAND, WARDS 1 & 2",DOUGLAS,T,PARKLAND
UNITED STATES SENATOR,WRITE-IN TOTALS,1,"TOWN OF PARKLAND, WARDS 1 & 2",DOUGLAS,T,PARKLAND
"REP IN CONGRESS, DIST 7",DEM KYLE KILBOURN,346,"TOWN OF PARKLAND, WARDS 1 & 2",DOUGLAS,T,PARKLAND
"REP IN CONGRESS, DIST 7",REP TOM TIFFANY,385,"TOWN OF PARKLAND, WARDS 1 & 2",DOUGLAS,T,PARKLAND
"REP IN CONGRESS, DIST 7",WRITE-IN TOTALS,1,"TOWN OF PARKLAND, WARDS 1 & 2",DOUGLAS,T,PARKLAND
"REP TO THE ASSEMBLY, DIST 73",DEM ANGELA STROUD,364,"TOWN OF PARKLAND, WARDS 1 & 2",DOUGLAS,T,PARKLAND
"REP TO THE ASSEMBLY, DIST 73",REP FRANK KOSTKA,357,"TOWN OF PARKLAND, WARDS 1 & 2",DOUGLAS,T,PARKLAND
"REP TO THE ASSEMBLY, DIST 73",WRITE-IN TOTALS,1,"TOWN OF PARKLAND, WARDS 1 & 2",DOUGLAS,T,PARKLAND
DISTRICT ATTORNEY,DEM MARK FRUEHAUF,523,"TOWN OF PARKLAND, WARDS 1 & 2",DOUGLAS,T,PARKLAND
DISTRICT ATTORNEY,WRITE-IN TOTALS,9,"TOWN OF PARKLAND, WARDS 1 & 2",DOUGLAS,T,PARKLAND
COUNTY CLERK,DEM KACI JO LUNDGREN,552,"TOWN OF PARKLAND, WARDS 1 & 2",DOUGLAS,T,PARKLAND
COUNTY CLERK,WRITE-IN TOTALS,11,"TOWN OF PARKLAND, WARDS 1 & 2",DOUGLAS,T,PARKLAND
TREASURER,DEM AMY TYSON,541,"TOWN OF PARKLAND, WARDS 1 & 2",DOUGLAS,T,PARKLAND
TREASURER,WRITE-IN TOTALS,11,"TOWN OF PARKLAND, WARDS 1 & 2",DOUGLAS,T,PARKLAND
REGISTER OF DEEDS,DEM DARCIE J. BURBUL,545,"TOWN OF PARKLAND, WARDS 1 & 2",DOUGLAS,T,PARKLAND
REGISTER OF DEEDS,WRITE-IN TOTALS,11,"TOWN OF PARKLAND, WARDS 1 & 2",DOUGLAS,T,PARKLAND
STATE REFERENDUM,YES,519,"TOWN OF PARKLAND, WARDS 1 & 2",DOUGLAS,T,PARKLAND
STATE REFERENDUM,NO,177,"TOWN OF PARKLAND, WARDS 1 & 2",DOUGLAS,T,PARKLAND
SUPERIOR SD REFERENDUM,YES,300,"TOWN OF PARKLAND, WARDS 1 & 2",DOUGLAS,T,PARKLAND
SUPERIOR SD REFERENDUM,NO,418,"TOWN OF PARKLAND, WARDS 1 & 2",DOUGLAS,T,PARKLAND
PRESIDENT / VICE PRESIDENT,DEM HARRIS / WALZ,270,"TOWN OF SOLON SPRINGS, W 1&2",DOUGLAS,T,SOLON SPRINGS
PRESIDENT / VICE PRESIDENT,REP TRUMP / VANCE,432,"TOWN OF SOLON SPRINGS, W 1&2",DOUGLAS,T,SOLON SPRINGS
PRESIDENT / VICE PRESIDENT,CON TERRY / BRODEN,1,"TOWN OF SOLON SPRINGS, W 1&2",DOUGLAS,T,SOLON SPRINGS
PRESIDENT / VICE PRESIDENT,LIB OLIVER / TER MAAT,2,"TOWN OF SOLON SPRINGS, W 1&2",DOUGLAS,T,SOLON SPRINGS
PRESIDENT / VICE PRESIDENT,WGN STEIN / WARE,1,"TOWN OF SOLON SPRINGS, W 1&2",DOUGLAS,T,SOLON SPRINGS
PRESIDENT / VICE PRESIDENT,IND DE LA CRUZ / GARCIA,0,"TOWN OF SOLON SPRINGS, W 1&2",DOUGLAS,T,SOLON SPRINGS
PRESIDENT / VICE PRESIDENT,IND WEST / ABDULLAH,0,"TOWN OF SOLON SPRINGS, W 1&2",DOUGLAS,T,SOLON SPRINGS
PRESIDENT / VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",3,"TOWN OF SOLON SPRINGS, W 1&2",DOUGLAS,T,SOLON SPRINGS
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,6,"TOWN OF SOLON SPRINGS, W 1&2",DOUGLAS,T,SOLON SPRINGS
UNITED STATES SENATOR,DEM TAMMY BALDWIN,266,"TOWN OF SOLON SPRINGS, W 1&2",DOUGLAS,T,SOLON SPRINGS
UNITED STATES SENATOR,REP ERIC HOVDE,419,"TOWN OF SOLON SPRINGS, W 1&2",DOUGLAS,T,SOLON SPRINGS
UNITED STATES SENATOR,IND PHIL ANDERSON,7,"TOWN OF SOLON SPRINGS, W 1&2",DOUGLAS,T,SOLON SPRINGS
UNITED STATES SENATOR,IND THOMAS LEAGER,5,"TOWN OF SOLON SPRINGS, W 1&2",DOUGLAS,T,SOLON SPRINGS
UNITED STATES SENATOR,WRITE-IN TOTALS,0,"TOWN OF SOLON SPRINGS, W 1&2",DOUGLAS,T,SOLON SPRINGS
"REP IN CONGRESS, DIST 7",DEM KYLE KILBOURN,250,"TOWN OF SOLON SPRINGS, W 1&2",DOUGLAS,T,SOLON SPRINGS
"REP IN CONGRESS, DIST 7",REP TOM TIFFANY,429,"TOWN OF SOLON SPRINGS, W 1&2",DOUGLAS,T,SOLON SPRINGS
"REP IN CONGRESS, DIST 7",WRITE-IN TOTALS,0,"TOWN OF SOLON SPRINGS, W 1&2",DOUGLAS,T,SOLON SPRINGS
"REP TO THE ASSEMBLY, DIST 74",DEM JEANNE RAND BRUCE,253,"TOWN OF SOLON SPRINGS, W 1&2",DOUGLAS,T,SOLON SPRINGS
"REP TO THE ASSEMBLY, DIST 74",REP CHANZ J. GREEN,428,"TOWN OF SOLON SPRINGS, W 1&2",DOUGLAS,T,SOLON SPRINGS
"REP TO THE ASSEMBLY, DIST 74",WRITE-IN TOTALS,0,"TOWN OF SOLON SPRINGS, W 1&2",DOUGLAS,T,SOLON SPRINGS
DISTRICT ATTORNEY,DEM MARK FRUEHAUF,437,"TOWN OF SOLON SPRINGS, W 1&2",DOUGLAS,T,SOLON SPRINGS
DISTRICT ATTORNEY,WRITE-IN TOTALS,13,"TOWN OF SOLON SPRINGS, W 1&2",DOUGLAS,T,SOLON SPRINGS
COUNTY CLERK,DEM KACI JO LUNDGREN,457,"TOWN OF SOLON SPRINGS, W 1&2",DOUGLAS,T,SOLON SPRINGS
COUNTY CLERK,WRITE-IN TOTALS,11,"TOWN OF SOLON SPRINGS, W 1&2",DOUGLAS,T,SOLON SPRINGS
TREASURER,DEM AMY TYSON,448,"TOWN OF SOLON SPRINGS, W 1&2",DOUGLAS,T,SOLON SPRINGS
TREASURER,WRITE-IN TOTALS,11,"TOWN OF SOLON SPRINGS, W 1&2",DOUGLAS,T,SOLON SPRINGS
REGISTER OF DEEDS,DEM DARCIE J. BURBUL,445,"TOWN OF SOLON SPRINGS, W 1&2",DOUGLAS,T,SOLON SPRINGS
REGISTER OF DEEDS,WRITE-IN TOTALS,9,"TOWN OF SOLON SPRINGS, W 1&2",DOUGLAS,T,SOLON SPRINGS
STATE REFERENDUM,YES,477,"TOWN OF SOLON SPRINGS, W 1&2",DOUGLAS,T,SOLON SPRINGS
STATE REFERENDUM,NO,158,"TOWN OF SOLON SPRINGS, W 1&2",DOUGLAS,T,SOLON SPRINGS
PRESIDENT / VICE PRESIDENT,DEM HARRIS / WALZ,323,"TOWN OF SUMMIT, WARDS 1 & 2",DOUGLAS,T,SUMMIT
PRESIDENT / VICE PRESIDENT,REP TRUMP / VANCE,365,"TOWN OF SUMMIT, WARDS 1 & 2",DOUGLAS,T,SUMMIT
PRESIDENT / VICE PRESIDENT,CON TERRY / BRODEN,0,"TOWN OF SUMMIT, WARDS 1 & 2",DOUGLAS,T,SUMMIT
PRESIDENT / VICE PRESIDENT,LIB OLIVER / TER MAAT,5,"TOWN OF SUMMIT, WARDS 1 & 2",DOUGLAS,T,SUMMIT
PRESIDENT / VICE PRESIDENT,WGN STEIN / WARE,0,"TOWN OF SUMMIT, WARDS 1 & 2",DOUGLAS,T,SUMMIT
PRESIDENT / VICE PRESIDENT,IND DE LA CRUZ / GARCIA,1,"TOWN OF SUMMIT, WARDS 1 & 2",DOUGLAS,T,SUMMIT
PRESIDENT / VICE PRESIDENT,IND WEST / ABDULLAH,0,"TOWN OF SUMMIT, WARDS 1 & 2",DOUGLAS,T,SUMMIT
PRESIDENT / VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",2,"TOWN OF SUMMIT, WARDS 1 & 2",DOUGLAS,T,SUMMIT
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,2,"TOWN OF SUMMIT, WARDS 1 & 2",DOUGLAS,T,SUMMIT
UNITED STATES SENATOR,DEM TAMMY BALDWIN,336,"TOWN OF SUMMIT, WARDS 1 & 2",DOUGLAS,T,SUMMIT
UNITED STATES SENATOR,REP ERIC HOVDE,328,"TOWN OF SUMMIT, WARDS 1 & 2",DOUGLAS,T,SUMMIT
UNITED STATES SENATOR,IND PHIL ANDERSON,16,"TOWN OF SUMMIT, WARDS 1 & 2",DOUGLAS,T,SUMMIT
UNITED STATES SENATOR,IND THOMAS LEAGER,11,"TOWN OF SUMMIT, WARDS 1 & 2",DOUGLAS,T,SUMMIT
UNITED STATES SENATOR,WRITE-IN TOTALS,1,"TOWN OF SUMMIT, WARDS 1 & 2",DOUGLAS,T,SUMMIT
"REP IN CONGRESS, DIST 7",DEM KYLE KILBOURN,334,"TOWN OF SUMMIT, WARDS 1 & 2",DOUGLAS,T,SUMMIT
"REP IN CONGRESS, DIST 7",REP TOM TIFFANY,342,"TOWN OF SUMMIT, WARDS 1 & 2",DOUGLAS,T,SUMMIT
"REP IN CONGRESS, DIST 7",WRITE-IN TOTALS,1,"TOWN OF SUMMIT, WARDS 1 & 2",DOUGLAS,T,SUMMIT
"REP TO THE ASSEMBLY, DIST 74",DEM JEANNE RAND BRUCE,324,"TOWN OF SUMMIT, WARDS 1 & 2",DOUGLAS,T,SUMMIT
"REP TO THE ASSEMBLY, DIST 74",REP CHANZ J. GREEN,345,"TOWN OF SUMMIT, WARDS 1 & 2",DOUGLAS,T,SUMMIT
"REP TO THE ASSEMBLY, DIST 74",WRITE-IN TOTALS,2,"TOWN OF SUMMIT, WARDS 1 & 2",DOUGLAS,T,SUMMIT
DISTRICT ATTORNEY,DEM MARK FRUEHAUF,476,"TOWN OF SUMMIT, WARDS 1 & 2",DOUGLAS,T,SUMMIT
DISTRICT ATTORNEY,WRITE-IN TOTALS,22,"TOWN OF SUMMIT, WARDS 1 & 2",DOUGLAS,T,SUMMIT
COUNTY CLERK,DEM KACI JO LUNDGREN,511,"TOWN OF SUMMIT, WARDS 1 & 2",DOUGLAS,T,SUMMIT
COUNTY CLERK,WRITE-IN TOTALS,21,"TOWN OF SUMMIT, WARDS 1 & 2",DOUGLAS,T,SUMMIT
