contest,candidate,reporting_unit,votes,county,ctv,municipality
CONGRESS 7,KYLE KILBOURN,VILLAGE OF PRAIRIE FARM WARD 1,63,BARRON,V,PRAIRIE FARM
CONGRESS 7,KYLE KILBOURN,VILLAGE OF TURTLE LAKE WARD 1,136,BARRON,V,TURTLE LAKE
CONGRESS 7,TOM TIFFANY,CITY OF BARRON WARDS 1-7,933,BARRON,C,BARRON
CONGRESS 7,TOM TIFFANY,CITY OF CHETEK WARDS 1-4,784,BARRON,C,CHETEK
CONGRESS 7,TOM TIFFANY,CITY OF CUMBERLAND WARDS 1-5,752,BARRON,C,CUMBERLAND
CONGRESS 7,TOM TIFFANY,CITY OF RICE LAKE WARDS 1-20,2605,BARRON,C,RICE LAKE
CONGRESS 7,TOM TIFFANY,TOWN OF ALMENA WARDS 1-2,425,BARRON,T,ALMENA
CONGRESS 7,TOM TIFFANY,TOWN OF ARLAND WARD 1,237,BARRON,T,ARLAND
CONGRESS 7,TOM TIFFANY,TOWN OF BARRON WARDS 1-2,333,BARRON,T,BARRON
CONGRESS 7,TOM TIFFANY,TOWN OF BEAR LAKE WARD 1,280,BARRON,T,BEAR LAKE
CONGRESS 7,TOM TIFFANY,TOWN OF CEDAR LAKE WARDS 1-2,599,BARRON,T,CEDAR LAKE
CONGRESS 7,TOM TIFFANY,TOWN OF CHETEK WARDS 1-3,814,BARRON,T,CHETEK
CONGRESS 7,TOM TIFFANY,TOWN OF CLINTON WARD 1,299,BARRON,T,CLINTON
CONGRESS 7,TOM TIFFANY,TOWN OF CRYSTAL LAKE WARD 1,354,BARRON,T,CRYSTAL LAKE
CONGRESS 7,TOM TIFFANY,TOWN OF CUMBERLAND WARD 1,340,BARRON,T,CUMBERLAND
CONGRESS 7,TOM TIFFANY,TOWN OF DALLAS WARDS 1-2,241,BARRON,T,DALLAS
CONGRESS 7,TOM TIFFANY,TOWN OF DOVRE WARD 1,346,BARRON,T,DOVRE
CONGRESS 7,TOM TIFFANY,TOWN OF DOYLE WARDS 1-2,255,BARRON,T,DOYLE
CONGRESS 7,TOM TIFFANY,TOWN OF LAKELAND WARDS 1-2,443,BARRON,T,LAKELAND
CONGRESS 7,TOM TIFFANY,TOWN OF MAPLE GROVE WARDS 1-2,399,BARRON,T,MAPLE GROVE
CONGRESS 7,TOM TIFFANY,TOWN OF MAPLE PLAIN WARD 1,325,BARRON,T,MAPLE PLAIN
CONGRESS 7,TOM TIFFANY,TOWN OF OAK GROVE WARDS 1-2,398,BARRON,T,OAK GROVE
CONGRESS 7,TOM TIFFANY,TOWN OF PRAIRIE FARM WARDS 1-2,264,BARRON,T,PRAIRIE FARM
CONGRESS 7,TOM TIFFANY,TOWN OF PRAIRIE LAKE WARDS 1-2,779,BARRON,T,PRAIRIE LAKE
CONGRESS 7,TOM TIFFANY,TOWN OF RICE LAKE WARDS 1-4,1160,BARRON,T,RICE LAKE
CONGRESS 7,TOM TIFFANY,TOWN OF SIOUX CREEK WARD 1,306,BARRON,T,SIOUX CREEK
CONGRESS 7,TOM TIFFANY,TOWN OF STANFOLD WARD 1,302,BARRON,T,STANFOLD
CONGRESS 7,TOM TIFFANY,TOWN OF STANLEY WARDS 1-4,1128,BARRON,T,STANLEY
CONGRESS 7,TOM TIFFANY,TOWN OF SUMNER WARD 1,343,BARRON,T,SUMNER
CONGRESS 7,TOM TIFFANY,TOWN OF TURTLE LAKE WARD 1,297,BARRON,T,TURTLE LAKE
CONGRESS 7,TOM TIFFANY,TOWN OF VANCE CREEK WARD 1,296,BARRON,T,VANCE CREEK
CONGRESS 7,TOM TIFFANY,VILLAGE OF ALMENA WARD 1,231,BARRON,V,ALMENA
CONGRESS 7,TOM TIFFANY,VILLAGE OF CAMERON WARDS 1-3,686,BARRON,V,CAMERON
CONGRESS 7,TOM TIFFANY,VILLAGE OF DALLAS WARD 1,146,BARRON,V,DALLAS
CONGRESS 7,TOM TIFFANY,VILLAGE OF HAUGEN WARD 1,114,BARRON,V,HAUGEN
CONGRESS 7,TOM TIFFANY,VILLAGE OF NEW AUBURN WARD 2,13,BARRON,V,NEW AUBURN
CONGRESS 7,TOM TIFFANY,VILLAGE OF PRAIRIE FARM WARD 1,163,BARRON,V,PRAIRIE FARM
CONGRESS 7,TOM TIFFANY,VILLAGE OF TURTLE LAKE WARD 1,295,BARRON,V,TURTLE LAKE
CONGRESS 7,SCATTERING,CITY OF BARRON WARDS 1-7,2,BARRON,C,BARRON
CONGRESS 7,SCATTERING,CITY OF CHETEK WARDS 1-4,1,BARRON,C,CHETEK
CONGRESS 7,SCATTERING,CITY OF CUMBERLAND WARDS 1-5,1,BARRON,C,CUMBERLAND
CONGRESS 7,SCATTERING,CITY OF RICE LAKE WARDS 1-20,0,BARRON,C,RICE LAKE
CONGRESS 7,SCATTERING,TOWN OF ALMENA WARDS 1-2,0,BARRON,T,ALMENA
CONGRESS 7,SCATTERING,TOWN OF ARLAND WARD 1,0,BARRON,T,ARLAND
CONGRESS 7,SCATTERING,TOWN OF BARRON WARDS 1-2,1,BARRON,T,BARRON
CONGRESS 7,SCATTERING,TOWN OF BEAR LAKE WARD 1,0,BARRON,T,BEAR LAKE
CONGRESS 7,SCATTERING,TOWN OF CEDAR LAKE WARDS 1-2,0,BARRON,T,CEDAR LAKE
CONGRESS 7,SCATTERING,TOWN OF CHETEK WARDS 1-3,0,BARRON,T,CHETEK
CONGRESS 7,SCATTERING,TOWN OF CLINTON WARD 1,0,BARRON,T,CLINTON
CONGRESS 7,SCATTERING,TOWN OF CRYSTAL LAKE WARD 1,0,BARRON,T,CRYSTAL LAKE
CONGRESS 7,SCATTERING,TOWN OF CUMBERLAND WARD 1,0,BARRON,T,CUMBERLAND
CONGRESS 7,SCATTERING,TOWN OF DALLAS WARDS 1-2,0,BARRON,T,DALLAS
CONGRESS 7,SCATTERING,TOWN OF DOVRE WARD 1,0,BARRON,T,DOVRE
CONGRESS 7,SCATTERING,TOWN OF DOYLE WARDS 1-2,4,BARRON,T,DOYLE
CONGRESS 7,SCATTERING,TOWN OF LAKELAND WARDS 1-2,0,BARRON,T,LAKELAND
CONGRESS 7,SCATTERING,TOWN OF MAPLE GROVE WARDS 1-2,1,BARRON,T,MAPLE GROVE
CONGRESS 7,SCATTERING,TOWN OF MAPLE PLAIN WARD 1,0,BARRON,T,MAPLE PLAIN
CONGRESS 7,SCATTERING,TOWN OF OAK GROVE WARDS 1-2,1,BARRON,T,OAK GROVE
CONGRESS 7,SCATTERING,TOWN OF PRAIRIE FARM WARDS 1-2,0,BARRON,T,PRAIRIE FARM
CONGRESS 7,SCATTERING,TOWN OF PRAIRIE LAKE WARDS 1-2,0,BARRON,T,PRAIRIE LAKE
CONGRESS 7,SCATTERING,TOWN OF RICE LAKE WARDS 1-4,0,BARRON,T,RICE LAKE
CONGRESS 7,SCATTERING,TOWN OF SIOUX CREEK WARD 1,0,BARRON,T,SIOUX CREEK
CONGRESS 7,SCATTERING,TOWN OF STANFOLD WARD 1,1,BARRON,T,STANFOLD
CONGRESS 7,SCATTERING,TOWN OF STANLEY WARDS 1-4,0,BARRON,T,STANLEY
CONGRESS 7,SCATTERING,TOWN OF SUMNER WARD 1,0,BARRON,T,SUMNER
CONGRESS 7,SCATTERING,TOWN OF TURTLE LAKE WARD 1,0,BARRON,T,TURTLE LAKE
CONGRESS 7,SCATTERING,TOWN OF VANCE CREEK WARD 1,0,BARRON,T,VANCE CREEK
CONGRESS 7,SCATTERING,VILLAGE OF ALMENA WARD 1,0,BARRON,V,ALMENA
CONGRESS 7,SCATTERING,VILLAGE OF CAMERON WARDS 1-3,1,BARRON,V,CAMERON
CONGRESS 7,SCATTERING,VILLAGE OF DALLAS WARD 1,0,BARRON,V,DALLAS
CONGRESS 7,SCATTERING,VILLAGE OF HAUGEN WARD 1,0,BARRON,V,HAUGEN
CONGRESS 7,SCATTERING,VILLAGE OF NEW AUBURN WARD 2,0,BARRON,V,NEW AUBURN
CONGRESS 7,SCATTERING,VILLAGE OF PRAIRIE FARM WARD 1,0,BARRON,V,PRAIRIE FARM
CONGRESS 7,SCATTERING,VILLAGE OF TURTLE LAKE WARD 1,0,BARRON,V,TURTLE LAKE
ASSEMBLY 67,JEFF FOSTER,CITY OF BARRON WARDS 1-7,568,BARRON,C,BARRON
ASSEMBLY 67,JEFF FOSTER,CITY OF CHETEK WARDS 1-4,406,BARRON,C,CHETEK
ASSEMBLY 67,JEFF FOSTER,CITY OF CUMBERLAND WARDS 1-5,499,BARRON,C,CUMBERLAND
ASSEMBLY 67,JEFF FOSTER,CITY OF RICE LAKE WARDS 1-20,1753,BARRON,C,RICE LAKE
ASSEMBLY 67,JEFF FOSTER,TOWN OF ALMENA WARDS 1-2,164,BARRON,T,ALMENA
ASSEMBLY 67,JEFF FOSTER,TOWN OF ARLAND WARD 1,112,BARRON,T,ARLAND
ASSEMBLY 67,JEFF FOSTER,TOWN OF BARRON WARDS 1-2,104,BARRON,T,BARRON
ASSEMBLY 67,JEFF FOSTER,TOWN OF BEAR LAKE WARD 1,156,BARRON,T,BEAR LAKE
ASSEMBLY 67,JEFF FOSTER,TOWN OF CEDAR LAKE WARDS 1-2,224,BARRON,T,CEDAR LAKE
ASSEMBLY 67,JEFF FOSTER,TOWN OF CHETEK WARDS 1-3,415,BARRON,T,CHETEK
ASSEMBLY 67,JEFF FOSTER,TOWN OF CLINTON WARD 1,108,BARRON,T,CLINTON
ASSEMBLY 67,JEFF FOSTER,TOWN OF CRYSTAL LAKE WARD 1,136,BARRON,T,CRYSTAL LAKE
ASSEMBLY 67,JEFF FOSTER,TOWN OF CUMBERLAND WARD 1,163,BARRON,T,CUMBERLAND
ASSEMBLY 67,JEFF FOSTER,TOWN OF DALLAS WARDS 1-2,74,BARRON,T,DALLAS
ASSEMBLY 67,JEFF FOSTER,TOWN OF DOVRE WARD 1,140,BARRON,T,DOVRE
ASSEMBLY 67,JEFF FOSTER,TOWN OF DOYLE WARDS 1-2,87,BARRON,T,DOYLE
ASSEMBLY 67,JEFF FOSTER,TOWN OF LAKELAND WARDS 1-2,205,BARRON,T,LAKELAND
ASSEMBLY 67,JEFF FOSTER,TOWN OF MAPLE GROVE WARDS 1-2,113,BARRON,T,MAPLE GROVE
ASSEMBLY 67,JEFF FOSTER,TOWN OF MAPLE PLAIN WARD 1,215,BARRON,T,MAPLE PLAIN
ASSEMBLY 67,JEFF FOSTER,TOWN OF OAK GROVE WARDS 1-2,154,BARRON,T,OAK GROVE
ASSEMBLY 67,JEFF FOSTER,TOWN OF PRAIRIE FARM WARDS 1-2,90,BARRON,T,PRAIRIE FARM
ASSEMBLY 67,JEFF FOSTER,TOWN OF PRAIRIE LAKE WARDS 1-2,302,BARRON,T,PRAIRIE LAKE
ASSEMBLY 67,JEFF FOSTER,TOWN OF RICE LAKE WARDS 1-4,560,BARRON,T,RICE LAKE
ASSEMBLY 67,JEFF FOSTER,TOWN OF SIOUX CREEK WARD 1,105,BARRON,T,SIOUX CREEK
ASSEMBLY 67,JEFF FOSTER,TOWN OF STANFOLD WARD 1,106,BARRON,T,STANFOLD
ASSEMBLY 67,JEFF FOSTER,TOWN OF STANLEY WARDS 1-4,398,BARRON,T,STANLEY
ASSEMBLY 67,JEFF FOSTER,TOWN OF SUMNER WARD 1,109,BARRON,T,SUMNER
ASSEMBLY 67,JEFF FOSTER,TOWN OF TURTLE LAKE WARD 1,103,BARRON,T,TURTLE LAKE
ASSEMBLY 67,JEFF FOSTER,TOWN OF VANCE CREEK WARD 1,109,BARRON,T,VANCE CREEK
ASSEMBLY 67,JEFF FOSTER,VILLAGE OF ALMENA WARD 1,91,BARRON,V,ALMENA
ASSEMBLY 67,JEFF FOSTER,VILLAGE OF CAMERON WARDS 1-3,281,BARRON,V,CAMERON
ASSEMBLY 67,JEFF FOSTER,VILLAGE OF DALLAS WARD 1,39,BARRON,V,DALLAS
ASSEMBLY 67,JEFF FOSTER,VILLAGE OF HAUGEN WARD 1,51,BARRON,V,HAUGEN
ASSEMBLY 67,JEFF FOSTER,VILLAGE OF NEW AUBURN WARD 2,8,BARRON,V,NEW AUBURN
ASSEMBLY 67,JEFF FOSTER,VILLAGE OF PRAIRIE FARM WARD 1,64,BARRON,V,PRAIRIE FARM
ASSEMBLY 67,JEFF FOSTER,VILLAGE OF TURTLE LAKE WARD 1,142,BARRON,V,TURTLE LAKE
ASSEMBLY 67,DAVID ARMSTRONG,CITY OF BARRON WARDS 1-7,946,BARRON,C,BARRON
ASSEMBLY 67,DAVID ARMSTRONG,CITY OF CHETEK WARDS 1-4,784,BARRON,C,CHETEK
ASSEMBLY 67,DAVID ARMSTRONG,CITY OF CUMBERLAND WARDS 1-5,759,BARRON,C,CUMBERLAND
ASSEMBLY 67,DAVID ARMSTRONG,CITY OF RICE LAKE WARDS 1-20,2717,BARRON,C,RICE LAKE
ASSEMBLY 67,DAVID ARMSTRONG,TOWN OF ALMENA WARDS 1-2,423,BARRON,T,ALMENA
ASSEMBLY 67,DAVID ARMSTRONG,TOWN OF ARLAND WARD 1,239,BARRON,T,ARLAND
ASSEMBLY 67,DAVID ARMSTRONG,TOWN OF BARRON WARDS 1-2,342,BARRON,T,BARRON
ASSEMBLY 67,DAVID ARMSTRONG,TOWN OF BEAR LAKE WARD 1,289,BARRON,T,BEAR LAKE
ASSEMBLY 67,DAVID ARMSTRONG,TOWN OF CEDAR LAKE WARDS 1-2,604,BARRON,T,CEDAR LAKE
ASSEMBLY 67,DAVID ARMSTRONG,TOWN OF CHETEK WARDS 1-3,817,BARRON,T,CHETEK
ASSEMBLY 67,DAVID ARMSTRONG,TOWN OF CLINTON WARD 1,298,BARRON,T,CLINTON
ASSEMBLY 67,DAVID ARMSTRONG,TOWN OF CRYSTAL LAKE WARD 1,359,BARRON,T,CRYSTAL LAKE
ASSEMBLY 67,DAVID ARMSTRONG,TOWN OF CUMBERLAND WARD 1,357,BARRON,T,CUMBERLAND
ASSEMBLY 67,DAVID ARMSTRONG,TOWN OF DALLAS WARDS 1-2,246,BARRON,T,DALLAS
ASSEMBLY 67,DAVID ARMSTRONG,TOWN OF DOVRE WARD 1,344,BARRON,T,DOVRE
ASSEMBLY 67,DAVID ARMSTRONG,TOWN OF DOYLE WARDS 1-2,262,BARRON,T,DOYLE
ASSEMBLY 67,DAVID ARMSTRONG,TOWN OF LAKELAND WARDS 1-2,452,BARRON,T,LAKELAND
ASSEMBLY 67,DAVID ARMSTRONG,TOWN OF MAPLE GROVE WARDS 1-2,410,BARRON,T,MAPLE GROVE
ASSEMBLY 67,DAVID ARMSTRONG,TOWN OF MAPLE PLAIN WARD 1,334,BARRON,T,MAPLE PLAIN
ASSEMBLY 67,DAVID ARMSTRONG,TOWN OF OAK GROVE WARDS 1-2,417,BARRON,T,OAK GROVE
ASSEMBLY 67,DAVID ARMSTRONG,TOWN OF PRAIRIE FARM WARDS 1-2,255,BARRON,T,PRAIRIE FARM
ASSEMBLY 67,DAVID ARMSTRONG,TOWN OF PRAIRIE LAKE WARDS 1-2,776,BARRON,T,PRAIRIE LAKE
ASSEMBLY 67,DAVID ARMSTRONG,TOWN OF RICE LAKE WARDS 1-4,1209,BARRON,T,RICE LAKE
ASSEMBLY 67,DAVID ARMSTRONG,TOWN OF SIOUX CREEK WARD 1,309,BARRON,T,SIOUX CREEK
ASSEMBLY 67,DAVID ARMSTRONG,TOWN OF STANFOLD WARD 1,307,BARRON,T,STANFOLD
ASSEMBLY 67,DAVID ARMSTRONG,TOWN OF STANLEY WARDS 1-4,1151,BARRON,T,STANLEY
ASSEMBLY 67,DAVID ARMSTRONG,TOWN OF SUMNER WARD 1,350,BARRON,T,SUMNER
ASSEMBLY 67,DAVID ARMSTRONG,TOWN OF TURTLE LAKE WARD 1,289,BARRON,T,TURTLE LAKE
ASSEMBLY 67,DAVID ARMSTRONG,TOWN OF VANCE CREEK WARD 1,305,BARRON,T,VANCE CREEK
ASSEMBLY 67,DAVID ARMSTRONG,VILLAGE OF ALMENA WARD 1,234,BARRON,V,ALMENA
ASSEMBLY 67,DAVID ARMSTRONG,VILLAGE OF CAMERON WARDS 1-3,680,BARRON,V,CAMERON
ASSEMBLY 67,DAVID ARMSTRONG,VILLAGE OF DALLAS WARD 1,142,BARRON,V,DALLAS
ASSEMBLY 67,DAVID ARMSTRONG,VILLAGE OF HAUGEN WARD 1,116,BARRON,V,HAUGEN
ASSEMBLY 67,DAVID ARMSTRONG,VILLAGE OF NEW AUBURN WARD 2,13,BARRON,V,NEW AUBURN
ASSEMBLY 67,DAVID ARMSTRONG,VILLAGE OF PRAIRIE FARM WARD 1,163,BARRON,V,PRAIRIE FARM
ASSEMBLY 67,DAVID ARMSTRONG,VILLAGE OF TURTLE LAKE WARD 1,289,BARRON,V,TURTLE LAKE
ASSEMBLY 67,SCATTERING,CITY OF BARRON WARDS 1-7,4,BARRON,C,BARRON
ASSEMBLY 67,SCATTERING,CITY OF CHETEK WARDS 1-4,4,BARRON,C,CHETEK
ASSEMBLY 67,SCATTERING,CITY OF CUMBERLAND WARDS 1-5,1,BARRON,C,CUMBERLAND
ASSEMBLY 67,SCATTERING,CITY OF RICE LAKE WARDS 1-20,0,BARRON,C,RICE LAKE
ASSEMBLY 67,SCATTERING,TOWN OF ALMENA WARDS 1-2,0,BARRON,T,ALMENA
ASSEMBLY 67,SCATTERING,TOWN OF ARLAND WARD 1,0,BARRON,T,ARLAND
ASSEMBLY 67,SCATTERING,TOWN OF BARRON WARDS 1-2,0,BARRON,T,BARRON
ASSEMBLY 67,SCATTERING,TOWN OF BEAR LAKE WARD 1,0,BARRON,T,BEAR LAKE
ASSEMBLY 67,SCATTERING,TOWN OF CEDAR LAKE WARDS 1-2,0,BARRON,T,CEDAR LAKE
ASSEMBLY 67,SCATTERING,TOWN OF CHETEK WARDS 1-3,0,BARRON,T,CHETEK
ASSEMBLY 67,SCATTERING,TOWN OF CLINTON WARD 1,0,BARRON,T,CLINTON
ASSEMBLY 67,SCATTERING,TOWN OF CRYSTAL LAKE WARD 1,0,BARRON,T,CRYSTAL LAKE
ASSEMBLY 67,SCATTERING,TOWN OF CUMBERLAND WARD 1,0,BARRON,T,CUMBERLAND
ASSEMBLY 67,SCATTERING,TOWN OF DALLAS WARDS 1-2,0,BARRON,T,DALLAS
ASSEMBLY 67,SCATTERING,TOWN OF DOVRE WARD 1,0,BARRON,T,DOVRE
ASSEMBLY 67,SCATTERING,TOWN OF DOYLE WARDS 1-2,0,BARRON,T,DOYLE
ASSEMBLY 67,SCATTERING,TOWN OF LAKELAND WARDS 1-2,0,BARRON,T,LAKELAND
ASSEMBLY 67,SCATTERING,TOWN OF MAPLE GROVE WARDS 1-2,1,BARRON,T,MAPLE GROVE
ASSEMBLY 67,SCATTERING,TOWN OF MAPLE PLAIN WARD 1,0,BARRON,T,MAPLE PLAIN
ASSEMBLY 67,SCATTERING,TOWN OF OAK GROVE WARDS 1-2,1,BARRON,T,OAK GROVE
ASSEMBLY 67,SCATTERING,TOWN OF PRAIRIE FARM WARDS 1-2,0,BARRON,T,PRAIRIE FARM
ASSEMBLY 67,SCATTERING,TOWN OF PRAIRIE LAKE WARDS 1-2,0,BARRON,T,PRAIRIE LAKE
ASSEMBLY 67,SCATTERING,TOWN OF RICE LAKE WARDS 1-4,0,BARRON,T,RICE LAKE
ASSEMBLY 67,SCATTERING,TOWN OF SIOUX CREEK WARD 1,0,BARRON,T,SIOUX CREEK
ASSEMBLY 67,SCATTERING,TOWN OF STANFOLD WARD 1,1,BARRON,T,STANFOLD
ASSEMBLY 67,SCATTERING,TOWN OF STANLEY WARDS 1-4,0,BARRON,T,STANLEY
ASSEMBLY 67,SCATTERING,TOWN OF SUMNER WARD 1,0,BARRON,T,SUMNER
ASSEMBLY 67,SCATTERING,TOWN OF TURTLE LAKE WARD 1,0,BARRON,T,TURTLE LAKE
ASSEMBLY 67,SCATTERING,TOWN OF VANCE CREEK WARD 1,0,BARRON,T,VANCE CREEK
ASSEMBLY 67,SCATTERING,VILLAGE OF ALMENA WARD 1,0,BARRON,V,ALMENA
ASSEMBLY 67,SCATTERING,VILLAGE OF CAMERON WARDS 1-3,1,BARRON,V,CAMERON
ASSEMBLY 67,SCATTERING,VILLAGE OF DALLAS WARD 1,0,BARRON,V,DALLAS
ASSEMBLY 67,SCATTERING,VILLAGE OF HAUGEN WARD 1,0,BARRON,V,HAUGEN
ASSEMBLY 67,SCATTERING,VILLAGE OF NEW AUBURN WARD 2,0,BARRON,V,NEW AUBURN
ASSEMBLY 67,SCATTERING,VILLAGE OF PRAIRIE FARM WARD 1,0,BARRON,V,PRAIRIE FARM
ASSEMBLY 67,SCATTERING,VILLAGE OF TURTLE LAKE WARD 1,0,BARRON,V,TURTLE LAKE
PRESIDENT,KAMALA D. HARRIS TIM WALZ,CITY OF BARRON WARDS 1-7,587,BARRON,C,BARRON
PRESIDENT,KAMALA D. HARRIS TIM WALZ,CITY OF CHETEK WARDS 1-4,418,BARRON,C,CHETEK
PRESIDENT,KAMALA D. HARRIS TIM WALZ,CITY OF CUMBERLAND WARDS 1-5,518,BARRON,C,CUMBERLAND
PRESIDENT,KAMALA D. HARRIS TIM WALZ,CITY OF RICE LAKE WARDS 1-20,1926,BARRON,C,RICE LAKE
PRESIDENT,KAMALA D. HARRIS TIM WALZ,TOWN OF ALMENA WARDS 1-2,172,BARRON,T,ALMENA
PRESIDENT,KAMALA D. HARRIS TIM WALZ,TOWN OF ARLAND WARD 1,119,BARRON,T,ARLAND
PRESIDENT,KAMALA D. HARRIS TIM WALZ,TOWN OF BARRON WARDS 1-2,115,BARRON,T,BARRON
PRESIDENT,KAMALA D. HARRIS TIM WALZ,TOWN OF BEAR LAKE WARD 1,166,BARRON,T,BEAR LAKE
PRESIDENT,KAMALA D. HARRIS TIM WALZ,TOWN OF CEDAR LAKE WARDS 1-2,249,BARRON,T,CEDAR LAKE
PRESIDENT,KAMALA D. HARRIS TIM WALZ,TOWN OF CHETEK WARDS 1-3,461,BARRON,T,CHETEK
PRESIDENT,KAMALA D. HARRIS TIM WALZ,TOWN OF CLINTON WARD 1,117,BARRON,T,CLINTON
PRESIDENT,KAMALA D. HARRIS TIM WALZ,TOWN OF CRYSTAL LAKE WARD 1,146,BARRON,T,CRYSTAL LAKE
PRESIDENT,KAMALA D. HARRIS TIM WALZ,TOWN OF CUMBERLAND WARD 1,179,BARRON,T,CUMBERLAND
PRESIDENT,KAMALA D. HARRIS TIM WALZ,TOWN OF DALLAS WARDS 1-2,77,BARRON,T,DALLAS
PRESIDENT,KAMALA D. HARRIS TIM WALZ,TOWN OF DOVRE WARD 1,139,BARRON,T,DOVRE
PRESIDENT,KAMALA D. HARRIS TIM WALZ,TOWN OF DOYLE WARDS 1-2,94,BARRON,T,DOYLE
PRESIDENT,KAMALA D. HARRIS TIM WALZ,TOWN OF LAKELAND WARDS 1-2,219,BARRON,T,LAKELAND
PRESIDENT,KAMALA D. HARRIS TIM WALZ,TOWN OF MAPLE GROVE WARDS 1-2,133,BARRON,T,MAPLE GROVE
PRESIDENT,KAMALA D. HARRIS TIM WALZ,TOWN OF MAPLE PLAIN WARD 1,236,BARRON,T,MAPLE PLAIN
PRESIDENT,KAMALA D. HARRIS TIM WALZ,TOWN OF OAK GROVE WARDS 1-2,174,BARRON,T,OAK GROVE
PRESIDENT,KAMALA D. HARRIS TIM WALZ,TOWN OF PRAIRIE FARM WARDS 1-2,89,BARRON,T,PRAIRIE FARM
PRESIDENT,KAMALA D. HARRIS TIM WALZ,TOWN OF PRAIRIE LAKE WARDS 1-2,307,BARRON,T,PRAIRIE LAKE
PRESIDENT,KAMALA D. HARRIS TIM WALZ,TOWN OF RICE LAKE WARDS 1-4,616,BARRON,T,RICE LAKE
PRESIDENT,KAMALA D. HARRIS TIM WALZ,TOWN OF SIOUX CREEK WARD 1,108,BARRON,T,SIOUX CREEK
PRESIDENT,KAMALA D. HARRIS TIM WALZ,TOWN OF STANFOLD WARD 1,121,BARRON,T,STANFOLD
PRESIDENT,KAMALA D. HARRIS TIM WALZ,TOWN OF STANLEY WARDS 1-4,443,BARRON,T,STANLEY
PRESIDENT,KAMALA D. HARRIS TIM WALZ,TOWN OF SUMNER WARD 1,119,BARRON,T,SUMNER
PRESIDENT,KAMALA D. HARRIS TIM WALZ,TOWN OF TURTLE LAKE WARD 1,103,BARRON,T,TURTLE LAKE
PRESIDENT,KAMALA D. HARRIS TIM WALZ,TOWN OF VANCE CREEK WARD 1,111,BARRON,T,VANCE CREEK
PRESIDENT,KAMALA D. HARRIS TIM WALZ,VILLAGE OF ALMENA WARD 1,85,BARRON,V,ALMENA
PRESIDENT,KAMALA D. HARRIS TIM WALZ,VILLAGE OF CAMERON WARDS 1-3,284,BARRON,V,CAMERON
PRESIDENT,KAMALA D. HARRIS TIM WALZ,VILLAGE OF DALLAS WARD 1,37,BARRON,V,DALLAS
PRESIDENT,KAMALA D. HARRIS TIM WALZ,VILLAGE OF HAUGEN WARD 1,56,BARRON,V,HAUGEN
PRESIDENT,KAMALA D. HARRIS TIM WALZ,VILLAGE OF NEW AUBURN WARD 2,5,BARRON,V,NEW AUBURN
PRESIDENT,KAMALA D. HARRIS TIM WALZ,VILLAGE OF PRAIRIE FARM WARD 1,66,BARRON,V,PRAIRIE FARM
PRESIDENT,KAMALA D. HARRIS TIM WALZ,VILLAGE OF TURTLE LAKE WARD 1,146,BARRON,V,TURTLE LAKE
PRESIDENT,DONALD J. TRUMP JD VANCE,CITY OF BARRON WARDS 1-7,905,BARRON,C,BARRON
PRESIDENT,DONALD J. TRUMP JD VANCE,CITY OF CHETEK WARDS 1-4,716,BARRON,C,CHETEK
PRESIDENT,DONALD J. TRUMP JD VANCE,CITY OF CUMBERLAND WARDS 1-5,717,BARRON,C,CUMBERLAND
PRESIDENT,DONALD J. TRUMP JD VANCE,CITY OF RICE LAKE WARDS 1-20,2547,BARRON,C,RICE LAKE
PRESIDENT,DONALD J. TRUMP JD VANCE,TOWN OF ALMENA WARDS 1-2,402,BARRON,T,ALMENA
PRESIDENT,DONALD J. TRUMP JD VANCE,TOWN OF ARLAND WARD 1,223,BARRON,T,ARLAND
PRESIDENT,DONALD J. TRUMP JD VANCE,TOWN OF BARRON WARDS 1-2,299,BARRON,T,BARRON
PRESIDENT,DONALD J. TRUMP JD VANCE,TOWN OF BEAR LAKE WARD 1,253,BARRON,T,BEAR LAKE
PRESIDENT,DONALD J. TRUMP JD VANCE,TOWN OF CEDAR LAKE WARDS 1-2,570,BARRON,T,CEDAR LAKE
PRESIDENT,DONALD J. TRUMP JD VANCE,TOWN OF CHETEK WARDS 1-3,787,BARRON,T,CHETEK
PRESIDENT,DONALD J. TRUMP JD VANCE,TOWN OF CLINTON WARD 1,276,BARRON,T,CLINTON
PRESIDENT,DONALD J. TRUMP JD VANCE,TOWN OF CRYSTAL LAKE WARD 1,341,BARRON,T,CRYSTAL LAKE
PRESIDENT,DONALD J. TRUMP JD VANCE,TOWN OF CUMBERLAND WARD 1,318,BARRON,T,CUMBERLAND
PRESIDENT,DONALD J. TRUMP JD VANCE,TOWN OF DALLAS WARDS 1-2,230,BARRON,T,DALLAS
PRESIDENT,DONALD J. TRUMP JD VANCE,TOWN OF DOVRE WARD 1,332,BARRON,T,DOVRE
PRESIDENT,DONALD J. TRUMP JD VANCE,TOWN OF DOYLE WARDS 1-2,249,BARRON,T,DOYLE
PRESIDENT,DONALD J. TRUMP JD VANCE,TOWN OF LAKELAND WARDS 1-2,443,BARRON,T,LAKELAND
PRESIDENT,DONALD J. TRUMP JD VANCE,TOWN OF MAPLE GROVE WARDS 1-2,353,BARRON,T,MAPLE GROVE
