contest,candidate,reporting_unit,votes,county,ctv,municipality
REGISTERED WRITE-IN PRESIDENT/VICE PRESIDENT,DOUG JENKINS / KIMBERLY LALONDE (INDEPENDENT),RED RIVER,0,KEWAUNEE,T,RED RIVER
REGISTERED WRITE-IN PRESIDENT/VICE PRESIDENT,DOUG JENKINS / KIMBERLY LALONDE (INDEPENDENT),WEST KEWAUNEE,0,KEWAUNEE,T,WEST KEWAUNEE
REGISTERED WRITE-IN PRESIDENT/VICE PRESIDENT,DOUG JENKINS / KIMBERLY LALONDE (INDEPENDENT),VILLAGE CASCO,0,KEWAUNEE,V,CASCO
REGISTERED WRITE-IN PRESIDENT/VICE PRESIDENT,DOUG JENKINS / KIMBERLY LALONDE (INDEPENDENT),VILLAGE LUXEMBURG,0,KEWAUNEE,V,LUXEMBURG
REGISTERED WRITE-IN PRESIDENT/VICE PRESIDENT,DOUG JENKINS / KIMBERLY LALONDE (INDEPENDENT),CITY ALGOMA,0,KEWAUNEE,C,ALGOMA
REGISTERED WRITE-IN PRESIDENT/VICE PRESIDENT,DOUG JENKINS / KIMBERLY LALONDE (INDEPENDENT),CITY KEWAUNEE,0,KEWAUNEE,C,KEWAUNEE
REGISTERED WRITE-IN PRESIDENT/VICE PRESIDENT,FUTURE MADAM POTUS / JESSICA KENNEDY (INDEPENDENT),AHNAPEE,0,KEWAUNEE,T,AHNAPEE
REGISTERED WRITE-IN PRESIDENT/VICE PRESIDENT,FUTURE MADAM POTUS / JESSICA KENNEDY (INDEPENDENT),CARLTON,0,KEWAUNEE,T,CARLTON
REGISTERED WRITE-IN PRESIDENT/VICE PRESIDENT,FUTURE MADAM POTUS / JESSICA KENNEDY (INDEPENDENT),CASCO,0,KEWAUNEE,T,CASCO
REGISTERED WRITE-IN PRESIDENT/VICE PRESIDENT,FUTURE MADAM POTUS / JESSICA KENNEDY (INDEPENDENT),FRANKLIN,0,KEWAUNEE,T,FRANKLIN
REGISTERED WRITE-IN PRESIDENT/VICE PRESIDENT,FUTURE MADAM POTUS / JESSICA KENNEDY (INDEPENDENT),LINCOLN,0,KEWAUNEE,T,LINCOLN
REGISTERED WRITE-IN PRESIDENT/VICE PRESIDENT,FUTURE MADAM POTUS / JESSICA KENNEDY (INDEPENDENT),LUXEMBURG,0,KEWAUNEE,T,LUXEMBURG
REGISTERED WRITE-IN PRESIDENT/VICE PRESIDENT,FUTURE MADAM POTUS / JESSICA KENNEDY (INDEPENDENT),MONTPELIER,0,KEWAUNEE,T,MONTPELIER
REGISTERED WRITE-IN PRESIDENT/VICE PRESIDENT,FUTURE MADAM POTUS / JESSICA KENNEDY (INDEPENDENT),PIERCE,0,KEWAUNEE,T,PIERCE
REGISTERED WRITE-IN PRESIDENT/VICE PRESIDENT,FUTURE MADAM POTUS / JESSICA KENNEDY (INDEPENDENT),RED RIVER,0,KEWAUNEE,T,RED RIVER
REGISTERED WRITE-IN PRESIDENT/VICE PRESIDENT,FUTURE MADAM POTUS / JESSICA KENNEDY (INDEPENDENT),WEST KEWAUNEE,0,KEWAUNEE,T,WEST KEWAUNEE
REGISTERED WRITE-IN PRESIDENT/VICE PRESIDENT,FUTURE MADAM POTUS / JESSICA KENNEDY (INDEPENDENT),VILLAGE CASCO,0,KEWAUNEE,V,CASCO
REGISTERED WRITE-IN PRESIDENT/VICE PRESIDENT,FUTURE MADAM POTUS / JESSICA KENNEDY (INDEPENDENT),VILLAGE LUXEMBURG,0,KEWAUNEE,V,LUXEMBURG
REGISTERED WRITE-IN PRESIDENT/VICE PRESIDENT,FUTURE MADAM POTUS / JESSICA KENNEDY (INDEPENDENT),CITY ALGOMA,0,KEWAUNEE,C,ALGOMA
REGISTERED WRITE-IN PRESIDENT/VICE PRESIDENT,FUTURE MADAM POTUS / JESSICA KENNEDY (INDEPENDENT),CITY KEWAUNEE,0,KEWAUNEE,C,KEWAUNEE
REGISTERED WRITE-IN PRESIDENT/VICE PRESIDENT,"ANDRE RAMONE MCNEIL, SR (INDEPENDENT)",AHNAPEE,0,KEWAUNEE,T,AHNAPEE
REGISTERED WRITE-IN PRESIDENT/VICE PRESIDENT,"ANDRE RAMONE MCNEIL, SR (INDEPENDENT)",CARLTON,0,KEWAUNEE,T,CARLTON
REGISTERED WRITE-IN PRESIDENT/VICE PRESIDENT,"ANDRE RAMONE MCNEIL, SR (INDEPENDENT)",CASCO,0,KEWAUNEE,T,CASCO
REGISTERED WRITE-IN PRESIDENT/VICE PRESIDENT,"ANDRE RAMONE MCNEIL, SR (INDEPENDENT)",FRANKLIN,0,KEWAUNEE,T,FRANKLIN
REGISTERED WRITE-IN PRESIDENT/VICE PRESIDENT,"ANDRE RAMONE MCNEIL, SR (INDEPENDENT)",LINCOLN,0,KEWAUNEE,T,LINCOLN
REGISTERED WRITE-IN PRESIDENT/VICE PRESIDENT,"ANDRE RAMONE MCNEIL, SR (INDEPENDENT)",LUXEMBURG,0,KEWAUNEE,T,LUXEMBURG
REGISTERED WRITE-IN PRESIDENT/VICE PRESIDENT,"ANDRE RAMONE MCNEIL, SR (INDEPENDENT)",MONTPELIER,0,KEWAUNEE,T,MONTPELIER
REGISTERED WRITE-IN PRESIDENT/VICE PRESIDENT,"ANDRE RAMONE MCNEIL, SR (INDEPENDENT)",PIERCE,0,KEWAUNEE,T,PIERCE
REGISTERED WRITE-IN PRESIDENT/VICE PRESIDENT,"ANDRE RAMONE MCNEIL, SR (INDEPENDENT)",RED RIVER,0,KEWAUNEE,T,RED RIVER
REGISTERED WRITE-IN PRESIDENT/VICE PRESIDENT,"ANDRE RAMONE MCNEIL, SR (INDEPENDENT)",WEST KEWAUNEE,0,KEWAUNEE,T,WEST KEWAUNEE
REGISTERED WRITE-IN PRESIDENT/VICE PRESIDENT,"ANDRE RAMONE MCNEIL, SR (INDEPENDENT)",VILLAGE CASCO,0,KEWAUNEE,V,CASCO
REGISTERED WRITE-IN PRESIDENT/VICE PRESIDENT,"ANDRE RAMONE MCNEIL, SR (INDEPENDENT)",VILLAGE LUXEMBURG,0,KEWAUNEE,V,LUXEMBURG
REGISTERED WRITE-IN PRESIDENT/VICE PRESIDENT,"ANDRE RAMONE MCNEIL, SR (INDEPENDENT)",CITY ALGOMA,0,KEWAUNEE,C,ALGOMA
REGISTERED WRITE-IN PRESIDENT/VICE PRESIDENT,"ANDRE RAMONE MCNEIL, SR (INDEPENDENT)",CITY KEWAUNEE,0,KEWAUNEE,C,KEWAUNEE
CONGRESSIONAL - DISTRICT 8 (TERM ENDING 1/3/25),KRISTIN LYERLY (DEMOCRATIC),AHNAPEE,235,KEWAUNEE,T,AHNAPEE
CONGRESSIONAL - DISTRICT 8 (TERM ENDING 1/3/25),KRISTIN LYERLY (DEMOCRATIC),CARLTON,192,KEWAUNEE,T,CARLTON
CONGRESSIONAL - DISTRICT 8 (TERM ENDING 1/3/25),KRISTIN LYERLY (DEMOCRATIC),CASCO,220,KEWAUNEE,T,CASCO
CONGRESSIONAL - DISTRICT 8 (TERM ENDING 1/3/25),KRISTIN LYERLY (DEMOCRATIC),FRANKLIN,197,KEWAUNEE,T,FRANKLIN
CONGRESSIONAL - DISTRICT 8 (TERM ENDING 1/3/25),KRISTIN LYERLY (DEMOCRATIC),LINCOLN,188,KEWAUNEE,T,LINCOLN
CONGRESSIONAL - DISTRICT 8 (TERM ENDING 1/3/25),KRISTIN LYERLY (DEMOCRATIC),LUXEMBURG,231,KEWAUNEE,T,LUXEMBURG
CONGRESSIONAL - DISTRICT 8 (TERM ENDING 1/3/25),KRISTIN LYERLY (DEMOCRATIC),MONTPELIER,268,KEWAUNEE,T,MONTPELIER
CONGRESSIONAL - DISTRICT 8 (TERM ENDING 1/3/25),KRISTIN LYERLY (DEMOCRATIC),PIERCE,200,KEWAUNEE,T,PIERCE
CONGRESSIONAL - DISTRICT 8 (TERM ENDING 1/3/25),KRISTIN LYERLY (DEMOCRATIC),RED RIVER,271,KEWAUNEE,T,RED RIVER
CONGRESSIONAL - DISTRICT 8 (TERM ENDING 1/3/25),KRISTIN LYERLY (DEMOCRATIC),WEST KEWAUNEE,211,KEWAUNEE,T,WEST KEWAUNEE
CONGRESSIONAL - DISTRICT 8 (TERM ENDING 1/3/25),KRISTIN LYERLY (DEMOCRATIC),VILLAGE CASCO,118,KEWAUNEE,V,CASCO
CONGRESSIONAL - DISTRICT 8 (TERM ENDING 1/3/25),KRISTIN LYERLY (DEMOCRATIC),VILLAGE LUXEMBURG,486,KEWAUNEE,V,LUXEMBURG
CONGRESSIONAL - DISTRICT 8 (TERM ENDING 1/3/25),KRISTIN LYERLY (DEMOCRATIC),CITY ALGOMA,904,KEWAUNEE,C,ALGOMA
CONGRESSIONAL - DISTRICT 8 (TERM ENDING 1/3/25),KRISTIN LYERLY (DEMOCRATIC),CITY KEWAUNEE,696,KEWAUNEE,C,KEWAUNEE
CONGRESSIONAL - DISTRICT 8 (TERM ENDING 1/3/25),TONY WIED (REPUBLICAN),AHNAPEE,308,KEWAUNEE,T,AHNAPEE
CONGRESSIONAL - DISTRICT 8 (TERM ENDING 1/3/25),TONY WIED (REPUBLICAN),CARLTON,456,KEWAUNEE,T,CARLTON
CONGRESSIONAL - DISTRICT 8 (TERM ENDING 1/3/25),TONY WIED (REPUBLICAN),CASCO,526,KEWAUNEE,T,CASCO
CONGRESSIONAL - DISTRICT 8 (TERM ENDING 1/3/25),TONY WIED (REPUBLICAN),FRANKLIN,443,KEWAUNEE,T,FRANKLIN
CONGRESSIONAL - DISTRICT 8 (TERM ENDING 1/3/25),TONY WIED (REPUBLICAN),LINCOLN,341,KEWAUNEE,T,LINCOLN
CONGRESSIONAL - DISTRICT 8 (TERM ENDING 1/3/25),TONY WIED (REPUBLICAN),LUXEMBURG,714,KEWAUNEE,T,LUXEMBURG
CONGRESSIONAL - DISTRICT 8 (TERM ENDING 1/3/25),TONY WIED (REPUBLICAN),MONTPELIER,631,KEWAUNEE,T,MONTPELIER
CONGRESSIONAL - DISTRICT 8 (TERM ENDING 1/3/25),TONY WIED (REPUBLICAN),PIERCE,276,KEWAUNEE,T,PIERCE
CONGRESSIONAL - DISTRICT 8 (TERM ENDING 1/3/25),TONY WIED (REPUBLICAN),RED RIVER,659,KEWAUNEE,T,RED RIVER
CONGRESSIONAL - DISTRICT 8 (TERM ENDING 1/3/25),TONY WIED (REPUBLICAN),WEST KEWAUNEE,591,KEWAUNEE,T,WEST KEWAUNEE
CONGRESSIONAL - DISTRICT 8 (TERM ENDING 1/3/25),TONY WIED (REPUBLICAN),VILLAGE CASCO,253,KEWAUNEE,V,CASCO
CONGRESSIONAL - DISTRICT 8 (TERM ENDING 1/3/25),TONY WIED (REPUBLICAN),VILLAGE LUXEMBURG,998,KEWAUNEE,V,LUXEMBURG
CONGRESSIONAL - DISTRICT 8 (TERM ENDING 1/3/25),TONY WIED (REPUBLICAN),CITY ALGOMA,838,KEWAUNEE,C,ALGOMA
CONGRESSIONAL - DISTRICT 8 (TERM ENDING 1/3/25),TONY WIED (REPUBLICAN),CITY KEWAUNEE,868,KEWAUNEE,C,KEWAUNEE
UNITED STATES SENATOR,TAMMY BALDWIN (DEMOCRATIC),AHNAPEE,219,KEWAUNEE,T,AHNAPEE
UNITED STATES SENATOR,TAMMY BALDWIN (DEMOCRATIC),CARLTON,194,KEWAUNEE,T,CARLTON
UNITED STATES SENATOR,TAMMY BALDWIN (DEMOCRATIC),CASCO,207,KEWAUNEE,T,CASCO
UNITED STATES SENATOR,TAMMY BALDWIN (DEMOCRATIC),FRANKLIN,185,KEWAUNEE,T,FRANKLIN
UNITED STATES SENATOR,TAMMY BALDWIN (DEMOCRATIC),LINCOLN,187,KEWAUNEE,T,LINCOLN
UNITED STATES SENATOR,TAMMY BALDWIN (DEMOCRATIC),LUXEMBURG,223,KEWAUNEE,T,LUXEMBURG
UNITED STATES SENATOR,TAMMY BALDWIN (DEMOCRATIC),MONTPELIER,254,KEWAUNEE,T,MONTPELIER
UNITED STATES SENATOR,TAMMY BALDWIN (DEMOCRATIC),PIERCE,191,KEWAUNEE,T,PIERCE
UNITED STATES SENATOR,TAMMY BALDWIN (DEMOCRATIC),RED RIVER,265,KEWAUNEE,T,RED RIVER
UNITED STATES SENATOR,TAMMY BALDWIN (DEMOCRATIC),WEST KEWAUNEE,192,KEWAUNEE,T,WEST KEWAUNEE
UNITED STATES SENATOR,TAMMY BALDWIN (DEMOCRATIC),VILLAGE CASCO,116,KEWAUNEE,V,CASCO
UNITED STATES SENATOR,TAMMY BALDWIN (DEMOCRATIC),VILLAGE LUXEMBURG,476,KEWAUNEE,V,LUXEMBURG
UNITED STATES SENATOR,TAMMY BALDWIN (DEMOCRATIC),CITY ALGOMA,877,KEWAUNEE,C,ALGOMA
UNITED STATES SENATOR,TAMMY BALDWIN (DEMOCRATIC),CITY KEWAUNEE,667,KEWAUNEE,C,KEWAUNEE
UNITED STATES SENATOR,ERIC HOVDE (REPUBLICAN),AHNAPEE,304,KEWAUNEE,T,AHNAPEE
UNITED STATES SENATOR,ERIC HOVDE (REPUBLICAN),CARLTON,447,KEWAUNEE,T,CARLTON
UNITED STATES SENATOR,ERIC HOVDE (REPUBLICAN),CASCO,536,KEWAUNEE,T,CASCO
UNITED STATES SENATOR,ERIC HOVDE (REPUBLICAN),FRANKLIN,445,KEWAUNEE,T,FRANKLIN
UNITED STATES SENATOR,ERIC HOVDE (REPUBLICAN),LINCOLN,335,KEWAUNEE,T,LINCOLN
UNITED STATES SENATOR,ERIC HOVDE (REPUBLICAN),LUXEMBURG,716,KEWAUNEE,T,LUXEMBURG
UNITED STATES SENATOR,ERIC HOVDE (REPUBLICAN),MONTPELIER,634,KEWAUNEE,T,MONTPELIER
UNITED STATES SENATOR,ERIC HOVDE (REPUBLICAN),PIERCE,277,KEWAUNEE,T,PIERCE
UNITED STATES SENATOR,ERIC HOVDE (REPUBLICAN),RED RIVER,644,KEWAUNEE,T,RED RIVER
UNITED STATES SENATOR,ERIC HOVDE (REPUBLICAN),WEST KEWAUNEE,594,KEWAUNEE,T,WEST KEWAUNEE
UNITED STATES SENATOR,ERIC HOVDE (REPUBLICAN),VILLAGE CASCO,249,KEWAUNEE,V,CASCO
UNITED STATES SENATOR,ERIC HOVDE (REPUBLICAN),VILLAGE LUXEMBURG,993,KEWAUNEE,V,LUXEMBURG
UNITED STATES SENATOR,ERIC HOVDE (REPUBLICAN),CITY ALGOMA,827,KEWAUNEE,C,ALGOMA
UNITED STATES SENATOR,ERIC HOVDE (REPUBLICAN),CITY KEWAUNEE,867,KEWAUNEE,C,KEWAUNEE
UNITED STATES SENATOR,PHIL ANDERSON (DISRUPT THE CORRUPTION),AHNAPEE,7,KEWAUNEE,T,AHNAPEE
UNITED STATES SENATOR,PHIL ANDERSON (DISRUPT THE CORRUPTION),CARLTON,11,KEWAUNEE,T,CARLTON
UNITED STATES SENATOR,PHIL ANDERSON (DISRUPT THE CORRUPTION),CASCO,6,KEWAUNEE,T,CASCO
UNITED STATES SENATOR,PHIL ANDERSON (DISRUPT THE CORRUPTION),FRANKLIN,10,KEWAUNEE,T,FRANKLIN
UNITED STATES SENATOR,PHIL ANDERSON (DISRUPT THE CORRUPTION),LINCOLN,4,KEWAUNEE,T,LINCOLN
UNITED STATES SENATOR,PHIL ANDERSON (DISRUPT THE CORRUPTION),LUXEMBURG,7,KEWAUNEE,T,LUXEMBURG
UNITED STATES SENATOR,PHIL ANDERSON (DISRUPT THE CORRUPTION),MONTPELIER,7,KEWAUNEE,T,MONTPELIER
UNITED STATES SENATOR,PHIL ANDERSON (DISRUPT THE CORRUPTION),PIERCE,6,KEWAUNEE,T,PIERCE
UNITED STATES SENATOR,PHIL ANDERSON (DISRUPT THE CORRUPTION),RED RIVER,9,KEWAUNEE,T,RED RIVER
UNITED STATES SENATOR,PHIL ANDERSON (DISRUPT THE CORRUPTION),WEST KEWAUNEE,7,KEWAUNEE,T,WEST KEWAUNEE
UNITED STATES SENATOR,PHIL ANDERSON (DISRUPT THE CORRUPTION),VILLAGE CASCO,2,KEWAUNEE,V,CASCO
UNITED STATES SENATOR,PHIL ANDERSON (DISRUPT THE CORRUPTION),VILLAGE LUXEMBURG,18,KEWAUNEE,V,LUXEMBURG
UNITED STATES SENATOR,PHIL ANDERSON (DISRUPT THE CORRUPTION),CITY ALGOMA,27,KEWAUNEE,C,ALGOMA
UNITED STATES SENATOR,PHIL ANDERSON (DISRUPT THE CORRUPTION),CITY KEWAUNEE,17,KEWAUNEE,C,KEWAUNEE
UNITED STATES SENATOR,THOMAS LEAGER (AMERICA FIRST),AHNAPEE,9,KEWAUNEE,T,AHNAPEE
UNITED STATES SENATOR,THOMAS LEAGER (AMERICA FIRST),CARLTON,5,KEWAUNEE,T,CARLTON
UNITED STATES SENATOR,THOMAS LEAGER (AMERICA FIRST),CASCO,4,KEWAUNEE,T,CASCO
UNITED STATES SENATOR,THOMAS LEAGER (AMERICA FIRST),FRANKLIN,3,KEWAUNEE,T,FRANKLIN
UNITED STATES SENATOR,THOMAS LEAGER (AMERICA FIRST),LINCOLN,5,KEWAUNEE,T,LINCOLN
UNITED STATES SENATOR,THOMAS LEAGER (AMERICA FIRST),LUXEMBURG,9,KEWAUNEE,T,LUXEMBURG
UNITED STATES SENATOR,THOMAS LEAGER (AMERICA FIRST),MONTPELIER,8,KEWAUNEE,T,MONTPELIER
UNITED STATES SENATOR,THOMAS LEAGER (AMERICA FIRST),PIERCE,4,KEWAUNEE,T,PIERCE
UNITED STATES SENATOR,THOMAS LEAGER (AMERICA FIRST),RED RIVER,6,KEWAUNEE,T,RED RIVER
UNITED STATES SENATOR,THOMAS LEAGER (AMERICA FIRST),WEST KEWAUNEE,8,KEWAUNEE,T,WEST KEWAUNEE
UNITED STATES SENATOR,THOMAS LEAGER (AMERICA FIRST),VILLAGE CASCO,6,KEWAUNEE,V,CASCO
UNITED STATES SENATOR,THOMAS LEAGER (AMERICA FIRST),VILLAGE LUXEMBURG,7,KEWAUNEE,V,LUXEMBURG
UNITED STATES SENATOR,THOMAS LEAGER (AMERICA FIRST),CITY ALGOMA,21,KEWAUNEE,C,ALGOMA
UNITED STATES SENATOR,THOMAS LEAGER (AMERICA FIRST),CITY KEWAUNEE,15,KEWAUNEE,C,KEWAUNEE
REGISTERED WRITE-IN UNITED STATES SENATOR,JOHN SCHIESS (INDEPENDENT),AHNAPEE,0,KEWAUNEE,T,AHNAPEE
REGISTERED WRITE-IN UNITED STATES SENATOR,JOHN SCHIESS (INDEPENDENT),CARLTON,0,KEWAUNEE,T,CARLTON
REGISTERED WRITE-IN UNITED STATES SENATOR,JOHN SCHIESS (INDEPENDENT),CASCO,0,KEWAUNEE,T,CASCO
REGISTERED WRITE-IN UNITED STATES SENATOR,JOHN SCHIESS (INDEPENDENT),FRANKLIN,0,KEWAUNEE,T,FRANKLIN
REGISTERED WRITE-IN UNITED STATES SENATOR,JOHN SCHIESS (INDEPENDENT),LINCOLN,0,KEWAUNEE,T,LINCOLN
REGISTERED WRITE-IN UNITED STATES SENATOR,JOHN SCHIESS (INDEPENDENT),LUXEMBURG,0,KEWAUNEE,T,LUXEMBURG
REGISTERED WRITE-IN UNITED STATES SENATOR,JOHN SCHIESS (INDEPENDENT),MONTPELIER,0,KEWAUNEE,T,MONTPELIER
REGISTERED WRITE-IN UNITED STATES SENATOR,JOHN SCHIESS (INDEPENDENT),PIERCE,0,KEWAUNEE,T,PIERCE
REGISTERED WRITE-IN UNITED STATES SENATOR,JOHN SCHIESS (INDEPENDENT),RED RIVER,0,KEWAUNEE,T,RED RIVER
REGISTERED WRITE-IN UNITED STATES SENATOR,JOHN SCHIESS (INDEPENDENT),WEST KEWAUNEE,0,KEWAUNEE,T,WEST KEWAUNEE
REGISTERED WRITE-IN UNITED STATES SENATOR,JOHN SCHIESS (INDEPENDENT),VILLAGE CASCO,0,KEWAUNEE,V,CASCO
REGISTERED WRITE-IN UNITED STATES SENATOR,JOHN SCHIESS (INDEPENDENT),VILLAGE LUXEMBURG,0,KEWAUNEE,V,LUXEMBURG
REGISTERED WRITE-IN UNITED STATES SENATOR,JOHN SCHIESS (INDEPENDENT),CITY ALGOMA,0,KEWAUNEE,C,ALGOMA
REGISTERED WRITE-IN UNITED STATES SENATOR,JOHN SCHIESS (INDEPENDENT),CITY KEWAUNEE,0,KEWAUNEE,C,KEWAUNEE
CONGRESSIONAL - DISTRICT 8 (TERM 1/3/25 1/3/27),KRISTIN LYERLY (DEMOCRATIC),AHNAPEE,237,KEWAUNEE,T,AHNAPEE
CONGRESSIONAL - DISTRICT 8 (TERM 1/3/25 1/3/27),KRISTIN LYERLY (DEMOCRATIC),CARLTON,193,KEWAUNEE,T,CARLTON
CONGRESSIONAL - DISTRICT 8 (TERM 1/3/25 1/3/27),KRISTIN LYERLY (DEMOCRATIC),CASCO,219,KEWAUNEE,T,CASCO
CONGRESSIONAL - DISTRICT 8 (TERM 1/3/25 1/3/27),KRISTIN LYERLY (DEMOCRATIC),FRANKLIN,196,KEWAUNEE,T,FRANKLIN
CONGRESSIONAL - DISTRICT 8 (TERM 1/3/25 1/3/27),KRISTIN LYERLY (DEMOCRATIC),LINCOLN,183,KEWAUNEE,T,LINCOLN
CONGRESSIONAL - DISTRICT 8 (TERM 1/3/25 1/3/27),KRISTIN LYERLY (DEMOCRATIC),LUXEMBURG,231,KEWAUNEE,T,LUXEMBURG
CONGRESSIONAL - DISTRICT 8 (TERM 1/3/25 1/3/27),KRISTIN LYERLY (DEMOCRATIC),MONTPELIER,266,KEWAUNEE,T,MONTPELIER
CONGRESSIONAL - DISTRICT 8 (TERM 1/3/25 1/3/27),KRISTIN LYERLY (DEMOCRATIC),PIERCE,194,KEWAUNEE,T,PIERCE
CONGRESSIONAL - DISTRICT 8 (TERM 1/3/25 1/3/27),KRISTIN LYERLY (DEMOCRATIC),RED RIVER,273,KEWAUNEE,T,RED RIVER
CONGRESSIONAL - DISTRICT 8 (TERM 1/3/25 1/3/27),KRISTIN LYERLY (DEMOCRATIC),WEST KEWAUNEE,213,KEWAUNEE,T,WEST KEWAUNEE
CONGRESSIONAL - DISTRICT 8 (TERM 1/3/25 1/3/27),KRISTIN LYERLY (DEMOCRATIC),VILLAGE CASCO,119,KEWAUNEE,V,CASCO
CONGRESSIONAL - DISTRICT 8 (TERM 1/3/25 1/3/27),KRISTIN LYERLY (DEMOCRATIC),VILLAGE LUXEMBURG,487,KEWAUNEE,V,LUXEMBURG
CONGRESSIONAL - DISTRICT 8 (TERM 1/3/25 1/3/27),KRISTIN LYERLY (DEMOCRATIC),CITY ALGOMA,899,KEWAUNEE,C,ALGOMA
CONGRESSIONAL - DISTRICT 8 (TERM 1/3/25 1/3/27),KRISTIN LYERLY (DEMOCRATIC),CITY KEWAUNEE,694,KEWAUNEE,C,KEWAUNEE
CONGRESSIONAL - DISTRICT 8 (TERM 1/3/25 1/3/27),TONY WIED (REPUBLICAN),AHNAPEE,307,KEWAUNEE,T,AHNAPEE
CONGRESSIONAL - DISTRICT 8 (TERM 1/3/25 1/3/27),TONY WIED (REPUBLICAN),CARLTON,451,KEWAUNEE,T,CARLTON
CONGRESSIONAL - DISTRICT 8 (TERM 1/3/25 1/3/27),TONY WIED (REPUBLICAN),CASCO,520,KEWAUNEE,T,CASCO
CONGRESSIONAL - DISTRICT 8 (TERM 1/3/25 1/3/27),TONY WIED (REPUBLICAN),FRANKLIN,439,KEWAUNEE,T,FRANKLIN
CONGRESSIONAL - DISTRICT 8 (TERM 1/3/25 1/3/27),TONY WIED (REPUBLICAN),LINCOLN,343,KEWAUNEE,T,LINCOLN
CONGRESSIONAL - DISTRICT 8 (TERM 1/3/25 1/3/27),TONY WIED (REPUBLICAN),LUXEMBURG,705,KEWAUNEE,T,LUXEMBURG
CONGRESSIONAL - DISTRICT 8 (TERM 1/3/25 1/3/27),TONY WIED (REPUBLICAN),MONTPELIER,634,KEWAUNEE,T,MONTPELIER
CONGRESSIONAL - DISTRICT 8 (TERM 1/3/25 1/3/27),TONY WIED (REPUBLICAN),PIERCE,274,KEWAUNEE,T,PIERCE
CONGRESSIONAL - DISTRICT 8 (TERM 1/3/25 1/3/27),TONY WIED (REPUBLICAN),RED RIVER,648,KEWAUNEE,T,RED RIVER
CONGRESSIONAL - DISTRICT 8 (TERM 1/3/25 1/3/27),TONY WIED (REPUBLICAN),WEST KEWAUNEE,581,KEWAUNEE,T,WEST KEWAUNEE
CONGRESSIONAL - DISTRICT 8 (TERM 1/3/25 1/3/27),TONY WIED (REPUBLICAN),VILLAGE CASCO,252,KEWAUNEE,V,CASCO
CONGRESSIONAL - DISTRICT 8 (TERM 1/3/25 1/3/27),TONY WIED (REPUBLICAN),VILLAGE LUXEMBURG,987,KEWAUNEE,V,LUXEMBURG
CONGRESSIONAL - DISTRICT 8 (TERM 1/3/25 1/3/27),TONY WIED (REPUBLICAN),CITY ALGOMA,829,KEWAUNEE,C,ALGOMA
CONGRESSIONAL - DISTRICT 8 (TERM 1/3/25 1/3/27),TONY WIED (REPUBLICAN),CITY KEWAUNEE,862,KEWAUNEE,C,KEWAUNEE
ASSEMBLY - DISTRICT 1,RENEE PAPLHAM (DEMOCRATIC),AHNAPEE,200,KEWAUNEE,T,AHNAPEE
ASSEMBLY - DISTRICT 1,RENEE PAPLHAM (DEMOCRATIC),CARLTON,214,KEWAUNEE,T,CARLTON
ASSEMBLY - DISTRICT 1,RENEE PAPLHAM (DEMOCRATIC),CASCO,205,KEWAUNEE,T,CASCO
ASSEMBLY - DISTRICT 1,RENEE PAPLHAM (DEMOCRATIC),FRANKLIN,201,KEWAUNEE,T,FRANKLIN
ASSEMBLY - DISTRICT 1,RENEE PAPLHAM (DEMOCRATIC),LINCOLN,160,KEWAUNEE,T,LINCOLN
ASSEMBLY - DISTRICT 1,RENEE PAPLHAM (DEMOCRATIC),LUXEMBURG,188,KEWAUNEE,T,LUXEMBURG
ASSEMBLY - DISTRICT 1,RENEE PAPLHAM (DEMOCRATIC),MONTPELIER,253,KEWAUNEE,T,MONTPELIER
ASSEMBLY - DISTRICT 1,RENEE PAPLHAM (DEMOCRATIC),PIERCE,182,KEWAUNEE,T,PIERCE
ASSEMBLY - DISTRICT 1,RENEE PAPLHAM (DEMOCRATIC),RED RIVER,225,KEWAUNEE,T,RED RIVER
ASSEMBLY - DISTRICT 1,RENEE PAPLHAM (DEMOCRATIC),WEST KEWAUNEE,197,KEWAUNEE,T,WEST KEWAUNEE
ASSEMBLY - DISTRICT 1,RENEE PAPLHAM (DEMOCRATIC),VILLAGE CASCO,116,KEWAUNEE,V,CASCO
ASSEMBLY - DISTRICT 1,RENEE PAPLHAM (DEMOCRATIC),VILLAGE LUXEMBURG,433,KEWAUNEE,V,LUXEMBURG
ASSEMBLY - DISTRICT 1,RENEE PAPLHAM (DEMOCRATIC),CITY ALGOMA,808,KEWAUNEE,C,ALGOMA
ASSEMBLY - DISTRICT 1,RENEE PAPLHAM (DEMOCRATIC),CITY KEWAUNEE,680,KEWAUNEE,C,KEWAUNEE
ASSEMBLY - DISTRICT 1,JOEL KITCHENS (REPUBLICAN),AHNAPEE,343,KEWAUNEE,T,AHNAPEE
ASSEMBLY - DISTRICT 1,JOEL KITCHENS (REPUBLICAN),CARLTON,439,KEWAUNEE,T,CARLTON
ASSEMBLY - DISTRICT 1,JOEL KITCHENS (REPUBLICAN),CASCO,545,KEWAUNEE,T,CASCO
ASSEMBLY - DISTRICT 1,JOEL KITCHENS (REPUBLICAN),FRANKLIN,437,KEWAUNEE,T,FRANKLIN
ASSEMBLY - DISTRICT 1,JOEL KITCHENS (REPUBLICAN),LINCOLN,369,KEWAUNEE,T,LINCOLN
