municipality,reporting_unit,contest,candidate,votes,county,ctv
KENOSHA,CITY OF KENOSHA WARDS 30,COUNTY CLERK,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 30,COUNTY TREASURER,DEM TERI JACOBSON,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 30,COUNTY TREASURER,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 30,REGISTER OF DEEDS,DEM JENNIFER MACK,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 30,REGISTER OF DEEDS,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 30,STATE REFERENDUM,YES NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 30,STATE REFERENDUM,NO NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 31,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 31,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 31,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 31,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 31,PRESIDENT / VICE PRESIDENT,GRN JILL STEIN / RUDOLPH WARE,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 31,PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 31,PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 31,PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 31,PRESIDENT / VICE PRESIDENT,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 31,UNITED STATES SENATOR,DEM TAMMY BALDWIN,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 31,UNITED STATES SENATOR,REP ERIC HOVDE,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 31,UNITED STATES SENATOR,DTC PHIL ANDERSON,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 31,UNITED STATES SENATOR,AFT THOMAS LEAGER,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 31,UNITED STATES SENATOR,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 31,REPRESENTATIVE IN CONGRESS,DEM PETER BARCA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 31,REPRESENTATIVE IN CONGRESS,REP BRYAN STEIL,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 31,REPRESENTATIVE IN CONGRESS,"GRN CHESTER TODD, JR.",0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 31,REPRESENTATIVE IN CONGRESS,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 31,STATE SENATOR DISTRICT 22,DEM ROBERT W. WIRCH,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 31,STATE SENATOR DISTRICT 22,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 31,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,DEM BEN DESMIDT,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 31,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,REP BRIAN GONZALES,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 31,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 31,DISTRICT ATTORNEY,DEM CARLI MCNEILL,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 31,DISTRICT ATTORNEY,REP XAVIER SOLIS,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 31,DISTRICT ATTORNEY,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 31,COUNTY CLERK,DEM REGI WALIGORA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 31,COUNTY CLERK,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 31,COUNTY TREASURER,DEM TERI JACOBSON,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 31,COUNTY TREASURER,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 31,REGISTER OF DEEDS,DEM JENNIFER MACK,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 31,REGISTER OF DEEDS,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 31,STATE REFERENDUM,YES NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 31,STATE REFERENDUM,NO NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,PRESIDENT / VICE PRESIDENT,GRN JILL STEIN / RUDOLPH WARE,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,PRESIDENT / VICE PRESIDENT,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,UNITED STATES SENATOR,DEM TAMMY BALDWIN,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,UNITED STATES SENATOR,REP ERIC HOVDE,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,UNITED STATES SENATOR,DTC PHIL ANDERSON,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,UNITED STATES SENATOR,AFT THOMAS LEAGER,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,UNITED STATES SENATOR,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,REPRESENTATIVE IN CONGRESS,DEM PETER BARCA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,REPRESENTATIVE IN CONGRESS,REP BRYAN STEIL,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,REPRESENTATIVE IN CONGRESS,"GRN CHESTER TODD, JR.",0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,REPRESENTATIVE IN CONGRESS,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,STATE SENATOR DISTRICT 22,DEM ROBERT W. WIRCH,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,STATE SENATOR DISTRICT 22,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,DEM BEN DESMIDT,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,REP BRIAN GONZALES,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,DISTRICT ATTORNEY,DEM CARLI MCNEILL,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,DISTRICT ATTORNEY,REP XAVIER SOLIS,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,DISTRICT ATTORNEY,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,COUNTY CLERK,DEM REGI WALIGORA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,COUNTY CLERK,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,COUNTY TREASURER,DEM TERI JACOBSON,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,COUNTY TREASURER,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,REGISTER OF DEEDS,DEM JENNIFER MACK,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,REGISTER OF DEEDS,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,STATE REFERENDUM,YES NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,STATE REFERENDUM,NO NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,PRESIDENT / VICE PRESIDENT,GRN JILL STEIN / RUDOLPH WARE,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,PRESIDENT / VICE PRESIDENT,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,UNITED STATES SENATOR,DEM TAMMY BALDWIN,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,UNITED STATES SENATOR,REP ERIC HOVDE,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,UNITED STATES SENATOR,DTC PHIL ANDERSON,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,UNITED STATES SENATOR,AFT THOMAS LEAGER,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,UNITED STATES SENATOR,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,REPRESENTATIVE IN CONGRESS,DEM PETER BARCA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,REPRESENTATIVE IN CONGRESS,REP BRYAN STEIL,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,REPRESENTATIVE IN CONGRESS,"GRN CHESTER TODD, JR.",0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,REPRESENTATIVE IN CONGRESS,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,STATE SENATOR DISTRICT 22,DEM ROBERT W. WIRCH,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,STATE SENATOR DISTRICT 22,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,DEM BEN DESMIDT,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,REP BRIAN GONZALES,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,DISTRICT ATTORNEY,DEM CARLI MCNEILL,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,DISTRICT ATTORNEY,REP XAVIER SOLIS,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,DISTRICT ATTORNEY,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,COUNTY CLERK,DEM REGI WALIGORA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,COUNTY CLERK,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,COUNTY TREASURER,DEM TERI JACOBSON,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,COUNTY TREASURER,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,REGISTER OF DEEDS,DEM JENNIFER MACK,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,REGISTER OF DEEDS,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,STATE REFERENDUM,YES NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,STATE REFERENDUM,NO NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,PRESIDENT / VICE PRESIDENT,GRN JILL STEIN / RUDOLPH WARE,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,PRESIDENT / VICE PRESIDENT,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,UNITED STATES SENATOR,DEM TAMMY BALDWIN,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,UNITED STATES SENATOR,REP ERIC HOVDE,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,UNITED STATES SENATOR,DTC PHIL ANDERSON,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,UNITED STATES SENATOR,AFT THOMAS LEAGER,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,UNITED STATES SENATOR,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,REPRESENTATIVE IN CONGRESS,DEM PETER BARCA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,REPRESENTATIVE IN CONGRESS,REP BRYAN STEIL,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,REPRESENTATIVE IN CONGRESS,"GRN CHESTER TODD, JR.",0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,REPRESENTATIVE IN CONGRESS,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,STATE SENATOR DISTRICT 22,DEM ROBERT W. WIRCH,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,STATE SENATOR DISTRICT 22,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,DEM BEN DESMIDT,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,REP BRIAN GONZALES,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,DISTRICT ATTORNEY,DEM CARLI MCNEILL,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,DISTRICT ATTORNEY,REP XAVIER SOLIS,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,DISTRICT ATTORNEY,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,COUNTY CLERK,DEM REGI WALIGORA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,COUNTY CLERK,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,COUNTY TREASURER,DEM TERI JACOBSON,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,COUNTY TREASURER,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,REGISTER OF DEEDS,DEM JENNIFER MACK,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,REGISTER OF DEEDS,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,STATE REFERENDUM,YES NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,STATE REFERENDUM,NO NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,PRESIDENT / VICE PRESIDENT,GRN JILL STEIN / RUDOLPH WARE,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,PRESIDENT / VICE PRESIDENT,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,UNITED STATES SENATOR,DEM TAMMY BALDWIN,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,UNITED STATES SENATOR,REP ERIC HOVDE,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,UNITED STATES SENATOR,DTC PHIL ANDERSON,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,UNITED STATES SENATOR,AFT THOMAS LEAGER,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,UNITED STATES SENATOR,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,REPRESENTATIVE IN CONGRESS,DEM PETER BARCA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,REPRESENTATIVE IN CONGRESS,REP BRYAN STEIL,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,REPRESENTATIVE IN CONGRESS,"GRN CHESTER TODD, JR.",0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,REPRESENTATIVE IN CONGRESS,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,STATE SENATOR DISTRICT 22,DEM ROBERT W. WIRCH,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,STATE SENATOR DISTRICT 22,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,DEM BEN DESMIDT,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,REP BRIAN GONZALES,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,DISTRICT ATTORNEY,DEM CARLI MCNEILL,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,DISTRICT ATTORNEY,REP XAVIER SOLIS,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,DISTRICT ATTORNEY,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,COUNTY CLERK,DEM REGI WALIGORA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,COUNTY CLERK,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,COUNTY TREASURER,DEM TERI JACOBSON,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,COUNTY TREASURER,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,REGISTER OF DEEDS,DEM JENNIFER MACK,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,REGISTER OF DEEDS,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,STATE REFERENDUM,YES NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,STATE REFERENDUM,NO NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,PRESIDENT / VICE PRESIDENT,GRN JILL STEIN / RUDOLPH WARE,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,PRESIDENT / VICE PRESIDENT,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,UNITED STATES SENATOR,DEM TAMMY BALDWIN,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,UNITED STATES SENATOR,REP ERIC HOVDE,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,UNITED STATES SENATOR,DTC PHIL ANDERSON,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,UNITED STATES SENATOR,AFT THOMAS LEAGER,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,UNITED STATES SENATOR,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,REPRESENTATIVE IN CONGRESS,DEM PETER BARCA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,REPRESENTATIVE IN CONGRESS,REP BRYAN STEIL,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,REPRESENTATIVE IN CONGRESS,"GRN CHESTER TODD, JR.",0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,REPRESENTATIVE IN CONGRESS,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,STATE SENATOR DISTRICT 22,DEM ROBERT W. WIRCH,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,STATE SENATOR DISTRICT 22,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,DEM BEN DESMIDT,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,REP BRIAN GONZALES,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,DISTRICT ATTORNEY,DEM CARLI MCNEILL,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,DISTRICT ATTORNEY,REP XAVIER SOLIS,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,DISTRICT ATTORNEY,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,COUNTY CLERK,DEM REGI WALIGORA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,COUNTY CLERK,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,COUNTY TREASURER,DEM TERI JACOBSON,0,KENOSHA,C
