contest,candidate,votes,reporting_unit,county,ctv,municipality
UNITED STATES SENATOR,WRITE-IN TOTALS,0,TOWN OF DEWEY,PORTAGE,T,DEWEY
REPRESENTATIVE IN CONGRESS,DEM REBECCA COOKE,285,TOWN OF DEWEY,PORTAGE,T,DEWEY
REPRESENTATIVE IN CONGRESS,REP DERRICK VAN ORDEN,394,TOWN OF DEWEY,PORTAGE,T,DEWEY
REPRESENTATIVE IN CONGRESS,WRITE-IN TOTALS,0,TOWN OF DEWEY,PORTAGE,T,DEWEY
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 87,DEM WILLIAM SWITALLA,254,TOWN OF DEWEY,PORTAGE,T,DEWEY
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 87,REP BRENT JACOBSON,414,TOWN OF DEWEY,PORTAGE,T,DEWEY
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 87,WRITE-IN TOTALS,1,TOWN OF DEWEY,PORTAGE,T,DEWEY
DISTRICT ATTORNEY,DEM CASS COUSINS,438,TOWN OF DEWEY,PORTAGE,T,DEWEY
DISTRICT ATTORNEY,WRITE-IN TOTALS,13,TOWN OF DEWEY,PORTAGE,T,DEWEY
COUNTY CLERK,DEM MARIA DAVIS,452,TOWN OF DEWEY,PORTAGE,T,DEWEY
COUNTY CLERK,WRITE-IN TOTALS,13,TOWN OF DEWEY,PORTAGE,T,DEWEY
COUNTY TREASURER,DEM PAMELA R. PRZYBELSKI,454,TOWN OF DEWEY,PORTAGE,T,DEWEY
COUNTY TREASURER,WRITE-IN TOTALS,11,TOWN OF DEWEY,PORTAGE,T,DEWEY
REGISTER OF DEEDS,DEM CYNTHIA A. WISINSKI,463,TOWN OF DEWEY,PORTAGE,T,DEWEY
REGISTER OF DEEDS,WRITE-IN TOTALS,9,TOWN OF DEWEY,PORTAGE,T,DEWEY
STATEWIDE REFERENDUM QUESTION,YES,514,TOWN OF DEWEY,PORTAGE,T,DEWEY
STATEWIDE REFERENDUM QUESTION,NO,157,TOWN OF DEWEY,PORTAGE,T,DEWEY
PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,231,TOWN OF EAU PLEINE - WARDS 1&2,PORTAGE,T,EAU PLEINE
PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,448,TOWN OF EAU PLEINE - WARDS 1&2,PORTAGE,T,EAU PLEINE
PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,TOWN OF EAU PLEINE - WARDS 1&2,PORTAGE,T,EAU PLEINE
PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER,2,TOWN OF EAU PLEINE - WARDS 1&2,PORTAGE,T,EAU PLEINE
PRESIDENT / VICE PRESIDENT,WGR JILL STEIN / RUDOLPH WARE,1,TOWN OF EAU PLEINE - WARDS 1&2,PORTAGE,T,EAU PLEINE
PRESIDENT / VICE PRESIDENT,IND CLAUDIA DE LA CRUZ / KARINA GARCIA,1,TOWN OF EAU PLEINE - WARDS 1&2,PORTAGE,T,EAU PLEINE
PRESIDENT / VICE PRESIDENT,IND CORNEL WEST / MELINA ABDULLAH,0,TOWN OF EAU PLEINE - WARDS 1&2,PORTAGE,T,EAU PLEINE
PRESIDENT / VICE PRESIDENT,"IND ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",3,TOWN OF EAU PLEINE - WARDS 1&2,PORTAGE,T,EAU PLEINE
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,TOWN OF EAU PLEINE - WARDS 1&2,PORTAGE,T,EAU PLEINE
UNITED STATES SENATOR,DEM TAMMY BALDWIN,240,TOWN OF EAU PLEINE - WARDS 1&2,PORTAGE,T,EAU PLEINE
UNITED STATES SENATOR,REP ERIC HOVDE,427,TOWN OF EAU PLEINE - WARDS 1&2,PORTAGE,T,EAU PLEINE
UNITED STATES SENATOR,IND PHIL ANDERSON,8,TOWN OF EAU PLEINE - WARDS 1&2,PORTAGE,T,EAU PLEINE
UNITED STATES SENATOR,IND THOMAS LEAGER,7,TOWN OF EAU PLEINE - WARDS 1&2,PORTAGE,T,EAU PLEINE
UNITED STATES SENATOR,WRITE-IN TOTALS,0,TOWN OF EAU PLEINE - WARDS 1&2,PORTAGE,T,EAU PLEINE
REPRESENTATIVE IN CONGRESS,DEM REBECCA COOKE,245,TOWN OF EAU PLEINE - WARDS 1&2,PORTAGE,T,EAU PLEINE
REPRESENTATIVE IN CONGRESS,REP DERRICK VAN ORDEN,436,TOWN OF EAU PLEINE - WARDS 1&2,PORTAGE,T,EAU PLEINE
REPRESENTATIVE IN CONGRESS,WRITE-IN TOTALS,0,TOWN OF EAU PLEINE - WARDS 1&2,PORTAGE,T,EAU PLEINE
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 86,DEM JOHN H. SMALL,214,TOWN OF EAU PLEINE - WARDS 1&2,PORTAGE,T,EAU PLEINE
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 86,REP JOHN SPIROS,460,TOWN OF EAU PLEINE - WARDS 1&2,PORTAGE,T,EAU PLEINE
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 86,WRITE-IN TOTALS,0,TOWN OF EAU PLEINE - WARDS 1&2,PORTAGE,T,EAU PLEINE
DISTRICT ATTORNEY,DEM CASS COUSINS,450,TOWN OF EAU PLEINE - WARDS 1&2,PORTAGE,T,EAU PLEINE
DISTRICT ATTORNEY,WRITE-IN TOTALS,16,TOWN OF EAU PLEINE - WARDS 1&2,PORTAGE,T,EAU PLEINE
COUNTY CLERK,DEM MARIA DAVIS,458,TOWN OF EAU PLEINE - WARDS 1&2,PORTAGE,T,EAU PLEINE
COUNTY CLERK,WRITE-IN TOTALS,17,TOWN OF EAU PLEINE - WARDS 1&2,PORTAGE,T,EAU PLEINE
COUNTY TREASURER,DEM PAMELA R. PRZYBELSKI,461,TOWN OF EAU PLEINE - WARDS 1&2,PORTAGE,T,EAU PLEINE
COUNTY TREASURER,WRITE-IN TOTALS,14,TOWN OF EAU PLEINE - WARDS 1&2,PORTAGE,T,EAU PLEINE
REGISTER OF DEEDS,DEM CYNTHIA A. WISINSKI,468,TOWN OF EAU PLEINE - WARDS 1&2,PORTAGE,T,EAU PLEINE
REGISTER OF DEEDS,WRITE-IN TOTALS,12,TOWN OF EAU PLEINE - WARDS 1&2,PORTAGE,T,EAU PLEINE
STATEWIDE REFERENDUM QUESTION,YES,556,TOWN OF EAU PLEINE - WARDS 1&2,PORTAGE,T,EAU PLEINE
STATEWIDE REFERENDUM QUESTION,NO,119,TOWN OF EAU PLEINE - WARDS 1&2,PORTAGE,T,EAU PLEINE
PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,424,TOWN OF GRANT - WARDS 1-3,PORTAGE,T,GRANT
PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,792,TOWN OF GRANT - WARDS 1-3,PORTAGE,T,GRANT
PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,1,TOWN OF GRANT - WARDS 1-3,PORTAGE,T,GRANT
PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER,2,TOWN OF GRANT - WARDS 1-3,PORTAGE,T,GRANT
PRESIDENT / VICE PRESIDENT,WGR JILL STEIN / RUDOLPH WARE,2,TOWN OF GRANT - WARDS 1-3,PORTAGE,T,GRANT
PRESIDENT / VICE PRESIDENT,IND CLAUDIA DE LA CRUZ / KARINA GARCIA,0,TOWN OF GRANT - WARDS 1-3,PORTAGE,T,GRANT
PRESIDENT / VICE PRESIDENT,IND CORNEL WEST / MELINA ABDULLAH,0,TOWN OF GRANT - WARDS 1-3,PORTAGE,T,GRANT
PRESIDENT / VICE PRESIDENT,"IND ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",10,TOWN OF GRANT - WARDS 1-3,PORTAGE,T,GRANT
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,TOWN OF GRANT - WARDS 1-3,PORTAGE,T,GRANT
UNITED STATES SENATOR,DEM TAMMY BALDWIN,434,TOWN OF GRANT - WARDS 1-3,PORTAGE,T,GRANT
UNITED STATES SENATOR,REP ERIC HOVDE,756,TOWN OF GRANT - WARDS 1-3,PORTAGE,T,GRANT
UNITED STATES SENATOR,IND PHIL ANDERSON,13,TOWN OF GRANT - WARDS 1-3,PORTAGE,T,GRANT
UNITED STATES SENATOR,IND THOMAS LEAGER,15,TOWN OF GRANT - WARDS 1-3,PORTAGE,T,GRANT
UNITED STATES SENATOR,WRITE-IN TOTALS,0,TOWN OF GRANT - WARDS 1-3,PORTAGE,T,GRANT
REPRESENTATIVE IN CONGRESS,DEM REBECCA COOKE,448,TOWN OF GRANT - WARDS 1-3,PORTAGE,T,GRANT
REPRESENTATIVE IN CONGRESS,REP DERRICK VAN ORDEN,771,TOWN OF GRANT - WARDS 1-3,PORTAGE,T,GRANT
REPRESENTATIVE IN CONGRESS,WRITE-IN TOTALS,0,TOWN OF GRANT - WARDS 1-3,PORTAGE,T,GRANT
STATE SENATOR DISTRICT 24,DEM COLLIN MCNAMARA,384,TOWN OF GRANT - WARDS 1-3,PORTAGE,T,GRANT
STATE SENATOR DISTRICT 24,REP PATRICK TESTIN,823,TOWN OF GRANT - WARDS 1-3,PORTAGE,T,GRANT
STATE SENATOR DISTRICT 24,WRITE-IN TOTALS,0,TOWN OF GRANT - WARDS 1-3,PORTAGE,T,GRANT
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 71,DEM VINNIE MIRESSE,429,TOWN OF GRANT - WARDS 1-3,PORTAGE,T,GRANT
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 71,REP BOB PAHMEIER,775,TOWN OF GRANT - WARDS 1-3,PORTAGE,T,GRANT
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 71,WRITE-IN TOTALS,0,TOWN OF GRANT - WARDS 1-3,PORTAGE,T,GRANT
DISTRICT ATTORNEY,DEM CASS COUSINS,770,TOWN OF GRANT - WARDS 1-3,PORTAGE,T,GRANT
DISTRICT ATTORNEY,WRITE-IN TOTALS,28,TOWN OF GRANT - WARDS 1-3,PORTAGE,T,GRANT
COUNTY CLERK,DEM MARIA DAVIS,779,TOWN OF GRANT - WARDS 1-3,PORTAGE,T,GRANT
COUNTY CLERK,WRITE-IN TOTALS,20,TOWN OF GRANT - WARDS 1-3,PORTAGE,T,GRANT
COUNTY TREASURER,DEM PAMELA R. PRZYBELSKI,777,TOWN OF GRANT - WARDS 1-3,PORTAGE,T,GRANT
COUNTY TREASURER,WRITE-IN TOTALS,20,TOWN OF GRANT - WARDS 1-3,PORTAGE,T,GRANT
REGISTER OF DEEDS,DEM CYNTHIA A. WISINSKI,777,TOWN OF GRANT - WARDS 1-3,PORTAGE,T,GRANT
REGISTER OF DEEDS,WRITE-IN TOTALS,23,TOWN OF GRANT - WARDS 1-3,PORTAGE,T,GRANT
STATEWIDE REFERENDUM QUESTION,YES,986,TOWN OF GRANT - WARDS 1-3,PORTAGE,T,GRANT
STATEWIDE REFERENDUM QUESTION,NO,216,TOWN OF GRANT - WARDS 1-3,PORTAGE,T,GRANT
PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,1760,TOWN OF HULL - WARDS 1-8,PORTAGE,T,HULL
PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,1768,TOWN OF HULL - WARDS 1-8,PORTAGE,T,HULL
PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,3,TOWN OF HULL - WARDS 1-8,PORTAGE,T,HULL
PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER,8,TOWN OF HULL - WARDS 1-8,PORTAGE,T,HULL
PRESIDENT / VICE PRESIDENT,WGR JILL STEIN / RUDOLPH WARE,2,TOWN OF HULL - WARDS 1-8,PORTAGE,T,HULL
PRESIDENT / VICE PRESIDENT,IND CLAUDIA DE LA CRUZ / KARINA GARCIA,1,TOWN OF HULL - WARDS 1-8,PORTAGE,T,HULL
PRESIDENT / VICE PRESIDENT,IND CORNEL WEST / MELINA ABDULLAH,9,TOWN OF HULL - WARDS 1-8,PORTAGE,T,HULL
PRESIDENT / VICE PRESIDENT,"IND ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",16,TOWN OF HULL - WARDS 1-8,PORTAGE,T,HULL
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,8,TOWN OF HULL - WARDS 1-8,PORTAGE,T,HULL
UNITED STATES SENATOR,DEM TAMMY BALDWIN,1772,TOWN OF HULL - WARDS 1-8,PORTAGE,T,HULL
UNITED STATES SENATOR,REP ERIC HOVDE,1729,TOWN OF HULL - WARDS 1-8,PORTAGE,T,HULL
UNITED STATES SENATOR,IND PHIL ANDERSON,23,TOWN OF HULL - WARDS 1-8,PORTAGE,T,HULL
UNITED STATES SENATOR,IND THOMAS LEAGER,27,TOWN OF HULL - WARDS 1-8,PORTAGE,T,HULL
UNITED STATES SENATOR,WRITE-IN TOTALS,1,TOWN OF HULL - WARDS 1-8,PORTAGE,T,HULL
REPRESENTATIVE IN CONGRESS,DEM REBECCA COOKE,1796,TOWN OF HULL - WARDS 1-8,PORTAGE,T,HULL
REPRESENTATIVE IN CONGRESS,REP DERRICK VAN ORDEN,1727,TOWN OF HULL - WARDS 1-8,PORTAGE,T,HULL
REPRESENTATIVE IN CONGRESS,WRITE-IN TOTALS,3,TOWN OF HULL - WARDS 1-8,PORTAGE,T,HULL
STATE SENATOR DISTRICT 24,DEM COLLIN MCNAMARA,1626,TOWN OF HULL - WARDS 1-8,PORTAGE,T,HULL
STATE SENATOR DISTRICT 24,REP PATRICK TESTIN,1881,TOWN OF HULL - WARDS 1-8,PORTAGE,T,HULL
STATE SENATOR DISTRICT 24,WRITE-IN TOTALS,0,TOWN OF HULL - WARDS 1-8,PORTAGE,T,HULL
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 71,DEM VINNIE MIRESSE,1716,TOWN OF HULL - WARDS 1-8,PORTAGE,T,HULL
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 71,REP BOB PAHMEIER,1763,TOWN OF HULL - WARDS 1-8,PORTAGE,T,HULL
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 71,WRITE-IN TOTALS,0,TOWN OF HULL - WARDS 1-8,PORTAGE,T,HULL
DISTRICT ATTORNEY,DEM CASS COUSINS,2439,TOWN OF HULL - WARDS 1-8,PORTAGE,T,HULL
DISTRICT ATTORNEY,WRITE-IN TOTALS,53,TOWN OF HULL - WARDS 1-8,PORTAGE,T,HULL
COUNTY CLERK,DEM MARIA DAVIS,2454,TOWN OF HULL - WARDS 1-8,PORTAGE,T,HULL
COUNTY CLERK,WRITE-IN TOTALS,43,TOWN OF HULL - WARDS 1-8,PORTAGE,T,HULL
COUNTY TREASURER,DEM PAMELA R. PRZYBELSKI,2482,TOWN OF HULL - WARDS 1-8,PORTAGE,T,HULL
COUNTY TREASURER,WRITE-IN TOTALS,37,TOWN OF HULL - WARDS 1-8,PORTAGE,T,HULL
REGISTER OF DEEDS,DEM CYNTHIA A. WISINSKI,2526,TOWN OF HULL - WARDS 1-8,PORTAGE,T,HULL
REGISTER OF DEEDS,WRITE-IN TOTALS,34,TOWN OF HULL - WARDS 1-8,PORTAGE,T,HULL
STATEWIDE REFERENDUM QUESTION,YES,2418,TOWN OF HULL - WARDS 1-8,PORTAGE,T,HULL
STATEWIDE REFERENDUM QUESTION,NO,1066,TOWN OF HULL - WARDS 1-8,PORTAGE,T,HULL
PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,381,TOWN OF LANARK - WARDS 1&2,PORTAGE,T,LANARK
PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,635,TOWN OF LANARK - WARDS 1&2,PORTAGE,T,LANARK
PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,6,TOWN OF LANARK - WARDS 1&2,PORTAGE,T,LANARK
PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER,2,TOWN OF LANARK - WARDS 1&2,PORTAGE,T,LANARK
PRESIDENT / VICE PRESIDENT,WGR JILL STEIN / RUDOLPH WARE,8,TOWN OF LANARK - WARDS 1&2,PORTAGE,T,LANARK
PRESIDENT / VICE PRESIDENT,IND CLAUDIA DE LA CRUZ / KARINA GARCIA,0,TOWN OF LANARK - WARDS 1&2,PORTAGE,T,LANARK
PRESIDENT / VICE PRESIDENT,IND CORNEL WEST / MELINA ABDULLAH,2,TOWN OF LANARK - WARDS 1&2,PORTAGE,T,LANARK
PRESIDENT / VICE PRESIDENT,"IND ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",7,TOWN OF LANARK - WARDS 1&2,PORTAGE,T,LANARK
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,TOWN OF LANARK - WARDS 1&2,PORTAGE,T,LANARK
UNITED STATES SENATOR,DEM TAMMY BALDWIN,406,TOWN OF LANARK - WARDS 1&2,PORTAGE,T,LANARK
UNITED STATES SENATOR,REP ERIC HOVDE,598,TOWN OF LANARK - WARDS 1&2,PORTAGE,T,LANARK
UNITED STATES SENATOR,IND PHIL ANDERSON,15,TOWN OF LANARK - WARDS 1&2,PORTAGE,T,LANARK
UNITED STATES SENATOR,IND THOMAS LEAGER,7,TOWN OF LANARK - WARDS 1&2,PORTAGE,T,LANARK
UNITED STATES SENATOR,WRITE-IN TOTALS,3,TOWN OF LANARK - WARDS 1&2,PORTAGE,T,LANARK
REPRESENTATIVE IN CONGRESS,DEM REBECCA COOKE,409,TOWN OF LANARK - WARDS 1&2,PORTAGE,T,LANARK
REPRESENTATIVE IN CONGRESS,REP DERRICK VAN ORDEN,611,TOWN OF LANARK - WARDS 1&2,PORTAGE,T,LANARK
REPRESENTATIVE IN CONGRESS,WRITE-IN TOTALS,3,TOWN OF LANARK - WARDS 1&2,PORTAGE,T,LANARK
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 57,DEM RUTH CAVES,347,TOWN OF LANARK - WARDS 1&2,PORTAGE,T,LANARK
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 57,REP KEVIN PETERSEN,576,TOWN OF LANARK - WARDS 1&2,PORTAGE,T,LANARK
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 57,IND DYLAN TESTIN,93,TOWN OF LANARK - WARDS 1&2,PORTAGE,T,LANARK
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 57,WRITE-IN TOTALS,3,TOWN OF LANARK - WARDS 1&2,PORTAGE,T,LANARK
DISTRICT ATTORNEY,DEM CASS COUSINS,657,TOWN OF LANARK - WARDS 1&2,PORTAGE,T,LANARK
DISTRICT ATTORNEY,WRITE-IN TOTALS,29,TOWN OF LANARK - WARDS 1&2,PORTAGE,T,LANARK
COUNTY CLERK,DEM MARIA DAVIS,670,TOWN OF LANARK - WARDS 1&2,PORTAGE,T,LANARK
COUNTY CLERK,WRITE-IN TOTALS,24,TOWN OF LANARK - WARDS 1&2,PORTAGE,T,LANARK
COUNTY TREASURER,DEM PAMELA R. PRZYBELSKI,670,TOWN OF LANARK - WARDS 1&2,PORTAGE,T,LANARK
COUNTY TREASURER,WRITE-IN TOTALS,18,TOWN OF LANARK - WARDS 1&2,PORTAGE,T,LANARK
REGISTER OF DEEDS,DEM CYNTHIA A. WISINSKI,679,TOWN OF LANARK - WARDS 1&2,PORTAGE,T,LANARK
REGISTER OF DEEDS,WRITE-IN TOTALS,16,TOWN OF LANARK - WARDS 1&2,PORTAGE,T,LANARK
STATEWIDE REFERENDUM QUESTION,YES,789,TOWN OF LANARK - WARDS 1&2,PORTAGE,T,LANARK
STATEWIDE REFERENDUM QUESTION,NO,236,TOWN OF LANARK - WARDS 1&2,PORTAGE,T,LANARK
PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,322,TOWN OF LINWOOD - WARDS 1&2,PORTAGE,T,LINWOOD
PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,464,TOWN OF LINWOOD - WARDS 1&2,PORTAGE,T,LINWOOD
PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,2,TOWN OF LINWOOD - WARDS 1&2,PORTAGE,T,LINWOOD
PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER,3,TOWN OF LINWOOD - WARDS 1&2,PORTAGE,T,LINWOOD
PRESIDENT / VICE PRESIDENT,WGR JILL STEIN / RUDOLPH WARE,5,TOWN OF LINWOOD - WARDS 1&2,PORTAGE,T,LINWOOD
PRESIDENT / VICE PRESIDENT,IND CLAUDIA DE LA CRUZ / KARINA GARCIA,0,TOWN OF LINWOOD - WARDS 1&2,PORTAGE,T,LINWOOD
PRESIDENT / VICE PRESIDENT,IND CORNEL WEST / MELINA ABDULLAH,1,TOWN OF LINWOOD - WARDS 1&2,PORTAGE,T,LINWOOD
PRESIDENT / VICE PRESIDENT,"IND ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",4,TOWN OF LINWOOD - WARDS 1&2,PORTAGE,T,LINWOOD
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,2,TOWN OF LINWOOD - WARDS 1&2,PORTAGE,T,LINWOOD
UNITED STATES SENATOR,DEM TAMMY BALDWIN,337,TOWN OF LINWOOD - WARDS 1&2,PORTAGE,T,LINWOOD
UNITED STATES SENATOR,REP ERIC HOVDE,453,TOWN OF LINWOOD - WARDS 1&2,PORTAGE,T,LINWOOD
UNITED STATES SENATOR,IND PHIL ANDERSON,3,TOWN OF LINWOOD - WARDS 1&2,PORTAGE,T,LINWOOD
UNITED STATES SENATOR,IND THOMAS LEAGER,9,TOWN OF LINWOOD - WARDS 1&2,PORTAGE,T,LINWOOD
UNITED STATES SENATOR,WRITE-IN TOTALS,0,TOWN OF LINWOOD - WARDS 1&2,PORTAGE,T,LINWOOD
REPRESENTATIVE IN CONGRESS,DEM REBECCA COOKE,343,TOWN OF LINWOOD - WARDS 1&2,PORTAGE,T,LINWOOD
REPRESENTATIVE IN CONGRESS,REP DERRICK VAN ORDEN,450,TOWN OF LINWOOD - WARDS 1&2,PORTAGE,T,LINWOOD
REPRESENTATIVE IN CONGRESS,WRITE-IN TOTALS,0,TOWN OF LINWOOD - WARDS 1&2,PORTAGE,T,LINWOOD
STATE SENATOR DISTRICT 24,DEM COLLIN MCNAMARA,302,TOWN OF LINWOOD - WARDS 1&2,PORTAGE,T,LINWOOD
STATE SENATOR DISTRICT 24,REP PATRICK TESTIN,491,TOWN OF LINWOOD - WARDS 1&2,PORTAGE,T,LINWOOD
STATE SENATOR DISTRICT 24,WRITE-IN TOTALS,0,TOWN OF LINWOOD - WARDS 1&2,PORTAGE,T,LINWOOD
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 71,DEM VINNIE MIRESSE,310,TOWN OF LINWOOD - WARDS 1&2,PORTAGE,T,LINWOOD
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 71,REP BOB PAHMEIER,473,TOWN OF LINWOOD - WARDS 1&2,PORTAGE,T,LINWOOD
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 71,WRITE-IN TOTALS,1,TOWN OF LINWOOD - WARDS 1&2,PORTAGE,T,LINWOOD
DISTRICT ATTORNEY,DEM CASS COUSINS,501,TOWN OF LINWOOD - WARDS 1&2,PORTAGE,T,LINWOOD
DISTRICT ATTORNEY,WRITE-IN TOTALS,15,TOWN OF LINWOOD - WARDS 1&2,PORTAGE,T,LINWOOD
COUNTY CLERK,DEM MARIA DAVIS,510,TOWN OF LINWOOD - WARDS 1&2,PORTAGE,T,LINWOOD
COUNTY CLERK,WRITE-IN TOTALS,12,TOWN OF LINWOOD - WARDS 1&2,PORTAGE,T,LINWOOD
COUNTY TREASURER,DEM PAMELA R. PRZYBELSKI,519,TOWN OF LINWOOD - WARDS 1&2,PORTAGE,T,LINWOOD
COUNTY TREASURER,WRITE-IN TOTALS,12,TOWN OF LINWOOD - WARDS 1&2,PORTAGE,T,LINWOOD
REGISTER OF DEEDS,DEM CYNTHIA A. WISINSKI,521,TOWN OF LINWOOD - WARDS 1&2,PORTAGE,T,LINWOOD
REGISTER OF DEEDS,WRITE-IN TOTALS,10,TOWN OF LINWOOD - WARDS 1&2,PORTAGE,T,LINWOOD
STATEWIDE REFERENDUM QUESTION,YES,609,TOWN OF LINWOOD - WARDS 1&2,PORTAGE,T,LINWOOD
STATEWIDE REFERENDUM QUESTION,NO,181,TOWN OF LINWOOD - WARDS 1&2,PORTAGE,T,LINWOOD
PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,278,TOWN OF NEW HOPE,PORTAGE,T,NEW HOPE
PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,217,TOWN OF NEW HOPE,PORTAGE,T,NEW HOPE
PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,2,TOWN OF NEW HOPE,PORTAGE,T,NEW HOPE
PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER,1,TOWN OF NEW HOPE,PORTAGE,T,NEW HOPE
PRESIDENT / VICE PRESIDENT,WGR JILL STEIN / RUDOLPH WARE,1,TOWN OF NEW HOPE,PORTAGE,T,NEW HOPE
PRESIDENT / VICE PRESIDENT,IND CLAUDIA DE LA CRUZ / KARINA GARCIA,1,TOWN OF NEW HOPE,PORTAGE,T,NEW HOPE
PRESIDENT / VICE PRESIDENT,IND CORNEL WEST / MELINA ABDULLAH,0,TOWN OF NEW HOPE,PORTAGE,T,NEW HOPE
PRESIDENT / VICE PRESIDENT,"IND ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",2,TOWN OF NEW HOPE,PORTAGE,T,NEW HOPE
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,TOWN OF NEW HOPE,PORTAGE,T,NEW HOPE
UNITED STATES SENATOR,DEM TAMMY BALDWIN,276,TOWN OF NEW HOPE,PORTAGE,T,NEW HOPE
UNITED STATES SENATOR,REP ERIC HOVDE,216,TOWN OF NEW HOPE,PORTAGE,T,NEW HOPE
UNITED STATES SENATOR,IND PHIL ANDERSON,5,TOWN OF NEW HOPE,PORTAGE,T,NEW HOPE
UNITED STATES SENATOR,IND THOMAS LEAGER,3,TOWN OF NEW HOPE,PORTAGE,T,NEW HOPE
UNITED STATES SENATOR,WRITE-IN TOTALS,0,TOWN OF NEW HOPE,PORTAGE,T,NEW HOPE
REPRESENTATIVE IN CONGRESS,DEM REBECCA COOKE,287,TOWN OF NEW HOPE,PORTAGE,T,NEW HOPE
REPRESENTATIVE IN CONGRESS,REP DERRICK VAN ORDEN,209,TOWN OF NEW HOPE,PORTAGE,T,NEW HOPE
REPRESENTATIVE IN CONGRESS,WRITE-IN TOTALS,1,TOWN OF NEW HOPE,PORTAGE,T,NEW HOPE
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 87,DEM WILLIAM SWITALLA,270,TOWN OF NEW HOPE,PORTAGE,T,NEW HOPE
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 87,REP BRENT JACOBSON,210,TOWN OF NEW HOPE,PORTAGE,T,NEW HOPE
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 87,WRITE-IN TOTALS,0,TOWN OF NEW HOPE,PORTAGE,T,NEW HOPE
DISTRICT ATTORNEY,DEM CASS COUSINS,376,TOWN OF NEW HOPE,PORTAGE,T,NEW HOPE
