contest,candidate,votes,reporting_unit,county,ctv,municipality
COUNTY CLERK,WRITE-IN TOTALS,3,TOWN OF FOREST,ST. CROIX,T,FOREST
COUNTY TREASURER,REP DENISE ANDERSON,336,TOWN OF FOREST,ST. CROIX,T,FOREST
COUNTY TREASURER,WRITE-IN TOTALS,2,TOWN OF FOREST,ST. CROIX,T,FOREST
REGISTER OF DEEDS,DEM BETH PABST,224,TOWN OF FOREST,ST. CROIX,T,FOREST
REGISTER OF DEEDS,WRITE-IN TOTALS,10,TOWN OF FOREST,ST. CROIX,T,FOREST
STATE REFERENDUM,YES,305,TOWN OF FOREST,ST. CROIX,T,FOREST
STATE REFERENDUM,NO,50,TOWN OF FOREST,ST. CROIX,T,FOREST
PRESIDENT / VICE PRESIDENT,REP TRUMP / VANCE,332,TOWN OF GLENWOOD,ST. CROIX,T,GLENWOOD
PRESIDENT / VICE PRESIDENT,DEM HARRIS / WALZ,120,TOWN OF GLENWOOD,ST. CROIX,T,GLENWOOD
PRESIDENT / VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",7,TOWN OF GLENWOOD,ST. CROIX,T,GLENWOOD
PRESIDENT / VICE PRESIDENT,LIB OLIVER / TER MAAT,3,TOWN OF GLENWOOD,ST. CROIX,T,GLENWOOD
PRESIDENT / VICE PRESIDENT,WGR STEIN / WARE,2,TOWN OF GLENWOOD,ST. CROIX,T,GLENWOOD
PRESIDENT / VICE PRESIDENT,CON TERRY / BRODEN,1,TOWN OF GLENWOOD,ST. CROIX,T,GLENWOOD
PRESIDENT / VICE PRESIDENT,IND DE LA CRUZ / GARCIA,1,TOWN OF GLENWOOD,ST. CROIX,T,GLENWOOD
PRESIDENT / VICE PRESIDENT,IND WEST / ABDULLAH,0,TOWN OF GLENWOOD,ST. CROIX,T,GLENWOOD
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,1,TOWN OF GLENWOOD,ST. CROIX,T,GLENWOOD
UNITED STATES SENATOR,REP ERIC HOVDE,319,TOWN OF GLENWOOD,ST. CROIX,T,GLENWOOD
UNITED STATES SENATOR,DEM TAMMY BALDWIN,138,TOWN OF GLENWOOD,ST. CROIX,T,GLENWOOD
UNITED STATES SENATOR,IND PHIL ANDERSON,4,TOWN OF GLENWOOD,ST. CROIX,T,GLENWOOD
UNITED STATES SENATOR,IND THOMAS LEAGER,1,TOWN OF GLENWOOD,ST. CROIX,T,GLENWOOD
UNITED STATES SENATOR,WRITE-IN TOTALS,0,TOWN OF GLENWOOD,ST. CROIX,T,GLENWOOD
REP CONGRESS DIST 7,REP TOM TIFFANY,337,TOWN OF GLENWOOD,ST. CROIX,T,GLENWOOD
REP CONGRESS DIST 7,DEM KYLE KILBOURN,123,TOWN OF GLENWOOD,ST. CROIX,T,GLENWOOD
REP CONGRESS DIST 7,WRITE-IN TOTALS,0,TOWN OF GLENWOOD,ST. CROIX,T,GLENWOOD
STATE SENATOR DIST 10,REP ROB STAFSHOLT,352,TOWN OF GLENWOOD,ST. CROIX,T,GLENWOOD
STATE SENATOR DIST 10,DEM PAUL HAMBLETON,107,TOWN OF GLENWOOD,ST. CROIX,T,GLENWOOD
STATE SENATOR DIST 10,WRITE-IN TOTALS,0,TOWN OF GLENWOOD,ST. CROIX,T,GLENWOOD
REP ASSEMBLY DIST 28,REP ROB KREIBICH,326,TOWN OF GLENWOOD,ST. CROIX,T,GLENWOOD
REP ASSEMBLY DIST 28,DEM DANIELLE JOHNSON,130,TOWN OF GLENWOOD,ST. CROIX,T,GLENWOOD
REP ASSEMBLY DIST 28,WRITE-IN TOTALS,0,TOWN OF GLENWOOD,ST. CROIX,T,GLENWOOD
DISTRICT ATTORNEY,REP KARL E. ANDERSON,407,TOWN OF GLENWOOD,ST. CROIX,T,GLENWOOD
DISTRICT ATTORNEY,WRITE-IN TOTALS,8,TOWN OF GLENWOOD,ST. CROIX,T,GLENWOOD
COUNTY CLERK,REP CHRISTINE HINES,407,TOWN OF GLENWOOD,ST. CROIX,T,GLENWOOD
COUNTY CLERK,WRITE-IN TOTALS,6,TOWN OF GLENWOOD,ST. CROIX,T,GLENWOOD
COUNTY TREASURER,REP DENISE ANDERSON,408,TOWN OF GLENWOOD,ST. CROIX,T,GLENWOOD
COUNTY TREASURER,WRITE-IN TOTALS,4,TOWN OF GLENWOOD,ST. CROIX,T,GLENWOOD
REGISTER OF DEEDS,DEM BETH PABST,334,TOWN OF GLENWOOD,ST. CROIX,T,GLENWOOD
REGISTER OF DEEDS,WRITE-IN TOTALS,13,TOWN OF GLENWOOD,ST. CROIX,T,GLENWOOD
STATE REFERENDUM,YES,372,TOWN OF GLENWOOD,ST. CROIX,T,GLENWOOD
STATE REFERENDUM,NO,64,TOWN OF GLENWOOD,ST. CROIX,T,GLENWOOD
PRESIDENT / VICE PRESIDENT,REP TRUMP / VANCE,1162,TOWN OF HAMMOND W 1 - 3,ST. CROIX,T,HAMMOND
PRESIDENT / VICE PRESIDENT,DEM HARRIS / WALZ,467,TOWN OF HAMMOND W 1 - 3,ST. CROIX,T,HAMMOND
PRESIDENT / VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",17,TOWN OF HAMMOND W 1 - 3,ST. CROIX,T,HAMMOND
PRESIDENT / VICE PRESIDENT,LIB OLIVER / TER MAAT,6,TOWN OF HAMMOND W 1 - 3,ST. CROIX,T,HAMMOND
PRESIDENT / VICE PRESIDENT,WGR STEIN / WARE,5,TOWN OF HAMMOND W 1 - 3,ST. CROIX,T,HAMMOND
PRESIDENT / VICE PRESIDENT,CON TERRY / BRODEN,2,TOWN OF HAMMOND W 1 - 3,ST. CROIX,T,HAMMOND
PRESIDENT / VICE PRESIDENT,IND DE LA CRUZ / GARCIA,1,TOWN OF HAMMOND W 1 - 3,ST. CROIX,T,HAMMOND
PRESIDENT / VICE PRESIDENT,IND WEST / ABDULLAH,1,TOWN OF HAMMOND W 1 - 3,ST. CROIX,T,HAMMOND
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,3,TOWN OF HAMMOND W 1 - 3,ST. CROIX,T,HAMMOND
UNITED STATES SENATOR,REP ERIC HOVDE,1142,TOWN OF HAMMOND W 1 - 3,ST. CROIX,T,HAMMOND
UNITED STATES SENATOR,DEM TAMMY BALDWIN,475,TOWN OF HAMMOND W 1 - 3,ST. CROIX,T,HAMMOND
UNITED STATES SENATOR,IND PHIL ANDERSON,19,TOWN OF HAMMOND W 1 - 3,ST. CROIX,T,HAMMOND
UNITED STATES SENATOR,IND THOMAS LEAGER,13,TOWN OF HAMMOND W 1 - 3,ST. CROIX,T,HAMMOND
UNITED STATES SENATOR,WRITE-IN TOTALS,0,TOWN OF HAMMOND W 1 - 3,ST. CROIX,T,HAMMOND
REP CONGRESS DIST 7,REP TOM TIFFANY,1197,TOWN OF HAMMOND W 1 - 3,ST. CROIX,T,HAMMOND
REP CONGRESS DIST 7,DEM KYLE KILBOURN,435,TOWN OF HAMMOND W 1 - 3,ST. CROIX,T,HAMMOND
REP CONGRESS DIST 7,WRITE-IN TOTALS,2,TOWN OF HAMMOND W 1 - 3,ST. CROIX,T,HAMMOND
STATE SENATOR DIST 10,REP ROB STAFSHOLT,1216,TOWN OF HAMMOND W 1 - 3,ST. CROIX,T,HAMMOND
STATE SENATOR DIST 10,DEM PAUL HAMBLETON,415,TOWN OF HAMMOND W 1 - 3,ST. CROIX,T,HAMMOND
STATE SENATOR DIST 10,WRITE-IN TOTALS,0,TOWN OF HAMMOND W 1 - 3,ST. CROIX,T,HAMMOND
REP ASSEMBLY DIST 28,REP ROB KREIBICH,1165,TOWN OF HAMMOND W 1 - 3,ST. CROIX,T,HAMMOND
REP ASSEMBLY DIST 28,DEM DANIELLE JOHNSON,460,TOWN OF HAMMOND W 1 - 3,ST. CROIX,T,HAMMOND
REP ASSEMBLY DIST 28,WRITE-IN TOTALS,0,TOWN OF HAMMOND W 1 - 3,ST. CROIX,T,HAMMOND
DISTRICT ATTORNEY,REP KARL E. ANDERSON,1445,TOWN OF HAMMOND W 1 - 3,ST. CROIX,T,HAMMOND
DISTRICT ATTORNEY,WRITE-IN TOTALS,20,TOWN OF HAMMOND W 1 - 3,ST. CROIX,T,HAMMOND
COUNTY CLERK,REP CHRISTINE HINES,1456,TOWN OF HAMMOND W 1 - 3,ST. CROIX,T,HAMMOND
COUNTY CLERK,WRITE-IN TOTALS,16,TOWN OF HAMMOND W 1 - 3,ST. CROIX,T,HAMMOND
COUNTY TREASURER,REP DENISE ANDERSON,1452,TOWN OF HAMMOND W 1 - 3,ST. CROIX,T,HAMMOND
COUNTY TREASURER,WRITE-IN TOTALS,15,TOWN OF HAMMOND W 1 - 3,ST. CROIX,T,HAMMOND
REGISTER OF DEEDS,DEM BETH PABST,1123,TOWN OF HAMMOND W 1 - 3,ST. CROIX,T,HAMMOND
REGISTER OF DEEDS,WRITE-IN TOTALS,75,TOWN OF HAMMOND W 1 - 3,ST. CROIX,T,HAMMOND
STATE REFERENDUM,YES,1289,TOWN OF HAMMOND W 1 - 3,ST. CROIX,T,HAMMOND
STATE REFERENDUM,NO,272,TOWN OF HAMMOND W 1 - 3,ST. CROIX,T,HAMMOND
PRESIDENT / VICE PRESIDENT,REP TRUMP / VANCE,407,TOWN OF HUDSON W 1 & 2,ST. CROIX,T,HUDSON
PRESIDENT / VICE PRESIDENT,DEM HARRIS / WALZ,329,TOWN OF HUDSON W 1 & 2,ST. CROIX,T,HUDSON
PRESIDENT / VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",4,TOWN OF HUDSON W 1 & 2,ST. CROIX,T,HUDSON
PRESIDENT / VICE PRESIDENT,LIB OLIVER / TER MAAT,3,TOWN OF HUDSON W 1 & 2,ST. CROIX,T,HUDSON
PRESIDENT / VICE PRESIDENT,WGR STEIN / WARE,2,TOWN OF HUDSON W 1 & 2,ST. CROIX,T,HUDSON
PRESIDENT / VICE PRESIDENT,CON TERRY / BRODEN,1,TOWN OF HUDSON W 1 & 2,ST. CROIX,T,HUDSON
PRESIDENT / VICE PRESIDENT,IND DE LA CRUZ / GARCIA,0,TOWN OF HUDSON W 1 & 2,ST. CROIX,T,HUDSON
PRESIDENT / VICE PRESIDENT,IND WEST / ABDULLAH,0,TOWN OF HUDSON W 1 & 2,ST. CROIX,T,HUDSON
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,1,TOWN OF HUDSON W 1 & 2,ST. CROIX,T,HUDSON
UNITED STATES SENATOR,REP ERIC HOVDE,415,TOWN OF HUDSON W 1 & 2,ST. CROIX,T,HUDSON
UNITED STATES SENATOR,DEM TAMMY BALDWIN,326,TOWN OF HUDSON W 1 & 2,ST. CROIX,T,HUDSON
UNITED STATES SENATOR,IND PHIL ANDERSON,7,TOWN OF HUDSON W 1 & 2,ST. CROIX,T,HUDSON
UNITED STATES SENATOR,IND THOMAS LEAGER,0,TOWN OF HUDSON W 1 & 2,ST. CROIX,T,HUDSON
UNITED STATES SENATOR,WRITE-IN TOTALS,0,TOWN OF HUDSON W 1 & 2,ST. CROIX,T,HUDSON
REP CONGRESS DIST 7,REP TOM TIFFANY,433,TOWN OF HUDSON W 1 & 2,ST. CROIX,T,HUDSON
REP CONGRESS DIST 7,DEM KYLE KILBOURN,307,TOWN OF HUDSON W 1 & 2,ST. CROIX,T,HUDSON
REP CONGRESS DIST 7,WRITE-IN TOTALS,0,TOWN OF HUDSON W 1 & 2,ST. CROIX,T,HUDSON
STATE SENATOR DIST 10,REP ROB STAFSHOLT,427,TOWN OF HUDSON W 1 & 2,ST. CROIX,T,HUDSON
STATE SENATOR DIST 10,DEM PAUL HAMBLETON,314,TOWN OF HUDSON W 1 & 2,ST. CROIX,T,HUDSON
STATE SENATOR DIST 10,WRITE-IN TOTALS,0,TOWN OF HUDSON W 1 & 2,ST. CROIX,T,HUDSON
REP ASSEMBLY DIST 30,REP SHANNON ZIMMERMAN,434,TOWN OF HUDSON W 1 & 2,ST. CROIX,T,HUDSON
REP ASSEMBLY DIST 30,DEM ALISON H. PAGE,309,TOWN OF HUDSON W 1 & 2,ST. CROIX,T,HUDSON
REP ASSEMBLY DIST 30,WRITE-IN TOTALS,1,TOWN OF HUDSON W 1 & 2,ST. CROIX,T,HUDSON
DISTRICT ATTORNEY,REP KARL E. ANDERSON,588,TOWN OF HUDSON W 1 & 2,ST. CROIX,T,HUDSON
DISTRICT ATTORNEY,WRITE-IN TOTALS,6,TOWN OF HUDSON W 1 & 2,ST. CROIX,T,HUDSON
COUNTY CLERK,REP CHRISTINE HINES,591,TOWN OF HUDSON W 1 & 2,ST. CROIX,T,HUDSON
COUNTY CLERK,WRITE-IN TOTALS,3,TOWN OF HUDSON W 1 & 2,ST. CROIX,T,HUDSON
COUNTY TREASURER,REP DENISE ANDERSON,592,TOWN OF HUDSON W 1 & 2,ST. CROIX,T,HUDSON
COUNTY TREASURER,WRITE-IN TOTALS,3,TOWN OF HUDSON W 1 & 2,ST. CROIX,T,HUDSON
REGISTER OF DEEDS,DEM BETH PABST,498,TOWN OF HUDSON W 1 & 2,ST. CROIX,T,HUDSON
REGISTER OF DEEDS,WRITE-IN TOTALS,30,TOWN OF HUDSON W 1 & 2,ST. CROIX,T,HUDSON
STATE REFERENDUM,YES,483,TOWN OF HUDSON W 1 & 2,ST. CROIX,T,HUDSON
STATE REFERENDUM,NO,213,TOWN OF HUDSON W 1 & 2,ST. CROIX,T,HUDSON
HUDSON HIGH SCHOOL REF.,NO,393,TOWN OF HUDSON W 1 & 2,ST. CROIX,T,HUDSON
HUDSON HIGH SCHOOL REF.,YES,301,TOWN OF HUDSON W 1 & 2,ST. CROIX,T,HUDSON
PRESIDENT / VICE PRESIDENT,REP TRUMP / VANCE,1068,TOWN OF HUDSON W 3 - 6,ST. CROIX,T,HUDSON
PRESIDENT / VICE PRESIDENT,DEM HARRIS / WALZ,775,TOWN OF HUDSON W 3 - 6,ST. CROIX,T,HUDSON
PRESIDENT / VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",16,TOWN OF HUDSON W 3 - 6,ST. CROIX,T,HUDSON
PRESIDENT / VICE PRESIDENT,LIB OLIVER / TER MAAT,9,TOWN OF HUDSON W 3 - 6,ST. CROIX,T,HUDSON
PRESIDENT / VICE PRESIDENT,WGR STEIN / WARE,4,TOWN OF HUDSON W 3 - 6,ST. CROIX,T,HUDSON
PRESIDENT / VICE PRESIDENT,CON TERRY / BRODEN,1,TOWN OF HUDSON W 3 - 6,ST. CROIX,T,HUDSON
PRESIDENT / VICE PRESIDENT,IND DE LA CRUZ / GARCIA,0,TOWN OF HUDSON W 3 - 6,ST. CROIX,T,HUDSON
PRESIDENT / VICE PRESIDENT,IND WEST / ABDULLAH,0,TOWN OF HUDSON W 3 - 6,ST. CROIX,T,HUDSON
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,11,TOWN OF HUDSON W 3 - 6,ST. CROIX,T,HUDSON
UNITED STATES SENATOR,REP ERIC HOVDE,1058,TOWN OF HUDSON W 3 - 6,ST. CROIX,T,HUDSON
UNITED STATES SENATOR,DEM TAMMY BALDWIN,763,TOWN OF HUDSON W 3 - 6,ST. CROIX,T,HUDSON
UNITED STATES SENATOR,IND PHIL ANDERSON,17,TOWN OF HUDSON W 3 - 6,ST. CROIX,T,HUDSON
UNITED STATES SENATOR,IND THOMAS LEAGER,17,TOWN OF HUDSON W 3 - 6,ST. CROIX,T,HUDSON
UNITED STATES SENATOR,WRITE-IN TOTALS,3,TOWN OF HUDSON W 3 - 6,ST. CROIX,T,HUDSON
REP CONGRESS DIST 7,REP TOM TIFFANY,1119,TOWN OF HUDSON W 3 - 6,ST. CROIX,T,HUDSON
REP CONGRESS DIST 7,DEM KYLE KILBOURN,717,TOWN OF HUDSON W 3 - 6,ST. CROIX,T,HUDSON
REP CONGRESS DIST 7,WRITE-IN TOTALS,2,TOWN OF HUDSON W 3 - 6,ST. CROIX,T,HUDSON
STATE SENATOR DIST 10,REP ROB STAFSHOLT,1111,TOWN OF HUDSON W 3 - 6,ST. CROIX,T,HUDSON
STATE SENATOR DIST 10,DEM PAUL HAMBLETON,719,TOWN OF HUDSON W 3 - 6,ST. CROIX,T,HUDSON
STATE SENATOR DIST 10,WRITE-IN TOTALS,2,TOWN OF HUDSON W 3 - 6,ST. CROIX,T,HUDSON
REP ASSEMBLY DIST 30,REP SHANNON ZIMMERMAN,1120,TOWN OF HUDSON W 3 - 6,ST. CROIX,T,HUDSON
REP ASSEMBLY DIST 30,DEM ALISON H. PAGE,711,TOWN OF HUDSON W 3 - 6,ST. CROIX,T,HUDSON
REP ASSEMBLY DIST 30,WRITE-IN TOTALS,2,TOWN OF HUDSON W 3 - 6,ST. CROIX,T,HUDSON
DISTRICT ATTORNEY,REP KARL E. ANDERSON,1482,TOWN OF HUDSON W 3 - 6,ST. CROIX,T,HUDSON
DISTRICT ATTORNEY,WRITE-IN TOTALS,36,TOWN OF HUDSON W 3 - 6,ST. CROIX,T,HUDSON
COUNTY CLERK,REP CHRISTINE HINES,1486,TOWN OF HUDSON W 3 - 6,ST. CROIX,T,HUDSON
COUNTY CLERK,WRITE-IN TOTALS,35,TOWN OF HUDSON W 3 - 6,ST. CROIX,T,HUDSON
COUNTY TREASURER,REP DENISE ANDERSON,1487,TOWN OF HUDSON W 3 - 6,ST. CROIX,T,HUDSON
COUNTY TREASURER,WRITE-IN TOTALS,28,TOWN OF HUDSON W 3 - 6,ST. CROIX,T,HUDSON
REGISTER OF DEEDS,DEM BETH PABST,1228,TOWN OF HUDSON W 3 - 6,ST. CROIX,T,HUDSON
REGISTER OF DEEDS,WRITE-IN TOTALS,79,TOWN OF HUDSON W 3 - 6,ST. CROIX,T,HUDSON
STATE REFERENDUM,YES,1295,TOWN OF HUDSON W 3 - 6,ST. CROIX,T,HUDSON
STATE REFERENDUM,NO,435,TOWN OF HUDSON W 3 - 6,ST. CROIX,T,HUDSON
HUDSON HIGH SCHOOL REF.,NO,981,TOWN OF HUDSON W 3 - 6,ST. CROIX,T,HUDSON
HUDSON HIGH SCHOOL REF.,YES,773,TOWN OF HUDSON W 3 - 6,ST. CROIX,T,HUDSON
PRESIDENT / VICE PRESIDENT,REP TRUMP / VANCE,1930,TOWN OF HUDSON W 7 - 14,ST. CROIX,T,HUDSON
PRESIDENT / VICE PRESIDENT,DEM HARRIS / WALZ,1342,TOWN OF HUDSON W 7 - 14,ST. CROIX,T,HUDSON
PRESIDENT / VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",22,TOWN OF HUDSON W 7 - 14,ST. CROIX,T,HUDSON
PRESIDENT / VICE PRESIDENT,LIB OLIVER / TER MAAT,20,TOWN OF HUDSON W 7 - 14,ST. CROIX,T,HUDSON
PRESIDENT / VICE PRESIDENT,WGR STEIN / WARE,8,TOWN OF HUDSON W 7 - 14,ST. CROIX,T,HUDSON
PRESIDENT / VICE PRESIDENT,CON TERRY / BRODEN,6,TOWN OF HUDSON W 7 - 14,ST. CROIX,T,HUDSON
PRESIDENT / VICE PRESIDENT,IND WEST / ABDULLAH,1,TOWN OF HUDSON W 7 - 14,ST. CROIX,T,HUDSON
PRESIDENT / VICE PRESIDENT,IND DE LA CRUZ / GARCIA,0,TOWN OF HUDSON W 7 - 14,ST. CROIX,T,HUDSON
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,11,TOWN OF HUDSON W 7 - 14,ST. CROIX,T,HUDSON
UNITED STATES SENATOR,REP ERIC HOVDE,1930,TOWN OF HUDSON W 7 - 14,ST. CROIX,T,HUDSON
UNITED STATES SENATOR,DEM TAMMY BALDWIN,1318,TOWN OF HUDSON W 7 - 14,ST. CROIX,T,HUDSON
UNITED STATES SENATOR,IND PHIL ANDERSON,37,TOWN OF HUDSON W 7 - 14,ST. CROIX,T,HUDSON
UNITED STATES SENATOR,IND THOMAS LEAGER,20,TOWN OF HUDSON W 7 - 14,ST. CROIX,T,HUDSON
UNITED STATES SENATOR,WRITE-IN TOTALS,1,TOWN OF HUDSON W 7 - 14,ST. CROIX,T,HUDSON
REP CONGRESS DIST 7,REP TOM TIFFANY,2029,TOWN OF HUDSON W 7 - 14,ST. CROIX,T,HUDSON
REP CONGRESS DIST 7,DEM KYLE KILBOURN,1246,TOWN OF HUDSON W 7 - 14,ST. CROIX,T,HUDSON
REP CONGRESS DIST 7,WRITE-IN TOTALS,4,TOWN OF HUDSON W 7 - 14,ST. CROIX,T,HUDSON
STATE SENATOR DIST 10,REP ROB STAFSHOLT,2016,TOWN OF HUDSON W 7 - 14,ST. CROIX,T,HUDSON
STATE SENATOR DIST 10,DEM PAUL HAMBLETON,1251,TOWN OF HUDSON W 7 - 14,ST. CROIX,T,HUDSON
STATE SENATOR DIST 10,WRITE-IN TOTALS,5,TOWN OF HUDSON W 7 - 14,ST. CROIX,T,HUDSON
REP ASSEMBLY DIST 30,REP SHANNON ZIMMERMAN,2009,TOWN OF HUDSON W 7 - 14,ST. CROIX,T,HUDSON
REP ASSEMBLY DIST 30,DEM ALISON H. PAGE,1253,TOWN OF HUDSON W 7 - 14,ST. CROIX,T,HUDSON
REP ASSEMBLY DIST 30,WRITE-IN TOTALS,3,TOWN OF HUDSON W 7 - 14,ST. CROIX,T,HUDSON
DISTRICT ATTORNEY,REP KARL E. ANDERSON,2649,TOWN OF HUDSON W 7 - 14,ST. CROIX,T,HUDSON
DISTRICT ATTORNEY,WRITE-IN TOTALS,42,TOWN OF HUDSON W 7 - 14,ST. CROIX,T,HUDSON
COUNTY CLERK,REP CHRISTINE HINES,2667,TOWN OF HUDSON W 7 - 14,ST. CROIX,T,HUDSON
COUNTY CLERK,WRITE-IN TOTALS,36,TOWN OF HUDSON W 7 - 14,ST. CROIX,T,HUDSON
COUNTY TREASURER,REP DENISE ANDERSON,2663,TOWN OF HUDSON W 7 - 14,ST. CROIX,T,HUDSON
COUNTY TREASURER,WRITE-IN TOTALS,35,TOWN OF HUDSON W 7 - 14,ST. CROIX,T,HUDSON
REGISTER OF DEEDS,DEM BETH PABST,2138,TOWN OF HUDSON W 7 - 14,ST. CROIX,T,HUDSON
REGISTER OF DEEDS,WRITE-IN TOTALS,122,TOWN OF HUDSON W 7 - 14,ST. CROIX,T,HUDSON
STATE REFERENDUM,YES,2306,TOWN OF HUDSON W 7 - 14,ST. CROIX,T,HUDSON
STATE REFERENDUM,NO,811,TOWN OF HUDSON W 7 - 14,ST. CROIX,T,HUDSON
HUDSON HIGH SCHOOL REF.,NO,1787,TOWN OF HUDSON W 7 - 14,ST. CROIX,T,HUDSON
HUDSON HIGH SCHOOL REF.,YES,1332,TOWN OF HUDSON W 7 - 14,ST. CROIX,T,HUDSON
PRESIDENT / VICE PRESIDENT,REP TRUMP / VANCE,730,TOWN OF KINNICKINNIC W 1 - 3,ST. CROIX,T,KINNICKINNIC
PRESIDENT / VICE PRESIDENT,DEM HARRIS / WALZ,505,TOWN OF KINNICKINNIC W 1 - 3,ST. CROIX,T,KINNICKINNIC
PRESIDENT / VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",14,TOWN OF KINNICKINNIC W 1 - 3,ST. CROIX,T,KINNICKINNIC
PRESIDENT / VICE PRESIDENT,LIB OLIVER / TER MAAT,10,TOWN OF KINNICKINNIC W 1 - 3,ST. CROIX,T,KINNICKINNIC
PRESIDENT / VICE PRESIDENT,WGR STEIN / WARE,5,TOWN OF KINNICKINNIC W 1 - 3,ST. CROIX,T,KINNICKINNIC
PRESIDENT / VICE PRESIDENT,CON TERRY / BRODEN,4,TOWN OF KINNICKINNIC W 1 - 3,ST. CROIX,T,KINNICKINNIC
PRESIDENT / VICE PRESIDENT,IND DE LA CRUZ / GARCIA,2,TOWN OF KINNICKINNIC W 1 - 3,ST. CROIX,T,KINNICKINNIC
PRESIDENT / VICE PRESIDENT,IND WEST / ABDULLAH,0,TOWN OF KINNICKINNIC W 1 - 3,ST. CROIX,T,KINNICKINNIC
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,6,TOWN OF KINNICKINNIC W 1 - 3,ST. CROIX,T,KINNICKINNIC
UNITED STATES SENATOR,REP ERIC HOVDE,748,TOWN OF KINNICKINNIC W 1 - 3,ST. CROIX,T,KINNICKINNIC
UNITED STATES SENATOR,DEM TAMMY BALDWIN,492,TOWN OF KINNICKINNIC W 1 - 3,ST. CROIX,T,KINNICKINNIC
UNITED STATES SENATOR,IND PHIL ANDERSON,15,TOWN OF KINNICKINNIC W 1 - 3,ST. CROIX,T,KINNICKINNIC
UNITED STATES SENATOR,IND THOMAS LEAGER,6,TOWN OF KINNICKINNIC W 1 - 3,ST. CROIX,T,KINNICKINNIC
UNITED STATES SENATOR,WRITE-IN TOTALS,2,TOWN OF KINNICKINNIC W 1 - 3,ST. CROIX,T,KINNICKINNIC
REP CONGRESS DIST 7,REP TOM TIFFANY,793,TOWN OF KINNICKINNIC W 1 - 3,ST. CROIX,T,KINNICKINNIC
REP CONGRESS DIST 7,DEM KYLE KILBOURN,459,TOWN OF KINNICKINNIC W 1 - 3,ST. CROIX,T,KINNICKINNIC
REP CONGRESS DIST 7,WRITE-IN TOTALS,1,TOWN OF KINNICKINNIC W 1 - 3,ST. CROIX,T,KINNICKINNIC
STATE SENATOR DIST 10,REP ROB STAFSHOLT,790,TOWN OF KINNICKINNIC W 1 - 3,ST. CROIX,T,KINNICKINNIC
STATE SENATOR DIST 10,DEM PAUL HAMBLETON,451,TOWN OF KINNICKINNIC W 1 - 3,ST. CROIX,T,KINNICKINNIC
STATE SENATOR DIST 10,WRITE-IN TOTALS,2,TOWN OF KINNICKINNIC W 1 - 3,ST. CROIX,T,KINNICKINNIC
REP ASSEMBLY DIST 30,REP SHANNON ZIMMERMAN,789,TOWN OF KINNICKINNIC W 1 - 3,ST. CROIX,T,KINNICKINNIC
REP ASSEMBLY DIST 30,DEM ALISON H. PAGE,463,TOWN OF KINNICKINNIC W 1 - 3,ST. CROIX,T,KINNICKINNIC
REP ASSEMBLY DIST 30,WRITE-IN TOTALS,2,TOWN OF KINNICKINNIC W 1 - 3,ST. CROIX,T,KINNICKINNIC
DISTRICT ATTORNEY,REP KARL E. ANDERSON,1008,TOWN OF KINNICKINNIC W 1 - 3,ST. CROIX,T,KINNICKINNIC
DISTRICT ATTORNEY,WRITE-IN TOTALS,22,TOWN OF KINNICKINNIC W 1 - 3,ST. CROIX,T,KINNICKINNIC
COUNTY CLERK,REP CHRISTINE HINES,1016,TOWN OF KINNICKINNIC W 1 - 3,ST. CROIX,T,KINNICKINNIC
COUNTY CLERK,WRITE-IN TOTALS,17,TOWN OF KINNICKINNIC W 1 - 3,ST. CROIX,T,KINNICKINNIC
COUNTY TREASURER,REP DENISE ANDERSON,1015,TOWN OF KINNICKINNIC W 1 - 3,ST. CROIX,T,KINNICKINNIC
COUNTY TREASURER,WRITE-IN TOTALS,14,TOWN OF KINNICKINNIC W 1 - 3,ST. CROIX,T,KINNICKINNIC
REGISTER OF DEEDS,DEM BETH PABST,829,TOWN OF KINNICKINNIC W 1 - 3,ST. CROIX,T,KINNICKINNIC
REGISTER OF DEEDS,WRITE-IN TOTALS,56,TOWN OF KINNICKINNIC W 1 - 3,ST. CROIX,T,KINNICKINNIC
STATE REFERENDUM,YES,865,TOWN OF KINNICKINNIC W 1 - 3,ST. CROIX,T,KINNICKINNIC
STATE REFERENDUM,NO,325,TOWN OF KINNICKINNIC W 1 - 3,ST. CROIX,T,KINNICKINNIC
PRESIDENT / VICE PRESIDENT,REP TRUMP / VANCE,236,TOWN OF PLEASANT VALLEY,ST. CROIX,T,PLEASANT VALLEY
PRESIDENT / VICE PRESIDENT,DEM HARRIS / WALZ,129,TOWN OF PLEASANT VALLEY,ST. CROIX,T,PLEASANT VALLEY
