contest,candidate,votes,reporting_unit,county,ctv,municipality
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,1,HOLTON T WD 1,MARATHON,T,HOLTON
UNITED STATES SENATOR,DEM TAMMY BALDWIN,99,HOLTON T WD 1,MARATHON,T,HOLTON
UNITED STATES SENATOR,REP ERIC HOVDE,326,HOLTON T WD 1,MARATHON,T,HOLTON
UNITED STATES SENATOR,IND PHIL ANDERSON,8,HOLTON T WD 1,MARATHON,T,HOLTON
UNITED STATES SENATOR,IND THOMAS LEAGER,2,HOLTON T WD 1,MARATHON,T,HOLTON
UNITED STATES SENATOR,WRITE-IN TOTALS,1,HOLTON T WD 1,MARATHON,T,HOLTON
REPRESENTATIVE IN CONGRESS DISTRICT 7,DEM KYLE KILBOURN,97,HOLTON T WD 1,MARATHON,T,HOLTON
REPRESENTATIVE IN CONGRESS DISTRICT 7,REP TOM TIFFANY,338,HOLTON T WD 1,MARATHON,T,HOLTON
REPRESENTATIVE IN CONGRESS DISTRICT 7,WRITE-IN TOTALS,0,HOLTON T WD 1,MARATHON,T,HOLTON
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 69,DEM ROGER HALLS,89,HOLTON T WD 1,MARATHON,T,HOLTON
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 69,REP KAREN HURD,327,HOLTON T WD 1,MARATHON,T,HOLTON
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 69,IND JOSHUA STEVEN KELLEY,16,HOLTON T WD 1,MARATHON,T,HOLTON
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 69,WRITE-IN TOTALS,0,HOLTON T WD 1,MARATHON,T,HOLTON
DISTRICT ATTORNEY,REP KYLE R. MAYO,334,HOLTON T WD 1,MARATHON,T,HOLTON
DISTRICT ATTORNEY,WRITE-IN TOTALS,2,HOLTON T WD 1,MARATHON,T,HOLTON
COUNTY CLERK,REP KIM TRUEBLOOD,379,HOLTON T WD 1,MARATHON,T,HOLTON
COUNTY CLERK,WRITE-IN TOTALS,3,HOLTON T WD 1,MARATHON,T,HOLTON
COUNTY TREASURER,REP CONNIE BEYERSDORFF,375,HOLTON T WD 1,MARATHON,T,HOLTON
COUNTY TREASURER,WRITE-IN TOTALS,3,HOLTON T WD 1,MARATHON,T,HOLTON
REGISTER OF DEEDS,REP JENNIFER LEMMER,377,HOLTON T WD 1,MARATHON,T,HOLTON
REGISTER OF DEEDS,WRITE-IN TOTALS,2,HOLTON T WD 1,MARATHON,T,HOLTON
QUESTION 1: ELIGIBILITY TO VOTE,YES,366,HOLTON T WD 1,MARATHON,T,HOLTON
QUESTION 1: ELIGIBILITY TO VOTE,NO,59,HOLTON T WD 1,MARATHON,T,HOLTON
COLBY SCHOOL DISTRICT REFERENDUM I,YES,112,HOLTON T WD 1,MARATHON,T,HOLTON
COLBY SCHOOL DISTRICT REFERENDUM I,NO,122,HOLTON T WD 1,MARATHON,T,HOLTON
COLBY SCHOOL DISTRICT REFERENDUM II,YES,114,HOLTON T WD 1,MARATHON,T,HOLTON
COLBY SCHOOL DISTRICT REFERENDUM II,NO,117,HOLTON T WD 1,MARATHON,T,HOLTON
PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,80,HULL T WD 1,MARATHON,T,HULL
PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,296,HULL T WD 1,MARATHON,T,HULL
PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,1,HULL T WD 1,MARATHON,T,HULL
PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER,1,HULL T WD 1,MARATHON,T,HULL
PRESIDENT / VICE PRESIDENT,WGN JILL STEIN / RUDOLPH WARE,0,HULL T WD 1,MARATHON,T,HULL
PRESIDENT / VICE PRESIDENT,IND CLAUDIA DE LA CRUZ / KARINA GARCIA,0,HULL T WD 1,MARATHON,T,HULL
PRESIDENT / VICE PRESIDENT,IND CORNEL WEST / MELINA ABDULLAH,0,HULL T WD 1,MARATHON,T,HULL
PRESIDENT / VICE PRESIDENT,"IND ROBERT F. KENNEDY, JR. / N.",0,HULL T WD 1,MARATHON,T,HULL
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,1,HULL T WD 1,MARATHON,T,HULL
UNITED STATES SENATOR,DEM TAMMY BALDWIN,80,HULL T WD 1,MARATHON,T,HULL
UNITED STATES SENATOR,REP ERIC HOVDE,293,HULL T WD 1,MARATHON,T,HULL
UNITED STATES SENATOR,IND PHIL ANDERSON,1,HULL T WD 1,MARATHON,T,HULL
UNITED STATES SENATOR,IND THOMAS LEAGER,1,HULL T WD 1,MARATHON,T,HULL
UNITED STATES SENATOR,WRITE-IN TOTALS,0,HULL T WD 1,MARATHON,T,HULL
REPRESENTATIVE IN CONGRESS DISTRICT 7,DEM KYLE KILBOURN,70,HULL T WD 1,MARATHON,T,HULL
REPRESENTATIVE IN CONGRESS DISTRICT 7,REP TOM TIFFANY,297,HULL T WD 1,MARATHON,T,HULL
REPRESENTATIVE IN CONGRESS DISTRICT 7,WRITE-IN TOTALS,0,HULL T WD 1,MARATHON,T,HULL
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 69,DEM ROGER HALLS,66,HULL T WD 1,MARATHON,T,HULL
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 69,REP KAREN HURD,293,HULL T WD 1,MARATHON,T,HULL
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 69,IND JOSHUA STEVEN KELLEY,10,HULL T WD 1,MARATHON,T,HULL
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 69,WRITE-IN TOTALS,0,HULL T WD 1,MARATHON,T,HULL
DISTRICT ATTORNEY,REP KYLE R. MAYO,274,HULL T WD 1,MARATHON,T,HULL
DISTRICT ATTORNEY,WRITE-IN TOTALS,1,HULL T WD 1,MARATHON,T,HULL
COUNTY CLERK,REP KIM TRUEBLOOD,339,HULL T WD 1,MARATHON,T,HULL
COUNTY CLERK,WRITE-IN TOTALS,1,HULL T WD 1,MARATHON,T,HULL
COUNTY TREASURER,REP CONNIE BEYERSDORFF,330,HULL T WD 1,MARATHON,T,HULL
COUNTY TREASURER,WRITE-IN TOTALS,1,HULL T WD 1,MARATHON,T,HULL
REGISTER OF DEEDS,REP JENNIFER LEMMER,325,HULL T WD 1,MARATHON,T,HULL
REGISTER OF DEEDS,WRITE-IN TOTALS,1,HULL T WD 1,MARATHON,T,HULL
QUESTION 1: ELIGIBILITY TO VOTE,YES,313,HULL T WD 1,MARATHON,T,HULL
QUESTION 1: ELIGIBILITY TO VOTE,NO,44,HULL T WD 1,MARATHON,T,HULL
COLBY SCHOOL DISTRICT REFERENDUM I,YES,218,HULL T WD 1,MARATHON,T,HULL
COLBY SCHOOL DISTRICT REFERENDUM I,NO,148,HULL T WD 1,MARATHON,T,HULL
COLBY SCHOOL DISTRICT REFERENDUM II,YES,217,HULL T WD 1,MARATHON,T,HULL
COLBY SCHOOL DISTRICT REFERENDUM II,NO,147,HULL T WD 1,MARATHON,T,HULL
PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,88,JOHNSON T WD 1,MARATHON,T,JOHNSON
PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,299,JOHNSON T WD 1,MARATHON,T,JOHNSON
PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,1,JOHNSON T WD 1,MARATHON,T,JOHNSON
PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER,1,JOHNSON T WD 1,MARATHON,T,JOHNSON
PRESIDENT / VICE PRESIDENT,WGN JILL STEIN / RUDOLPH WARE,0,JOHNSON T WD 1,MARATHON,T,JOHNSON
PRESIDENT / VICE PRESIDENT,IND CLAUDIA DE LA CRUZ / KARINA GARCIA,0,JOHNSON T WD 1,MARATHON,T,JOHNSON
PRESIDENT / VICE PRESIDENT,IND CORNEL WEST / MELINA ABDULLAH,0,JOHNSON T WD 1,MARATHON,T,JOHNSON
PRESIDENT / VICE PRESIDENT,"IND ROBERT F. KENNEDY, JR. / N.",3,JOHNSON T WD 1,MARATHON,T,JOHNSON
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,JOHNSON T WD 1,MARATHON,T,JOHNSON
UNITED STATES SENATOR,DEM TAMMY BALDWIN,101,JOHNSON T WD 1,MARATHON,T,JOHNSON
UNITED STATES SENATOR,REP ERIC HOVDE,277,JOHNSON T WD 1,MARATHON,T,JOHNSON
UNITED STATES SENATOR,IND PHIL ANDERSON,5,JOHNSON T WD 1,MARATHON,T,JOHNSON
UNITED STATES SENATOR,IND THOMAS LEAGER,9,JOHNSON T WD 1,MARATHON,T,JOHNSON
UNITED STATES SENATOR,WRITE-IN TOTALS,0,JOHNSON T WD 1,MARATHON,T,JOHNSON
REPRESENTATIVE IN CONGRESS DISTRICT 7,DEM KYLE KILBOURN,89,JOHNSON T WD 1,MARATHON,T,JOHNSON
REPRESENTATIVE IN CONGRESS DISTRICT 7,REP TOM TIFFANY,291,JOHNSON T WD 1,MARATHON,T,JOHNSON
REPRESENTATIVE IN CONGRESS DISTRICT 7,WRITE-IN TOTALS,0,JOHNSON T WD 1,MARATHON,T,JOHNSON
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 69,DEM ROGER HALLS,78,JOHNSON T WD 1,MARATHON,T,JOHNSON
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 69,REP KAREN HURD,288,JOHNSON T WD 1,MARATHON,T,JOHNSON
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 69,IND JOSHUA STEVEN KELLEY,18,JOHNSON T WD 1,MARATHON,T,JOHNSON
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 69,WRITE-IN TOTALS,0,JOHNSON T WD 1,MARATHON,T,JOHNSON
DISTRICT ATTORNEY,REP KYLE R. MAYO,285,JOHNSON T WD 1,MARATHON,T,JOHNSON
DISTRICT ATTORNEY,WRITE-IN TOTALS,1,JOHNSON T WD 1,MARATHON,T,JOHNSON
COUNTY CLERK,REP KIM TRUEBLOOD,341,JOHNSON T WD 1,MARATHON,T,JOHNSON
COUNTY CLERK,WRITE-IN TOTALS,1,JOHNSON T WD 1,MARATHON,T,JOHNSON
COUNTY TREASURER,REP CONNIE BEYERSDORFF,336,JOHNSON T WD 1,MARATHON,T,JOHNSON
COUNTY TREASURER,WRITE-IN TOTALS,1,JOHNSON T WD 1,MARATHON,T,JOHNSON
REGISTER OF DEEDS,REP JENNIFER LEMMER,341,JOHNSON T WD 1,MARATHON,T,JOHNSON
REGISTER OF DEEDS,WRITE-IN TOTALS,1,JOHNSON T WD 1,MARATHON,T,JOHNSON
QUESTION 1: ELIGIBILITY TO VOTE,YES,316,JOHNSON T WD 1,MARATHON,T,JOHNSON
QUESTION 1: ELIGIBILITY TO VOTE,NO,59,JOHNSON T WD 1,MARATHON,T,JOHNSON
PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,453,KNOWLTON T WDS 1-3,MARATHON,T,KNOWLTON
PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,909,KNOWLTON T WDS 1-3,MARATHON,T,KNOWLTON
PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,5,KNOWLTON T WDS 1-3,MARATHON,T,KNOWLTON
PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER,4,KNOWLTON T WDS 1-3,MARATHON,T,KNOWLTON
PRESIDENT / VICE PRESIDENT,WGN JILL STEIN / RUDOLPH WARE,2,KNOWLTON T WDS 1-3,MARATHON,T,KNOWLTON
PRESIDENT / VICE PRESIDENT,IND CLAUDIA DE LA CRUZ / KARINA GARCIA,0,KNOWLTON T WDS 1-3,MARATHON,T,KNOWLTON
PRESIDENT / VICE PRESIDENT,IND CORNEL WEST / MELINA ABDULLAH,1,KNOWLTON T WDS 1-3,MARATHON,T,KNOWLTON
PRESIDENT / VICE PRESIDENT,"IND ROBERT F. KENNEDY, JR. / N.",10,KNOWLTON T WDS 1-3,MARATHON,T,KNOWLTON
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,4,KNOWLTON T WDS 1-3,MARATHON,T,KNOWLTON
UNITED STATES SENATOR,DEM TAMMY BALDWIN,460,KNOWLTON T WDS 1-3,MARATHON,T,KNOWLTON
UNITED STATES SENATOR,REP ERIC HOVDE,888,KNOWLTON T WDS 1-3,MARATHON,T,KNOWLTON
UNITED STATES SENATOR,IND PHIL ANDERSON,22,KNOWLTON T WDS 1-3,MARATHON,T,KNOWLTON
UNITED STATES SENATOR,IND THOMAS LEAGER,12,KNOWLTON T WDS 1-3,MARATHON,T,KNOWLTON
UNITED STATES SENATOR,WRITE-IN TOTALS,0,KNOWLTON T WDS 1-3,MARATHON,T,KNOWLTON
REPRESENTATIVE IN CONGRESS DISTRICT 7,DEM KYLE KILBOURN,415,KNOWLTON T WDS 1-3,MARATHON,T,KNOWLTON
REPRESENTATIVE IN CONGRESS DISTRICT 7,REP TOM TIFFANY,952,KNOWLTON T WDS 1-3,MARATHON,T,KNOWLTON
REPRESENTATIVE IN CONGRESS DISTRICT 7,WRITE-IN TOTALS,0,KNOWLTON T WDS 1-3,MARATHON,T,KNOWLTON
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 87,DEM WILLIAM SWITALLA,371,KNOWLTON T WDS 1-3,MARATHON,T,KNOWLTON
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 87,REP BRENT JACOBSON,991,KNOWLTON T WDS 1-3,MARATHON,T,KNOWLTON
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 87,WRITE-IN TOTALS,2,KNOWLTON T WDS 1-3,MARATHON,T,KNOWLTON
DISTRICT ATTORNEY,REP KYLE R. MAYO,1000,KNOWLTON T WDS 1-3,MARATHON,T,KNOWLTON
DISTRICT ATTORNEY,WRITE-IN TOTALS,12,KNOWLTON T WDS 1-3,MARATHON,T,KNOWLTON
COUNTY CLERK,REP KIM TRUEBLOOD,1157,KNOWLTON T WDS 1-3,MARATHON,T,KNOWLTON
COUNTY CLERK,WRITE-IN TOTALS,17,KNOWLTON T WDS 1-3,MARATHON,T,KNOWLTON
COUNTY TREASURER,REP CONNIE BEYERSDORFF,1138,KNOWLTON T WDS 1-3,MARATHON,T,KNOWLTON
COUNTY TREASURER,WRITE-IN TOTALS,15,KNOWLTON T WDS 1-3,MARATHON,T,KNOWLTON
REGISTER OF DEEDS,REP JENNIFER LEMMER,1147,KNOWLTON T WDS 1-3,MARATHON,T,KNOWLTON
REGISTER OF DEEDS,WRITE-IN TOTALS,15,KNOWLTON T WDS 1-3,MARATHON,T,KNOWLTON
QUESTION 1: ELIGIBILITY TO VOTE,YES,1130,KNOWLTON T WDS 1-3,MARATHON,T,KNOWLTON
QUESTION 1: ELIGIBILITY TO VOTE,NO,238,KNOWLTON T WDS 1-3,MARATHON,T,KNOWLTON
MOSINEE SCHOOL DISTRICT REFERENDUM,YES,864,KNOWLTON T WDS 1-3,MARATHON,T,KNOWLTON
MOSINEE SCHOOL DISTRICT REFERENDUM,NO,513,KNOWLTON T WDS 1-3,MARATHON,T,KNOWLTON
PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,178,MARATHON T WD 1,MARATHON,T,MARATHON
PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,506,MARATHON T WD 1,MARATHON,T,MARATHON
PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,1,MARATHON T WD 1,MARATHON,T,MARATHON
PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER,1,MARATHON T WD 1,MARATHON,T,MARATHON
PRESIDENT / VICE PRESIDENT,WGN JILL STEIN / RUDOLPH WARE,1,MARATHON T WD 1,MARATHON,T,MARATHON
PRESIDENT / VICE PRESIDENT,IND CLAUDIA DE LA CRUZ / KARINA GARCIA,0,MARATHON T WD 1,MARATHON,T,MARATHON
PRESIDENT / VICE PRESIDENT,IND CORNEL WEST / MELINA ABDULLAH,0,MARATHON T WD 1,MARATHON,T,MARATHON
PRESIDENT / VICE PRESIDENT,"IND ROBERT F. KENNEDY, JR. / N.",2,MARATHON T WD 1,MARATHON,T,MARATHON
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,5,MARATHON T WD 1,MARATHON,T,MARATHON
UNITED STATES SENATOR,DEM TAMMY BALDWIN,180,MARATHON T WD 1,MARATHON,T,MARATHON
UNITED STATES SENATOR,REP ERIC HOVDE,497,MARATHON T WD 1,MARATHON,T,MARATHON
UNITED STATES SENATOR,IND PHIL ANDERSON,10,MARATHON T WD 1,MARATHON,T,MARATHON
UNITED STATES SENATOR,IND THOMAS LEAGER,3,MARATHON T WD 1,MARATHON,T,MARATHON
UNITED STATES SENATOR,WRITE-IN TOTALS,1,MARATHON T WD 1,MARATHON,T,MARATHON
REPRESENTATIVE IN CONGRESS DISTRICT 7,DEM KYLE KILBOURN,154,MARATHON T WD 1,MARATHON,T,MARATHON
REPRESENTATIVE IN CONGRESS DISTRICT 7,REP TOM TIFFANY,531,MARATHON T WD 1,MARATHON,T,MARATHON
REPRESENTATIVE IN CONGRESS DISTRICT 7,WRITE-IN TOTALS,1,MARATHON T WD 1,MARATHON,T,MARATHON
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 86,DEM JOHN H. SMALL,151,MARATHON T WD 1,MARATHON,T,MARATHON
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 86,REP JOHN SPIROS,531,MARATHON T WD 1,MARATHON,T,MARATHON
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 86,WRITE-IN TOTALS,2,MARATHON T WD 1,MARATHON,T,MARATHON
DISTRICT ATTORNEY,REP KYLE R. MAYO,535,MARATHON T WD 1,MARATHON,T,MARATHON
DISTRICT ATTORNEY,WRITE-IN TOTALS,1,MARATHON T WD 1,MARATHON,T,MARATHON
COUNTY CLERK,REP KIM TRUEBLOOD,615,MARATHON T WD 1,MARATHON,T,MARATHON
COUNTY CLERK,WRITE-IN TOTALS,2,MARATHON T WD 1,MARATHON,T,MARATHON
COUNTY TREASURER,REP CONNIE BEYERSDORFF,602,MARATHON T WD 1,MARATHON,T,MARATHON
COUNTY TREASURER,WRITE-IN TOTALS,4,MARATHON T WD 1,MARATHON,T,MARATHON
REGISTER OF DEEDS,REP JENNIFER LEMMER,606,MARATHON T WD 1,MARATHON,T,MARATHON
REGISTER OF DEEDS,WRITE-IN TOTALS,2,MARATHON T WD 1,MARATHON,T,MARATHON
QUESTION 1: ELIGIBILITY TO VOTE,YES,576,MARATHON T WD 1,MARATHON,T,MARATHON
QUESTION 1: ELIGIBILITY TO VOTE,NO,98,MARATHON T WD 1,MARATHON,T,MARATHON
MARATHON CITY SCHOOL DISTRICT REFERENDUM,YES,332,MARATHON T WD 1,MARATHON,T,MARATHON
MARATHON CITY SCHOOL DISTRICT REFERENDUM,NO,346,MARATHON T WD 1,MARATHON,T,MARATHON
PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,517,MCMILLAN T WDS 1-3,MARATHON,T,MCMILLAN
PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,807,MCMILLAN T WDS 1-3,MARATHON,T,MCMILLAN
PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,4,MCMILLAN T WDS 1-3,MARATHON,T,MCMILLAN
PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER,6,MCMILLAN T WDS 1-3,MARATHON,T,MCMILLAN
PRESIDENT / VICE PRESIDENT,WGN JILL STEIN / RUDOLPH WARE,1,MCMILLAN T WDS 1-3,MARATHON,T,MCMILLAN
PRESIDENT / VICE PRESIDENT,IND CLAUDIA DE LA CRUZ / KARINA GARCIA,0,MCMILLAN T WDS 1-3,MARATHON,T,MCMILLAN
PRESIDENT / VICE PRESIDENT,IND CORNEL WEST / MELINA ABDULLAH,0,MCMILLAN T WDS 1-3,MARATHON,T,MCMILLAN
PRESIDENT / VICE PRESIDENT,"IND ROBERT F. KENNEDY, JR. / N.",3,MCMILLAN T WDS 1-3,MARATHON,T,MCMILLAN
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,1,MCMILLAN T WDS 1-3,MARATHON,T,MCMILLAN
UNITED STATES SENATOR,DEM TAMMY BALDWIN,517,MCMILLAN T WDS 1-3,MARATHON,T,MCMILLAN
UNITED STATES SENATOR,REP ERIC HOVDE,792,MCMILLAN T WDS 1-3,MARATHON,T,MCMILLAN
UNITED STATES SENATOR,IND PHIL ANDERSON,13,MCMILLAN T WDS 1-3,MARATHON,T,MCMILLAN
UNITED STATES SENATOR,IND THOMAS LEAGER,4,MCMILLAN T WDS 1-3,MARATHON,T,MCMILLAN
UNITED STATES SENATOR,WRITE-IN TOTALS,1,MCMILLAN T WDS 1-3,MARATHON,T,MCMILLAN
REPRESENTATIVE IN CONGRESS DISTRICT 7,DEM KYLE KILBOURN,469,MCMILLAN T WDS 1-3,MARATHON,T,MCMILLAN
REPRESENTATIVE IN CONGRESS DISTRICT 7,REP TOM TIFFANY,837,MCMILLAN T WDS 1-3,MARATHON,T,MCMILLAN
REPRESENTATIVE IN CONGRESS DISTRICT 7,WRITE-IN TOTALS,1,MCMILLAN T WDS 1-3,MARATHON,T,MCMILLAN
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 86,DEM JOHN H. SMALL,451,MCMILLAN T WDS 1-3,MARATHON,T,MCMILLAN
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 86,REP JOHN SPIROS,858,MCMILLAN T WDS 1-3,MARATHON,T,MCMILLAN
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 86,WRITE-IN TOTALS,1,MCMILLAN T WDS 1-3,MARATHON,T,MCMILLAN
DISTRICT ATTORNEY,REP KYLE R. MAYO,894,MCMILLAN T WDS 1-3,MARATHON,T,MCMILLAN
DISTRICT ATTORNEY,WRITE-IN TOTALS,15,MCMILLAN T WDS 1-3,MARATHON,T,MCMILLAN
COUNTY CLERK,REP KIM TRUEBLOOD,1030,MCMILLAN T WDS 1-3,MARATHON,T,MCMILLAN
COUNTY CLERK,WRITE-IN TOTALS,17,MCMILLAN T WDS 1-3,MARATHON,T,MCMILLAN
COUNTY TREASURER,REP CONNIE BEYERSDORFF,1010,MCMILLAN T WDS 1-3,MARATHON,T,MCMILLAN
COUNTY TREASURER,WRITE-IN TOTALS,17,MCMILLAN T WDS 1-3,MARATHON,T,MCMILLAN
REGISTER OF DEEDS,REP JENNIFER LEMMER,1003,MCMILLAN T WDS 1-3,MARATHON,T,MCMILLAN
REGISTER OF DEEDS,WRITE-IN TOTALS,16,MCMILLAN T WDS 1-3,MARATHON,T,MCMILLAN
QUESTION 1: ELIGIBILITY TO VOTE,YES,1000,MCMILLAN T WDS 1-3,MARATHON,T,MCMILLAN
QUESTION 1: ELIGIBILITY TO VOTE,NO,285,MCMILLAN T WDS 1-3,MARATHON,T,MCMILLAN
MARSHFIELD SCHOOL DISTRICT REFERENDUM,YES,626,MCMILLAN T WDS 1-3,MARATHON,T,MCMILLAN
MARSHFIELD SCHOOL DISTRICT REFERENDUM,NO,549,MCMILLAN T WDS 1-3,MARATHON,T,MCMILLAN
PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,446,MOSINEE T WDS 1-3,MARATHON,T,MOSINEE
PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,982,MOSINEE T WDS 1-3,MARATHON,T,MOSINEE
PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,MOSINEE T WDS 1-3,MARATHON,T,MOSINEE
PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER,2,MOSINEE T WDS 1-3,MARATHON,T,MOSINEE
PRESIDENT / VICE PRESIDENT,WGN JILL STEIN / RUDOLPH WARE,5,MOSINEE T WDS 1-3,MARATHON,T,MOSINEE
PRESIDENT / VICE PRESIDENT,IND CLAUDIA DE LA CRUZ / KARINA GARCIA,0,MOSINEE T WDS 1-3,MARATHON,T,MOSINEE
PRESIDENT / VICE PRESIDENT,IND CORNEL WEST / MELINA ABDULLAH,0,MOSINEE T WDS 1-3,MARATHON,T,MOSINEE
PRESIDENT / VICE PRESIDENT,"IND ROBERT F. KENNEDY, JR. / N.",7,MOSINEE T WDS 1-3,MARATHON,T,MOSINEE
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,1,MOSINEE T WDS 1-3,MARATHON,T,MOSINEE
UNITED STATES SENATOR,DEM TAMMY BALDWIN,441,MOSINEE T WDS 1-3,MARATHON,T,MOSINEE
UNITED STATES SENATOR,REP ERIC HOVDE,960,MOSINEE T WDS 1-3,MARATHON,T,MOSINEE
UNITED STATES SENATOR,IND PHIL ANDERSON,16,MOSINEE T WDS 1-3,MARATHON,T,MOSINEE
UNITED STATES SENATOR,IND THOMAS LEAGER,11,MOSINEE T WDS 1-3,MARATHON,T,MOSINEE
UNITED STATES SENATOR,WRITE-IN TOTALS,1,MOSINEE T WDS 1-3,MARATHON,T,MOSINEE
REPRESENTATIVE IN CONGRESS DISTRICT 7,DEM KYLE KILBOURN,400,MOSINEE T WDS 1-3,MARATHON,T,MOSINEE
REPRESENTATIVE IN CONGRESS DISTRICT 7,REP TOM TIFFANY,1014,MOSINEE T WDS 1-3,MARATHON,T,MOSINEE
REPRESENTATIVE IN CONGRESS DISTRICT 7,WRITE-IN TOTALS,0,MOSINEE T WDS 1-3,MARATHON,T,MOSINEE
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 87,DEM WILLIAM SWITALLA,366,MOSINEE T WDS 1-3,MARATHON,T,MOSINEE
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 87,REP BRENT JACOBSON,1054,MOSINEE T WDS 1-3,MARATHON,T,MOSINEE
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 87,WRITE-IN TOTALS,0,MOSINEE T WDS 1-3,MARATHON,T,MOSINEE
DISTRICT ATTORNEY,REP KYLE R. MAYO,1107,MOSINEE T WDS 1-3,MARATHON,T,MOSINEE
DISTRICT ATTORNEY,WRITE-IN TOTALS,7,MOSINEE T WDS 1-3,MARATHON,T,MOSINEE
COUNTY CLERK,REP KIM TRUEBLOOD,1226,MOSINEE T WDS 1-3,MARATHON,T,MOSINEE
COUNTY CLERK,WRITE-IN TOTALS,9,MOSINEE T WDS 1-3,MARATHON,T,MOSINEE
COUNTY TREASURER,REP CONNIE BEYERSDORFF,1197,MOSINEE T WDS 1-3,MARATHON,T,MOSINEE
COUNTY TREASURER,WRITE-IN TOTALS,8,MOSINEE T WDS 1-3,MARATHON,T,MOSINEE
REGISTER OF DEEDS,REP JENNIFER LEMMER,1208,MOSINEE T WDS 1-3,MARATHON,T,MOSINEE
REGISTER OF DEEDS,WRITE-IN TOTALS,6,MOSINEE T WDS 1-3,MARATHON,T,MOSINEE
QUESTION 1: ELIGIBILITY TO VOTE,YES,1154,MOSINEE T WDS 1-3,MARATHON,T,MOSINEE
QUESTION 1: ELIGIBILITY TO VOTE,NO,218,MOSINEE T WDS 1-3,MARATHON,T,MOSINEE
MARATHON CITY SCHOOL DISTRICT REFERENDUM,YES,20,MOSINEE T WDS 1-3,MARATHON,T,MOSINEE
MARATHON CITY SCHOOL DISTRICT REFERENDUM,NO,28,MOSINEE T WDS 1-3,MARATHON,T,MOSINEE
